DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
13;8;2015;0,766666667;0,466666667;0,266666667;0,4;0,433333333;0,433333333;1;;;;;;;;
14;8;2015;0,466666667;0,266666667;0,4;0,433333333;0,433333333;0,6;0;;;;;;;;
15;8;2015;0,266666667;0,4;0,433333333;0,433333333;0,6;0,533333333;4;;;;;;;;
16;8;2015;0,4;0,433333333;0,433333333;0,6;0,533333333;0,5;0;;;;;;;;
17;8;2015;0,433333333;0,433333333;0,6;0,533333333;0,5;0,466666667;4;;;;;;;;
18;8;2015;0,433333333;0,6;0,533333333;0,5;0,466666667;0,633333333;1;;;;;;;;
19;8;2015;0,6;0,533333333;0,5;0,466666667;0,633333333;0,7;4;;;;;;;;
20;8;2015;0,533333333;0,5;0,466666667;0,633333333;0,7;1;4;;;;;;;;
21;8;2015;0,5;0,466666667;0,633333333;0,7;1;1,266666667;2;;;;;;;;
22;8;2015;0,466666667;0,633333333;0,7;1;1,266666667;1,533333333;3;;;;;;;;
23;8;2015;0,633333333;0,7;1;1,266666667;1,533333333;1,133333333;4;;;;;;;;
24;8;2015;0,7;1;1,266666667;1,533333333;1,133333333;1,233333333;1;;;;;;;;
25;8;2015;1;1,266666667;1,533333333;1,133333333;1,233333333;1,4;0;;;;;;;;
26;8;2015;1,266666667;1,533333333;1,133333333;1,233333333;1,4;1,233333333;1;;;;;;;;
27;8;2015;1,533333333;1,133333333;1,233333333;1,4;1,233333333;1,033333333;2;;;;;;;;
28;8;2015;1,133333333;1,233333333;1,4;1,233333333;1,033333333;0,9;4;;;;;;;;
29;8;2015;1,233333333;1,4;1,233333333;1,033333333;0,9;0,833333333;2;;;;;;;;
30;8;2015;1,4;1,233333333;1,033333333;0,9;0,833333333;0,525;0;;;;;;;;
31;8;2015;1,233333333;1,033333333;0,9;0,833333333;0,525;0,675;5;;;;;;;;
1;9;2015;1,033333333;0,9;0,833333333;0,525;0,675;1,175;2;;;;;;;;
2;9;2015;0,9;0,833333333;0,525;0,675;1,175;1,225;4;;;;;;;;
3;9;2015;0,833333333;0,525;0,675;1,175;1,225;1,175;3;;;;;;;;
4;9;2015;0,525;0,675;1,175;1,225;1,175;1,166666667;5;;;;;;;;
5;9;2015;0,675;1,175;1,225;1,175;1,166666667;1,233333333;1;;;;;;;;
6;9;2015;1,175;1,225;1,175;1,166666667;1,233333333;1,366666667;2;;;;;;;;
7;9;2015;1,225;1,175;1,166666667;1,233333333;1,366666667;0,933333333;2;;;;;;;;
8;9;2015;1,175;1,166666667;1,233333333;1,366666667;0,933333333;1,3;1;;;;;;;;
9;9;2015;1,166666667;1,233333333;1,366666667;0,933333333;1,3;1,7;2;;;;;;;;
10;9;2015;1,233333333;1,366666667;0,933333333;1,3;1,7;2,333333333;2;;;;;;;;
11;9;2015;1,366666667;0,933333333;1,3;1,7;2,333333333;2,266666667;5;;;;;;;;
12;9;2015;0,933333333;1,3;1,7;2,333333333;2,266666667;1,9;6;;;;;;;;
13;9;2015;1,3;1,7;2,333333333;2,266666667;1,9;1,05;3;;;;;;;;
14;9;2015;1,7;2,333333333;2,266666667;1,9;1,05;0,9;4;;;;;;;;
15;9;2015;2,333333333;2,266666667;1,9;1,05;0,9;1,675;3;;;;;;;;
16;9;2015;2,266666667;1,9;1,05;0,9;1,675;1,375;3;;;;;;;;
17;9;2015;1,9;1,05;0,9;1,675;1,375;1,325;6;;;;;;;;
18;9;2015;1,05;0,9;1,675;1,375;1,325;2,2;3;;;;;;;;
19;9;2015;0,9;1,675;1,375;1,325;2,2;2,25;3;;;;;;;;
20;9;2015;1,675;1,375;1,325;2,2;2,25;1,325;4;;;;;;;;
21;9;2015;1,375;1,325;2,2;2,25;1,325;0,9;5;;;;;;;;
22;9;2015;1,325;2,2;2,25;1,325;0,9;1,05;4;;;;;;;;
23;9;2015;2,2;2,25;1,325;0,9;1,05;1,45;3;;;;;;;;
24;9;2015;2,25;1,325;0,9;1,05;1,45;1,5;4;;;;;;;;
25;9;2015;1,325;0,9;1,05;1,45;1,5;1,25;8;;;;;;;;
26;9;2015;0,9;1,05;1,45;1,5;1,25;1,925;2;;;;;;;;
27;9;2015;1,05;1,45;1,5;1,25;1,925;1,4;3;;;;;;;;
28;9;2015;1,45;1,5;1,25;1,925;1,4;1,2;5;;;;;;;;
29;9;2015;1,5;1,25;1,925;1,4;1,2;2,033333333;1;;;;;;;;
30;9;2015;1,25;1,925;1,4;1,2;2,033333333;1,7;4;;;;;;;;
1;10;2015;1,925;1,4;1,2;2,033333333;1,7;1,8;3;;;;;;;;
2;10;2015;1,4;1,2;2,033333333;1,7;1,8;1,85;9;;;;;;;;
3;10;2015;1,2;2,033333333;1,7;1,8;1,85;1,775;4;;;;;;;;
4;10;2015;2,033333333;1,7;1,8;1,85;1,775;1,125;2;;;;;;;;
5;10;2015;1,7;1,8;1,85;1,775;1,125;1,75;4;;;;;;;;
6;10;2015;1,8;1,85;1,775;1,125;1,75;1,925;4;;;;;;;;
7;10;2015;1,85;1,775;1,125;1,75;1,925;1,3;6;;;;;;;;
8;10;2015;1,775;1,125;1,75;1,925;1,3;1,4;3;;;;;;;;
9;10;2015;1,125;1,75;1,925;1,3;1,4;1,375;8;;;;;;;;
10;10;2015;1,75;1,925;1,3;1,4;1,375;1,275;6;;;;;;;;
11;10;2015;1,925;1,3;1,4;1,375;1,275;1,6;7;;;;;;;;
12;10;2015;1,3;1,4;1,375;1,275;1,6;1,4;5;;;;;;;;
13;10;2015;1,4;1,375;1,275;1,6;1,4;2,475;5;;;;;;;;
14;10;2015;1,375;1,275;1,6;1,4;2,475;2,45;2;;;;;;;;
15;10;2015;1,275;1,6;1,4;2,475;2,45;2,975;2;;;;;;;;
16;10;2015;1,6;1,4;2,475;2,45;2,975;2,85;3;;;;;;;;
17;10;2015;1,4;2,475;2,45;2,975;2,85;3,9;7;;;;;;;;
18;10;2015;2,475;2,45;2,975;2,85;3,9;4;1;;;;;;;;
19;10;2015;2,45;2,975;2,85;3,9;4;3,925;4;;;;;;;;
20;10;2015;2,975;2,85;3,9;4;3,925;4,875;3;;;;;;;;
21;10;2015;2,85;3,9;4;3,925;4,875;5,1;6;;;;;;;;
22;10;2015;3,9;4;3,925;4,875;5,1;2,625;2;;;;;;;;
23;10;2015;4;3,925;4,875;5,1;2,625;2,1;2;;;;;;;;
24;10;2015;3,925;4,875;5,1;2,625;2,1;3,75;1;;;;;;;;
25;10;2015;4,875;5,1;2,625;2,1;3,75;2,925;6;;;;;;;;
26;10;2015;5,1;2,625;2,1;3,75;2,925;2,525;5;;;;;;;;
27;10;2015;2,625;2,1;3,75;2,925;2,525;3;5;;;;;;;;
28;10;2015;2,1;3,75;2,925;2,525;3;4,1;4;;;;;;;;
29;10;2015;3,75;2,925;2,525;3;4,1;3;2;;;;;;;;
30;10;2015;2,925;2,525;3;4,1;3;4,925;7;;;;;;;;
31;10;2015;2,525;3;4,1;3;4,925;5,05;6;;;;;;;;
1;11;2015;3;4,1;3;4,925;5,05;5,375;4;;;;;;;;
2;11;2015;4,1;3;4,925;5,05;5,375;4,95;3;;;;;;;;
3;11;2015;3;4,925;5,05;5,375;4,95;3,125;4;;;;;;;;
4;11;2015;4,925;5,05;5,375;4,95;3,125;4,2;3;;;;;;;;
5;11;2015;5,05;5,375;4,95;3,125;4,2;5,175;7;;;;;;;;
6;11;2015;5,375;4,95;3,125;4,2;5,175;4,733333333;2;;;;;;;;
7;11;2015;4,95;3,125;4,2;5,175;4,733333333;5,65;3;;;;;;;;
8;11;2015;3,125;4,2;5,175;4,733333333;5,65;2,375;5;;;;;;;;
