DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;
1;3;2015;201,15625;113,0875;126,1770833;133,04375;75,74375;129,38125;5;;;;;;;
2;3;2015;113,0875;126,1770833;133,04375;75,74375;129,38125;91,4328125;4;;;;;;;
3;3;2015;126,1770833;133,04375;75,74375;129,38125;91,4328125;109,5427083;6;;;;;;;
4;3;2015;133,04375;75,74375;129,38125;91,4328125;109,5427083;123,9088542;5;;;;;;;
5;3;2015;75,74375;129,38125;91,4328125;109,5427083;123,9088542;163,3385417;2;;;;;;;
6;3;2015;129,38125;91,4328125;109,5427083;123,9088542;163,3385417;183,259375;3;;;;;;;
7;3;2015;91,4328125;109,5427083;123,9088542;163,3385417;183,259375;100,1296875;2;;;;;;;
8;3;2015;109,5427083;123,9088542;163,3385417;183,259375;100,1296875;145,4119792;3;;;;;;;
9;3;2015;123,9088542;163,3385417;183,259375;100,1296875;145,4119792;75,665625;4;;;;;;;
10;3;2015;163,3385417;183,259375;100,1296875;145,4119792;75,665625;52,2046875;5;;;;;;;
11;3;2015;183,259375;100,1296875;145,4119792;75,665625;52,2046875;93,325;10;;;;;;;
12;3;2015;100,1296875;145,4119792;75,665625;52,2046875;93,325;132,8395833;3;;;;;;;
13;3;2015;145,4119792;75,665625;52,2046875;93,325;132,8395833;157,4020833;4;;;;;;;
14;3;2015;75,665625;52,2046875;93,325;132,8395833;157,4020833;131,5244792;4;;;;;;;
15;3;2015;52,2046875;93,325;132,8395833;157,4020833;131,5244792;98,06387435;3;;;;;;;
16;3;2015;93,325;132,8395833;157,4020833;131,5244792;98,06387435;68,790625;4;;;;;;;
17;3;2015;132,8395833;157,4020833;131,5244792;98,06387435;68,790625;62,27135417;3;;;;;;;
18;3;2015;157,4020833;131,5244792;98,06387435;68,790625;62,27135417;126,5005208;5;;;;;;;
19;3;2015;131,5244792;98,06387435;68,790625;62,27135417;126,5005208;109,4802083;5;;;;;;;
20;3;2015;98,06387435;68,790625;62,27135417;126,5005208;109,4802083;94,27239583;2;;;;;;;
21;3;2015;68,790625;62,27135417;126,5005208;109,4802083;94,27239583;85,84583333;2;;;;;;;
22;3;2015;62,27135417;126,5005208;109,4802083;94,27239583;85,84583333;75,59583333;2;;;;;;;
23;3;2015;126,5005208;109,4802083;94,27239583;85,84583333;75,59583333;88,27604167;11;;;;;;;
24;3;2015;109,4802083;94,27239583;85,84583333;75,59583333;88,27604167;80,23697917;10;;;;;;;
25;3;2015;94,27239583;85,84583333;75,59583333;88,27604167;80,23697917;85,74114583;1;;;;;;;
26;3;2015;85,84583333;75,59583333;88,27604167;80,23697917;85,74114583;74,19270833;1;;;;;;;
27;3;2015;75,59583333;88,27604167;80,23697917;85,74114583;74,19270833;44,66230366;1;;;;;;;
28;3;2015;88,27604167;80,23697917;85,74114583;74,19270833;44,66230366;79,64375;8;;;;;;;
29;3;2015;80,23697917;85,74114583;74,19270833;44,66230366;79,64375;57,6078125;4;;;;;;;
30;3;2015;85,74114583;74,19270833;44,66230366;79,64375;57,6078125;44,5984375;1;;;;;;;
31;3;2015;74,19270833;44,66230366;79,64375;57,6078125;44,5984375;34,56568047;7;;;;;;;
1;4;2015;44,66230366;79,64375;57,6078125;44,5984375;34,56568047;38,94712042;5;;;;;;;
2;4;2015;79,64375;57,6078125;44,5984375;34,56568047;38,94712042;70,82604167;2;;;;;;;
3;4;2015;57,6078125;44,5984375;34,56568047;38,94712042;70,82604167;129,215625;3;;;;;;;
4;4;2015;44,5984375;34,56568047;38,94712042;70,82604167;129,215625;121,0096591;3;;;;;;;
5;4;2015;34,56568047;38,94712042;70,82604167;129,215625;121,0096591;95,11190476;0;;;;;;;
6;4;2015;38,94712042;70,82604167;129,215625;121,0096591;95,11190476;60,64166667;3;;;;;;;
7;4;2015;70,82604167;129,215625;121,0096591;95,11190476;60,64166667;63,71964286;8;;;;;;;
8;4;2015;129,215625;121,0096591;95,11190476;60,64166667;63,71964286;110,9095238;3;;;;;;;
9;4;2015;121,0096591;95,11190476;60,64166667;63,71964286;110,9095238;114,129878;5;;;;;;;
10;4;2015;95,11190476;60,64166667;63,71964286;110,9095238;114,129878;93,08024691;4;;;;;;;
11;4;2015;60,64166667;63,71964286;110,9095238;114,129878;93,08024691;65,72528736;6;;;;;;;
12;4;2015;63,71964286;110,9095238;114,129878;93,08024691;65,72528736;77,25677083;3;;;;;;;
13;4;2015;110,9095238;114,129878;93,08024691;65,72528736;77,25677083;67,30160428;4;;;;;;;
14;4;2015;114,129878;93,08024691;65,72528736;77,25677083;67,30160428;38,94497354;4;;;;;;;
15;4;2015;93,08024691;65,72528736;77,25677083;67,30160428;38,94497354;105,3823529;3;;;;;;;
16;4;2015;65,72528736;77,25677083;67,30160428;38,94497354;105,3823529;122,3732984;4;;;;;;;
17;4;2015;77,25677083;67,30160428;38,94497354;105,3823529;122,3732984;97,53406593;3;;;;;;;
18;4;2015;67,30160428;38,94497354;105,3823529;122,3732984;97,53406593;43,45416667;0;;;;;;;
19;4;2015;38,94497354;105,3823529;122,3732984;97,53406593;43,45416667;53,5988024;2;;;;;;;
20;4;2015;105,3823529;122,3732984;97,53406593;43,45416667;53,5988024;50,21793103;2;;;;;;;
21;4;2015;122,3732984;97,53406593;43,45416667;53,5988024;50,21793103;56,57569444;4;;;;;;;
22;4;2015;97,53406593;43,45416667;53,5988024;50,21793103;56,57569444;74,78888889;4;;;;;;;
23;4;2015;43,45416667;53,5988024;50,21793103;56,57569444;74,78888889;73,58402778;4;;;;;;;
24;4;2015;53,5988024;50,21793103;56,57569444;74,78888889;73,58402778;73,77083333;3;;;;;;;
25;4;2015;50,21793103;56,57569444;74,78888889;73,58402778;73,77083333;61,08601399;2;;;;;;;
26;4;2015;56,57569444;74,78888889;73,58402778;73,77083333;61,08601399;64,35347222;4;;;;;;;
27;4;2015;74,78888889;73,58402778;73,77083333;61,08601399;64,35347222;45,63055556;4;;;;;;;
28;4;2015;73,58402778;73,77083333;61,08601399;64,35347222;45,63055556;53,71805556;5;;;;;;;
29;4;2015;73,77083333;61,08601399;64,35347222;45,63055556;53,71805556;92,53888889;2;;;;;;;
30;4;2015;61,08601399;64,35347222;45,63055556;53,71805556;92,53888889;83,09444444;4;;;;;;;
1;5;2015;64,35347222;45,63055556;53,71805556;92,53888889;83,09444444;94,38472222;4;;;;;;;
2;5;2015;45,63055556;53,71805556;92,53888889;83,09444444;94,38472222;69,72777778;2;;;;;;;
3;5;2015;53,71805556;92,53888889;83,09444444;94,38472222;69,72777778;93,12430556;2;;;;;;;
4;5;2015;92,53888889;83,09444444;94,38472222;69,72777778;93,12430556;71,62222222;3;;;;;;;
5;5;2015;83,09444444;94,38472222;69,72777778;93,12430556;71,62222222;66,35594406;8;;;;;;;
6;5;2015;94,38472222;69,72777778;93,12430556;71,62222222;66,35594406;96,48857143;6;;;;;;;
7;5;2015;69,72777778;93,12430556;71,62222222;66,35594406;96,48857143;71,61699346;1;;;;;;;
8;5;2015;93,12430556;71,62222222;66,35594406;96,48857143;71,61699346;60,61488095;1;;;;;;;
9;5;2015;71,62222222;66,35594406;96,48857143;71,61699346;60,61488095;42,22944444;3;;;;;;;
10;5;2015;66,35594406;96,48857143;71,61699346;60,61488095;42,22944444;46,71302083;0;;;;;;;
11;5;2015;96,48857143;71,61699346;60,61488095;42,22944444;46,71302083;36,16354167;2;;;;;;;
12;5;2015;71,61699346;60,61488095;42,22944444;46,71302083;36,16354167;41,95833333;3;;;;;;;
13;5;2015;60,61488095;42,22944444;46,71302083;36,16354167;41,95833333;59,07;5;;;;;;;
14;5;2015;42,22944444;46,71302083;36,16354167;41,95833333;59,07;47,32619048;5;;;;;;;
15;5;2015;46,71302083;36,16354167;41,95833333;59,07;47,32619048;61,83095238;5;;;;;;;
16;5;2015;36,16354167;41,95833333;59,07;47,32619048;61,83095238;62,12083333;3;;;;;;;
17;5;2015;41,95833333;59,07;47,32619048;61,83095238;62,12083333;50,47321429;3;;;;;;;
18;5;2015;59,07;47,32619048;61,83095238;62,12083333;50,47321429;54,98035714;0;;;;;;;
19;5;2015;47,32619048;61,83095238;62,12083333;50,47321429;54,98035714;36,02440476;4;;;;;;;
20;5;2015;61,83095238;62,12083333;50,47321429;54,98035714;36,02440476;64,15586592;1;;;;;;;
21;5;2015;62,12083333;50,47321429;54,98035714;36,02440476;64,15586592;56,43333333;5;;;;;;;
22;5;2015;50,47321429;54,98035714;36,02440476;64,15586592;56,43333333;60,925;4;;;;;;;
23;5;2015;54,98035714;36,02440476;64,15586592;56,43333333;60,925;54,115625;0;;;;;;;
24;5;2015;36,02440476;64,15586592;56,43333333;60,925;54,115625;55,90677083;3;;;;;;;
25;5;2015;64,15586592;56,43333333;60,925;54,115625;55,90677083;31,69479167;4;;;;;;;
26;5;2015;56,43333333;60,925;54,115625;55,90677083;31,69479167;36,90520833;5;;;;;;;
27;5;2015;60,925;54,115625;55,90677083;31,69479167;36,90520833;44,4890625;1;;;;;;;
28;5;2015;54,115625;55,90677083;31,69479167;36,90520833;44,4890625;38,590625;4;;;;;;;
29;5;2015;55,90677083;31,69479167;36,90520833;44,4890625;38,590625;60,89635417;7;;;;;;;
30;5;2015;31,69479167;36,90520833;44,4890625;38,590625;60,89635417;90,83229167;2;;;;;;;
31;5;2015;36,90520833;44,4890625;38,590625;60,89635417;90,83229167;78,34791667;2;;;;;;;
1;6;2015;44,4890625;38,590625;60,89635417;90,83229167;78,34791667;56,27674419;2;;;;;;;
2;6;2015;38,590625;60,89635417;90,83229167;78,34791667;56,27674419;38,1202381;3;;;;;;;
3;6;2015;60,89635417;90,83229167;78,34791667;56,27674419;38,1202381;52,60654762;4;;;;;;;
4;6;2015;90,83229167;78,34791667;56,27674419;38,1202381;52,60654762;49,69166667;6;;;;;;;
5;6;2015;78,34791667;56,27674419;38,1202381;52,60654762;49,69166667;51,86703911;5;;;;;;;
6;6;2015;56,27674419;38,1202381;52,60654762;49,69166667;51,86703911;75,12011834;4;;;;;;;
7;6;2015;38,1202381;52,60654762;49,69166667;51,86703911;75,12011834;71,15026178;2;;;;;;;
8;6;2015;52,60654762;49,69166667;51,86703911;75,12011834;71,15026178;52,2546875;4;;;;;;;
9;6;2015;49,69166667;51,86703911;75,12011834;71,15026178;52,2546875;51,69166667;2;;;;;;;
10;6;2015;51,86703911;75,12011834;71,15026178;52,2546875;51,69166667;46,8109375;6;;;;;;;
11;6;2015;75,12011834;71,15026178;52,2546875;51,69166667;46,8109375;64,92760417;3;;;;;;;
12;6;2015;71,15026178;52,2546875;51,69166667;46,8109375;64,92760417;55,81413613;5;;;;;;;
13;6;2015;52,2546875;51,69166667;46,8109375;64,92760417;55,81413613;60,27916667;3;;;;;;;
14;6;2015;51,69166667;46,8109375;64,92760417;55,81413613;60,27916667;58,88229167;2;;;;;;;
15;6;2015;46,8109375;64,92760417;55,81413613;60,27916667;58,88229167;37,95;4;;;;;;;
16;6;2015;64,92760417;55,81413613;60,27916667;58,88229167;37,95;33,35416667;1;;;;;;;
17;6;2015;55,81413613;60,27916667;58,88229167;37,95;33,35416667;55,571875;6;;;;;;;
18;6;2015;60,27916667;58,88229167;37,95;33,35416667;55,571875;55,05052083;6;;;;;;;
19;6;2015;58,88229167;37,95;33,35416667;55,571875;55,05052083;41,86354167;4;;;;;;;
20;6;2015;37,95;33,35416667;55,571875;55,05052083;41,86354167;56,2953125;2;;;;;;;
21;6;2015;33,35416667;55,571875;55,05052083;41,86354167;56,2953125;64,82395833;2;;;;;;;
22;6;2015;55,571875;55,05052083;41,86354167;56,2953125;64,82395833;52,1109375;3;;;;;;;
23;6;2015;55,05052083;41,86354167;56,2953125;64,82395833;52,1109375;35,35088757;2;;;;;;;
24;6;2015;41,86354167;56,2953125;64,82395833;52,1109375;35,35088757;54,02321429;4;;;;;;;
25;6;2015;56,2953125;64,82395833;52,1109375;35,35088757;54,02321429;54,05649718;1;;;;;;;
26;6;2015;64,82395833;52,1109375;35,35088757;54,02321429;54,05649718;58,15364583;3;;;;;;;
27;6;2015;52,1109375;35,35088757;54,02321429;54,05649718;58,15364583;55,69322917;2;;;;;;;
28;6;2015;35,35088757;54,02321429;54,05649718;58,15364583;55,69322917;56,3890625;3;;;;;;;
29;6;2015;54,02321429;54,05649718;58,15364583;55,69322917;56,3890625;43,90320856;4;;;;;;;
30;6;2015;54,05649718;58,15364583;55,69322917;56,3890625;43,90320856;44,58571429;9;;;;;;;
1;7;2015;58,15364583;55,69322917;56,3890625;43,90320856;44,58571429;58,24759036;5;;;;;;;
2;7;2015;55,69322917;56,3890625;43,90320856;44,58571429;58,24759036;48,08194444;0;;;;;;;
3;7;2015;56,3890625;43,90320856;44,58571429;58,24759036;48,08194444;34,86776316;2;;;;;;;
4;7;2015;43,90320856;44,58571429;58,24759036;48,08194444;34,86776316;46,76904762;4;;;;;;;
5;7;2015;44,58571429;58,24759036;48,08194444;34,86776316;46,76904762;48,83832335;2;;;;;;;
6;7;2015;58,24759036;48,08194444;34,86776316;46,76904762;48,83832335;46,27738095;4;;;;;;;
7;7;2015;48,08194444;34,86776316;46,76904762;48,83832335;46,27738095;34,35;6;;;;;;;
8;7;2015;34,86776316;46,76904762;48,83832335;46,27738095;34,35;50,27797619;3;;;;;;;
9;7;2015;46,76904762;48,83832335;46,27738095;34,35;50,27797619;49,3077381;4;;;;;;;
10;7;2015;48,83832335;46,27738095;34,35;50,27797619;49,3077381;56,5952381;6;;;;;;;
11;7;2015;46,27738095;34,35;50,27797619;49,3077381;56,5952381;51,02380952;2;;;;;;;
12;7;2015;34,35;50,27797619;49,3077381;56,5952381;51,02380952;54,35535714;3;;;;;;;
13;7;2015;50,27797619;49,3077381;56,5952381;51,02380952;54,35535714;43,82447917;1;;;;;;;
14;7;2015;49,3077381;56,5952381;51,02380952;54,35535714;43,82447917;29,2359375;1;;;;;;;
15;7;2015;56,5952381;51,02380952;54,35535714;43,82447917;29,2359375;34,02956989;5;;;;;;;
16;7;2015;51,02380952;54,35535714;43,82447917;29,2359375;34,02956989;55,96612903;2;;;;;;;
17;7;2015;54,35535714;43,82447917;29,2359375;34,02956989;55,96612903;63,2393617;4;;;;;;;
18;7;2015;43,82447917;29,2359375;34,02956989;55,96612903;63,2393617;40,33035714;2;;;;;;;
19;7;2015;29,2359375;34,02956989;55,96612903;63,2393617;40,33035714;46,17738095;3;;;;;;;
20;7;2015;34,02956989;55,96612903;63,2393617;40,33035714;46,17738095;29,8739726;2;;;;;;;
21;7;2015;55,96612903;63,2393617;40,33035714;46,17738095;29,8739726;30,78402778;4;;;;;;;
22;7;2015;63,2393617;40,33035714;46,17738095;29,8739726;30,78402778;36,02467532;3;;;;;;;
23;7;2015;40,33035714;46,17738095;29,8739726;30,78402778;36,02467532;40,8439759;2;;;;;;;
24;7;2015;46,17738095;29,8739726;30,78402778;36,02467532;40,8439759;37,70714286;2;;;;;;;
25;7;2015;29,8739726;30,78402778;36,02467532;40,8439759;37,70714286;43,27916667;0;;;;;;;
26;7;2015;30,78402778;36,02467532;40,8439759;37,70714286;43,27916667;41,34166667;1;;;;;;;
27;7;2015;36,02467532;40,8439759;37,70714286;43,27916667;41,34166667;47,2125;4;;;;;;;
28;7;2015;40,8439759;37,70714286;43,27916667;41,34166667;47,2125;33,12604167;0;;;;;;;
29;7;2015;37,70714286;43,27916667;41,34166667;47,2125;33,12604167;55,74375;4;;;;;;;
30;7;2015;43,27916667;41,34166667;47,2125;33,12604167;55,74375;55,32552083;3;;;;;;;
31;7;2015;41,34166667;47,2125;33,12604167;55,74375;55,32552083;57,33697917;4;;;;;;;
1;8;2015;47,2125;33,12604167;55,74375;55,32552083;57,33697917;63,39739583;9;;;;;;;
2;8;2015;33,12604167;55,74375;55,32552083;57,33697917;63,39739583;61,45081081;1;;;;;;;
3;8;2015;55,74375;55,32552083;57,33697917;63,39739583;61,45081081;44,39011628;1;;;;;;;
4;8;2015;55,32552083;57,33697917;63,39739583;61,45081081;44,39011628;32,18113208;3;;;;;;;
5;8;2015;57,33697917;63,39739583;61,45081081;44,39011628;32,18113208;37,44230769;3;;;;;;;
6;8;2015;63,39739583;61,45081081;44,39011628;32,18113208;37,44230769;51,91024096;2;;;;;;;
7;8;2015;61,45081081;44,39011628;32,18113208;37,44230769;51,91024096;67,07142857;1;;;;;;;
8;8;2015;44,39011628;32,18113208;37,44230769;51,91024096;67,07142857;59,31547619;2;;;;;;;
9;8;2015;32,18113208;37,44230769;51,91024096;67,07142857;59,31547619;50,16488095;2;;;;;;;
10;8;2015;37,44230769;51,91024096;67,07142857;59,31547619;50,16488095;30,87083333;1;;;;;;;
11;8;2015;51,91024096;67,07142857;59,31547619;50,16488095;30,87083333;24,1625;4;;;;;;;
12;8;2015;67,07142857;59,31547619;50,16488095;30,87083333;24,1625;29,8672619;2;;;;;;;
13;8;2015;59,31547619;50,16488095;30,87083333;24,1625;29,8672619;34,15568182;1;;;;;;;
14;8;2015;50,16488095;30,87083333;24,1625;29,8672619;34,15568182;32,30575916;0;;;;;;;
15;8;2015;30,87083333;24,1625;29,8672619;34,15568182;32,30575916;40,434375;4;;;;;;;
16;8;2015;24,1625;29,8672619;34,15568182;32,30575916;40,434375;32,22604167;0;;;;;;;
17;8;2015;29,8672619;34,15568182;32,30575916;40,434375;32,22604167;30,99479167;4;;;;;;;
18;8;2015;34,15568182;32,30575916;40,434375;32,22604167;30,99479167;36,121875;1;;;;;;;
19;8;2015;32,30575916;40,434375;32,22604167;30,99479167;36,121875;43,4625;4;;;;;;;
20;8;2015;40,434375;32,22604167;30,99479167;36,121875;43,4625;37,81145833;4;;;;;;;
21;8;2015;32,22604167;30,99479167;36,121875;43,4625;37,81145833;54,5265625;2;;;;;;;
22;8;2015;30,99479167;36,121875;43,4625;37,81145833;54,5265625;65,68645833;3;;;;;;;
23;8;2015;36,121875;43,4625;37,81145833;54,5265625;65,68645833;72,64114583;4;;;;;;;
24;8;2015;43,4625;37,81145833;54,5265625;65,68645833;72,64114583;65,821875;1;;;;;;;
25;8;2015;37,81145833;54,5265625;65,68645833;72,64114583;65,821875;63,64010417;0;;;;;;;
26;8;2015;54,5265625;65,68645833;72,64114583;65,821875;63,64010417;74,3671875;1;;;;;;;
27;8;2015;65,68645833;72,64114583;65,821875;63,64010417;74,3671875;60,11145833;2;;;;;;;
28;8;2015;72,64114583;65,821875;63,64010417;74,3671875;60,11145833;49,32604167;4;;;;;;;
29;8;2015;65,821875;63,64010417;74,3671875;60,11145833;49,32604167;51,61302083;2;;;;;;;
30;8;2015;63,64010417;74,3671875;60,11145833;49,32604167;51,61302083;53,47277487;0;;;;;;;
31;8;2015;74,3671875;60,11145833;49,32604167;51,61302083;53,47277487;45,38125;5;;;;;;;
1;9;2015;60,11145833;49,32604167;51,61302083;53,47277487;45,38125;47,803125;2;;;;;;;
2;9;2015;49,32604167;51,61302083;53,47277487;45,38125;47,803125;81,61197917;4;;;;;;;
3;9;2015;51,61302083;53,47277487;45,38125;47,803125;81,61197917;73,1265625;3;;;;;;;
4;9;2015;53,47277487;45,38125;47,803125;81,61197917;73,1265625;75,1265625;5;;;;;;;
5;9;2015;45,38125;47,803125;81,61197917;73,1265625;75,1265625;64,17239583;1;;;;;;;
6;9;2015;47,803125;81,61197917;73,1265625;75,1265625;64,17239583;61,47239583;2;;;;;;;
7;9;2015;81,61197917;73,1265625;75,1265625;64,17239583;61,47239583;72,19895833;2;;;;;;;
8;9;2015;73,1265625;75,1265625;64,17239583;61,47239583;72,19895833;49,17708333;1;;;;;;;
9;9;2015;75,1265625;64,17239583;61,47239583;72,19895833;49,17708333;58,946875;2;;;;;;;
10;9;2015;64,17239583;61,47239583;72,19895833;49,17708333;58,946875;80,7203125;2;;;;;;;
11;9;2015;61,47239583;72,19895833;49,17708333;58,946875;80,7203125;124,8796875;5;;;;;;;
12;9;2015;72,19895833;49,17708333;58,946875;80,7203125;124,8796875;106,6010471;6;;;;;;;
13;9;2015;49,17708333;58,946875;80,7203125;124,8796875;106,6010471;90,21510417;3;;;;;;;
14;9;2015;58,946875;80,7203125;124,8796875;106,6010471;90,21510417;58,17135417;4;;;;;;;
15;9;2015;80,7203125;124,8796875;106,6010471;90,21510417;58,17135417;53,58177083;3;;;;;;;
16;9;2015;124,8796875;106,6010471;90,21510417;58,17135417;53,58177083;98,0625;3;;;;;;;
17;9;2015;106,6010471;90,21510417;58,17135417;53,58177083;98,0625;71,36701571;6;;;;;;;
18;9;2015;90,21510417;58,17135417;53,58177083;98,0625;71,36701571;80,74635417;3;;;;;;;
19;9;2015;58,17135417;53,58177083;98,0625;71,36701571;80,74635417;121,5739583;3;;;;;;;
20;9;2015;53,58177083;98,0625;71,36701571;80,74635417;121,5739583;131,70625;4;;;;;;;
21;9;2015;98,0625;71,36701571;80,74635417;121,5739583;131,70625;76,89791667;5;;;;;;;
22;9;2015;71,36701571;80,74635417;121,5739583;131,70625;76,89791667;52,3140625;4;;;;;;;
23;9;2015;80,74635417;121,5739583;131,70625;76,89791667;52,3140625;61,5382199;3;;;;;;;
24;9;2015;121,5739583;131,70625;76,89791667;52,3140625;61,5382199;88,36574586;4;;;;;;;
25;9;2015;131,70625;76,89791667;52,3140625;61,5382199;88,36574586;91,77175141;8;;;;;;;
26;9;2015;76,89791667;52,3140625;61,5382199;88,36574586;91,77175141;76,78645833;2;;;;;;;
27;9;2015;52,3140625;61,5382199;88,36574586;91,77175141;76,78645833;111,128125;3;;;;;;;
28;9;2015;61,5382199;88,36574586;91,77175141;76,78645833;111,128125;74,40364583;5;;;;;;;
