DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;
30;3;2015;1,229166667;1,225;1,075;1,170833333;1,1875;1,176041667;1;;;;;;;
31;3;2015;1,225;1,075;1,170833333;1,1875;1,176041667;1,232291667;7;;;;;;;
1;4;2015;1,075;1,170833333;1,1875;1,176041667;1,232291667;1,134375;5;;;;;;;
2;4;2015;1,170833333;1,1875;1,176041667;1,232291667;1,134375;1,198958333;2;;;;;;;
3;4;2015;1,1875;1,176041667;1,232291667;1,134375;1,198958333;1,403125;3;;;;;;;
4;4;2015;1,176041667;1,232291667;1,134375;1,198958333;1,403125;1,410416667;3;;;;;;;
5;4;2015;1,232291667;1,134375;1,198958333;1,403125;1,410416667;1,36875;0;;;;;;;
6;4;2015;1,134375;1,198958333;1,403125;1,410416667;1,36875;1,260416667;3;;;;;;;
7;4;2015;1,198958333;1,403125;1,410416667;1,36875;1,260416667;1,338541667;8;;;;;;;
8;4;2015;1,403125;1,410416667;1,36875;1,260416667;1,338541667;1,460416667;3;;;;;;;
9;4;2015;1,410416667;1,36875;1,260416667;1,338541667;1,460416667;1,42173913;5;;;;;;;
10;4;2015;1,36875;1,260416667;1,338541667;1,460416667;1,42173913;1,361538462;4;;;;;;;
11;4;2015;1,260416667;1,338541667;1,460416667;1,42173913;1,361538462;1,278888889;6;;;;;;;
12;4;2015;1,338541667;1,460416667;1,42173913;1,361538462;1,278888889;1,325;3;;;;;;;
13;4;2015;1,460416667;1,42173913;1,361538462;1,278888889;1,325;1,463218391;4;;;;;;;
14;4;2015;1,42173913;1,361538462;1,278888889;1,325;1,463218391;1,4;4;;;;;;;
15;4;2015;1,361538462;1,278888889;1,325;1,463218391;1,4;1,65;3;;;;;;;
16;4;2015;1,278888889;1,325;1,463218391;1,4;1,65;1,596385542;4;;;;;;;
17;4;2015;1,325;1,463218391;1,4;1,65;1,596385542;1,383333333;3;;;;;;;
18;4;2015;1,463218391;1,4;1,65;1,596385542;1,383333333;1,194791667;0;;;;;;;
19;4;2015;1,4;1,65;1,596385542;1,383333333;1,194791667;1,247368421;2;;;;;;;
20;4;2015;1,65;1,596385542;1,383333333;1,194791667;1,247368421;1,235416667;2;;;;;;;
21;4;2015;1,596385542;1,383333333;1,194791667;1,247368421;1,235416667;1,307291667;4;;;;;;;
22;4;2015;1,383333333;1,194791667;1,247368421;1,235416667;1,307291667;1,444791667;4;;;;;;;
23;4;2015;1,194791667;1,247368421;1,235416667;1,307291667;1,444791667;1,3625;4;;;;;;;
24;4;2015;1,247368421;1,235416667;1,307291667;1,444791667;1,3625;1,121875;3;;;;;;;
25;4;2015;1,235416667;1,307291667;1,444791667;1,3625;1,121875;1,132631579;2;;;;;;;
26;4;2015;1,307291667;1,444791667;1,3625;1,121875;1,132631579;1,121875;4;;;;;;;
27;4;2015;1,444791667;1,3625;1,121875;1,132631579;1,121875;1,098958333;4;;;;;;;
28;4;2015;1,3625;1,121875;1,132631579;1,121875;1,098958333;1,095833333;5;;;;;;;
29;4;2015;1,121875;1,132631579;1,121875;1,098958333;1,095833333;1,277083333;2;;;;;;;
30;4;2015;1,132631579;1,121875;1,098958333;1,095833333;1,277083333;1,334375;4;;;;;;;
1;5;2015;1,121875;1,098958333;1,095833333;1,277083333;1,334375;1,14375;4;;;;;;;
2;5;2015;1,098958333;1,095833333;1,277083333;1,334375;1,14375;0,769791667;2;;;;;;;
3;5;2015;1,095833333;1,277083333;1,334375;1,14375;0,769791667;0,8625;2;;;;;;;
4;5;2015;1,277083333;1,334375;1,14375;0,769791667;0,8625;0,715625;3;;;;;;;
5;5;2015;1,334375;1,14375;0,769791667;0,8625;0,715625;0,701041667;8;;;;;;;
6;5;2015;1,14375;0,769791667;0,8625;0,715625;0,701041667;0,886746988;6;;;;;;;
7;5;2015;0,769791667;0,8625;0,715625;0,701041667;0,886746988;0,811111111;1;;;;;;;
8;5;2015;0,8625;0,715625;0,701041667;0,886746988;0,811111111;0,755555556;1;;;;;;;
9;5;2015;0,715625;0,701041667;0,886746988;0,811111111;0,755555556;0,698823529;3;;;;;;;
10;5;2015;0,701041667;0,886746988;0,811111111;0,755555556;0,698823529;0,713541667;0;;;;;;;
11;5;2015;0,886746988;0,811111111;0,755555556;0,698823529;0,713541667;0,680208333;2;;;;;;;
12;5;2015;0,811111111;0,755555556;0,698823529;0,713541667;0,680208333;0,729166667;3;;;;;;;
13;5;2015;0,755555556;0,698823529;0,713541667;0,680208333;0,729166667;0,809375;5;;;;;;;
14;5;2015;0,698823529;0,713541667;0,680208333;0,729166667;0,809375;0,712631579;5;;;;;;;
15;5;2015;0,713541667;0,680208333;0,729166667;0,809375;0,712631579;0,775;5;;;;;;;
16;5;2015;0,680208333;0,729166667;0,809375;0,712631579;0,775;0,715625;3;;;;;;;
17;5;2015;0,729166667;0,809375;0,712631579;0,775;0,715625;0,757291667;3;;;;;;;
18;5;2015;0,809375;0,712631579;0,775;0,715625;0,757291667;0,757291667;0;;;;;;;
19;5;2015;0,712631579;0,775;0,715625;0,757291667;0,757291667;0,704166667;4;;;;;;;
20;5;2015;0,775;0,715625;0,757291667;0,757291667;0,704166667;0,809375;1;;;;;;;
21;5;2015;0,715625;0,757291667;0,757291667;0,704166667;0,809375;0,780208333;5;;;;;;;
22;5;2015;0,757291667;0,757291667;0,704166667;0,809375;0,780208333;0,778125;4;;;;;;;
23;5;2015;0,757291667;0,704166667;0,809375;0,780208333;0,778125;0,786458333;0;;;;;;;
24;5;2015;0,704166667;0,809375;0,780208333;0,778125;0,786458333;0,757291667;3;;;;;;;
25;5;2015;0,809375;0,780208333;0,778125;0,786458333;0,757291667;0,686458333;4;;;;;;;
26;5;2015;0,780208333;0,778125;0,786458333;0,757291667;0,686458333;0,7125;5;;;;;;;
27;5;2015;0,778125;0,786458333;0,757291667;0,686458333;0,7125;0,739583333;1;;;;;;;
28;5;2015;0,786458333;0,757291667;0,686458333;0,7125;0,739583333;0,672916667;4;;;;;;;
29;5;2015;0,757291667;0,686458333;0,7125;0,739583333;0,672916667;0,815625;7;;;;;;;
30;5;2015;0,686458333;0,7125;0,739583333;0,672916667;0,815625;0,978125;2;;;;;;;
31;5;2015;0,7125;0,739583333;0,672916667;0,815625;0,978125;0,942708333;2;;;;;;;
1;6;2015;0,739583333;0,672916667;0,815625;0,978125;0,942708333;0,911458333;2;;;;;;;
2;6;2015;0,672916667;0,815625;0,978125;0,942708333;0,911458333;0,778125;3;;;;;;;
3;6;2015;0,815625;0,978125;0,942708333;0,911458333;0,778125;0,821875;4;;;;;;;
4;6;2015;0,978125;0,942708333;0,911458333;0,778125;0,821875;0,803125;6;;;;;;;
5;6;2015;0,942708333;0,911458333;0,778125;0,821875;0,803125;0,873958333;5;;;;;;;
6;6;2015;0,911458333;0,778125;0,821875;0,803125;0,873958333;0,820833333;4;;;;;;;
7;6;2015;0,778125;0,821875;0,803125;0,873958333;0,820833333;0,75;2;;;;;;;
8;6;2015;0,821875;0,803125;0,873958333;0,820833333;0,75;0,68125;4;;;;;;;
9;6;2015;0,803125;0,873958333;0,820833333;0,75;0,68125;0,658333333;2;;;;;;;
10;6;2015;0,873958333;0,820833333;0,75;0,68125;0,658333333;0,635416667;6;;;;;;;
11;6;2015;0,820833333;0,75;0,68125;0,658333333;0,635416667;0,707291667;3;;;;;;;
12;6;2015;0,75;0,68125;0,658333333;0,635416667;0,707291667;0,641666667;5;;;;;;;
13;6;2015;0,68125;0,658333333;0,635416667;0,707291667;0,641666667;0,7125;3;;;;;;;
14;6;2015;0,658333333;0,635416667;0,707291667;0,641666667;0,7125;0,66875;2;;;;;;;
15;6;2015;0,635416667;0,707291667;0,641666667;0,7125;0,66875;0,559375;4;;;;;;;
16;6;2015;0,707291667;0,641666667;0,7125;0,66875;0,559375;0,511458333;1;;;;;;;
17;6;2015;0,641666667;0,7125;0,66875;0,559375;0,511458333;0,645833333;6;;;;;;;
18;6;2015;0,7125;0,66875;0,559375;0,511458333;0,645833333;0,6375;6;;;;;;;
19;6;2015;0,66875;0,559375;0,511458333;0,645833333;0,6375;0,571875;4;;;;;;;
20;6;2015;0,559375;0,511458333;0,645833333;0,6375;0,571875;0,620833333;2;;;;;;;
21;6;2015;0,511458333;0,645833333;0,6375;0,571875;0,620833333;0,711458333;2;;;;;;;
22;6;2015;0,645833333;0,6375;0,571875;0,620833333;0,711458333;0,69375;3;;;;;;;
23;6;2015;0,6375;0,571875;0,620833333;0,711458333;0,69375;0,623958333;2;;;;;;;
24;6;2015;0,571875;0,620833333;0,711458333;0,69375;0,623958333;0,733333333;4;;;;;;;
25;6;2015;0,620833333;0,711458333;0,69375;0,623958333;0,733333333;0,739583333;1;;;;;;;
26;6;2015;0,711458333;0,69375;0,623958333;0,733333333;0,739583333;0,766666667;3;;;;;;;
27;6;2015;0,69375;0,623958333;0,733333333;0,739583333;0,766666667;0,776041667;2;;;;;;;
28;6;2015;0,623958333;0,733333333;0,739583333;0,766666667;0,776041667;0,797916667;3;;;;;;;
29;6;2015;0,733333333;0,739583333;0,766666667;0,776041667;0,797916667;0,75;4;;;;;;;
30;6;2015;0,739583333;0,766666667;0,776041667;0,797916667;0,75;0,791666667;9;;;;;;;
1;7;2015;0,766666667;0,776041667;0,797916667;0,75;0,791666667;0,914583333;5;;;;;;;
2;7;2015;0,776041667;0,797916667;0,75;0,791666667;0,914583333;0,88125;0;;;;;;;
3;7;2015;0,797916667;0,75;0,791666667;0,914583333;0,88125;0,755208333;2;;;;;;;
4;7;2015;0,75;0,791666667;0,914583333;0,88125;0,755208333;0,752083333;4;;;;;;;
5;7;2015;0,791666667;0,914583333;0,88125;0,755208333;0,752083333;0,714736842;2;;;;;;;
6;7;2015;0,914583333;0,88125;0,755208333;0,752083333;0,714736842;0,747916667;4;;;;;;;
7;7;2015;0,88125;0,755208333;0,752083333;0,714736842;0,747916667;0,75;6;;;;;;;
8;7;2015;0,755208333;0,752083333;0,714736842;0,747916667;0,75;0,811458333;3;;;;;;;
9;7;2015;0,752083333;0,714736842;0,747916667;0,75;0,811458333;0,819791667;4;;;;;;;
10;7;2015;0,714736842;0,747916667;0,75;0,811458333;0,819791667;0,886458333;6;;;;;;;
11;7;2015;0,747916667;0,75;0,811458333;0,819791667;0,886458333;0,890625;2;;;;;;;
12;7;2015;0,75;0,811458333;0,819791667;0,886458333;0,890625;0,80625;3;;;;;;;
13;7;2015;0,811458333;0,819791667;0,886458333;0,890625;0,80625;0,775;1;;;;;;;
14;7;2015;0,819791667;0,886458333;0,890625;0,80625;0,775;0,710416667;1;;;;;;;
15;7;2015;0,886458333;0,890625;0,80625;0,775;0,710416667;0,788541667;5;;;;;;;
16;7;2015;0,890625;0,80625;0,775;0,710416667;0,788541667;0,877083333;2;;;;;;;
17;7;2015;0,80625;0,775;0,710416667;0,788541667;0,877083333;0,9125;4;;;;;;;
18;7;2015;0,775;0,710416667;0,788541667;0,877083333;0,9125;0,751041667;2;;;;;;;
19;7;2015;0,710416667;0,788541667;0,877083333;0,9125;0,751041667;0,802083333;3;;;;;;;
20;7;2015;0,788541667;0,877083333;0,9125;0,751041667;0,802083333;0,651351351;2;;;;;;;
21;7;2015;0,877083333;0,9125;0,751041667;0,802083333;0,651351351;0,588888889;4;;;;;;;
22;7;2015;0,9125;0,751041667;0,802083333;0,651351351;0,588888889;0,724390244;3;;;;;;;
23;7;2015;0,751041667;0,802083333;0,651351351;0,588888889;0,724390244;0,79893617;2;;;;;;;
24;7;2015;0,802083333;0,651351351;0,588888889;0,724390244;0,79893617;0,76875;2;;;;;;;
25;7;2015;0,651351351;0,588888889;0,724390244;0,79893617;0,76875;0,8125;0;;;;;;;
26;7;2015;0,588888889;0,724390244;0,79893617;0,76875;0,8125;0,774736842;1;;;;;;;
27;7;2015;0,724390244;0,79893617;0,76875;0,8125;0,774736842;0,797916667;4;;;;;;;
28;7;2015;0,79893617;0,76875;0,8125;0,774736842;0,797916667;0,736458333;0;;;;;;;
29;7;2015;0,76875;0,8125;0,774736842;0,797916667;0,736458333;0,859375;4;;;;;;;
30;7;2015;0,8125;0,774736842;0,797916667;0,736458333;0,859375;0,852083333;3;;;;;;;
31;7;2015;0,774736842;0,797916667;0,736458333;0,859375;0,852083333;0,870833333;4;;;;;;;
1;8;2015;0,797916667;0,736458333;0,859375;0,852083333;0,870833333;0,892708333;9;;;;;;;
2;8;2015;0,736458333;0,859375;0,852083333;0,870833333;0,892708333;0,873404255;1;;;;;;;
3;8;2015;0,859375;0,852083333;0,870833333;0,892708333;0,873404255;0,779166667;1;;;;;;;
4;8;2015;0,852083333;0,870833333;0,892708333;0,873404255;0,779166667;0,708333333;3;;;;;;;
5;8;2015;0,870833333;0,892708333;0,873404255;0,779166667;0,708333333;0,819791667;3;;;;;;;
6;8;2015;0,892708333;0,873404255;0,779166667;0,708333333;0,819791667;0,878125;2;;;;;;;
7;8;2015;0,873404255;0,779166667;0,708333333;0,819791667;0,878125;0,93125;1;;;;;;;
8;8;2015;0,779166667;0,708333333;0,819791667;0,878125;0,93125;0,833333333;2;;;;;;;
9;8;2015;0,708333333;0,819791667;0,878125;0,93125;0,833333333;0,860416667;2;;;;;;;
10;8;2015;0,819791667;0,878125;0,93125;0,833333333;0,860416667;0,758333333;1;;;;;;;
11;8;2015;0,878125;0,93125;0,833333333;0,860416667;0,758333333;0,672916667;4;;;;;;;
12;8;2015;0,93125;0,833333333;0,860416667;0,758333333;0,672916667;0,686458333;2;;;;;;;
13;8;2015;0,833333333;0,860416667;0,758333333;0,672916667;0,686458333;0,723958333;1;;;;;;;
14;8;2015;0,860416667;0,758333333;0,672916667;0,686458333;0,723958333;0,75;0;;;;;;;
15;8;2015;0,758333333;0,672916667;0,686458333;0,723958333;0,75;0,778125;4;;;;;;;
16;8;2015;0,672916667;0,686458333;0,723958333;0,75;0,778125;0,80625;0;;;;;;;
17;8;2015;0,686458333;0,723958333;0,75;0,778125;0,80625;0,759375;4;;;;;;;
18;8;2015;0,723958333;0,75;0,778125;0,80625;0,759375;0,785416667;1;;;;;;;
19;8;2015;0,75;0,778125;0,80625;0,759375;0,785416667;0,8625;4;;;;;;;
20;8;2015;0,778125;0,80625;0,759375;0,785416667;0,8625;0,826041667;4;;;;;;;
21;8;2015;0,80625;0,759375;0,785416667;0,8625;0,826041667;0,860416667;2;;;;;;;
22;8;2015;0,759375;0,785416667;0,8625;0,826041667;0,860416667;0,936458333;3;;;;;;;
23;8;2015;0,785416667;0,8625;0,826041667;0,860416667;0,936458333;0,934375;4;;;;;;;
24;8;2015;0,8625;0,826041667;0,860416667;0,936458333;0,934375;0,961458333;1;;;;;;;
25;8;2015;0,826041667;0,860416667;0,936458333;0,934375;0,961458333;0,973958333;0;;;;;;;
26;8;2015;0,860416667;0,936458333;0,934375;0,961458333;0,973958333;0,895833333;1;;;;;;;
27;8;2015;0,936458333;0,934375;0,961458333;0,973958333;0,895833333;0,8875;2;;;;;;;
28;8;2015;0,934375;0,961458333;0,973958333;0,895833333;0,8875;0,842708333;4;;;;;;;
29;8;2015;0,961458333;0,973958333;0,895833333;0,8875;0,842708333;0,840625;2;;;;;;;
30;8;2015;0,973958333;0,895833333;0,8875;0,842708333;0,840625;0,829166667;0;;;;;;;
31;8;2015;0,895833333;0,8875;0,842708333;0,840625;0,829166667;0,815625;5;;;;;;;
1;9;2015;0,8875;0,842708333;0,840625;0,829166667;0,815625;0,716666667;2;;;;;;;
2;9;2015;0,842708333;0,840625;0,829166667;0,815625;0,716666667;0,861458333;4;;;;;;;
3;9;2015;0,840625;0,829166667;0,815625;0,716666667;0,861458333;0,846875;3;;;;;;;
4;9;2015;0,829166667;0,815625;0,716666667;0,861458333;0,846875;0,846875;5;;;;;;;
5;9;2015;0,815625;0,716666667;0,861458333;0,846875;0,846875;0,827083333;1;;;;;;;
6;9;2015;0,716666667;0,861458333;0,846875;0,846875;0,827083333;0,833333333;2;;;;;;;
7;9;2015;0,861458333;0,846875;0,846875;0,827083333;0,833333333;0,883333333;2;;;;;;;
8;9;2015;0,846875;0,846875;0,827083333;0,833333333;0,883333333;0,842708333;1;;;;;;;
9;9;2015;0,846875;0,827083333;0,833333333;0,883333333;0,842708333;0,986458333;2;;;;;;;
10;9;2015;0,827083333;0,833333333;0,883333333;0,842708333;0,986458333;1,114583333;2;;;;;;;
11;9;2015;0,833333333;0,883333333;0,842708333;0,986458333;1,114583333;1,234375;5;;;;;;;
12;9;2015;0,883333333;0,842708333;0,986458333;1,114583333;1,234375;1,203125;6;;;;;;;
13;9;2015;0,842708333;0,986458333;1,114583333;1,234375;1,203125;1,101041667;3;;;;;;;
14;9;2015;0,986458333;1,114583333;1,234375;1,203125;1,101041667;0,880208333;4;;;;;;;
15;9;2015;1,114583333;1,234375;1,203125;1,101041667;0,880208333;0,822916667;3;;;;;;;
16;9;2015;1,234375;1,203125;1,101041667;0,880208333;0,822916667;1,04375;3;;;;;;;
17;9;2015;1,203125;1,101041667;0,880208333;0,822916667;1,04375;0,934375;6;;;;;;;
18;9;2015;1,101041667;0,880208333;0,822916667;1,04375;0,934375;0,878125;3;;;;;;;
19;9;2015;0,880208333;0,822916667;1,04375;0,934375;0,878125;0,965625;3;;;;;;;
20;9;2015;0,822916667;1,04375;0,934375;0,878125;0,965625;1;4;;;;;;;
21;9;2015;1,04375;0,934375;0,878125;0,965625;1;0,808333333;5;;;;;;;
22;9;2015;0,934375;0,878125;0,965625;1;0,808333333;0,733333333;4;;;;;;;
23;9;2015;0,878125;0,965625;1;0,808333333;0,733333333;0,742708333;3;;;;;;;
24;9;2015;0,965625;1;0,808333333;0,733333333;0,742708333;0,841666667;4;;;;;;;
25;9;2015;1;0,808333333;0,733333333;0,742708333;0,841666667;0,835416667;8;;;;;;;
26;9;2015;0,808333333;0,733333333;0,742708333;0,841666667;0,835416667;0,798958333;2;;;;;;;
27;9;2015;0,733333333;0,742708333;0,841666667;0,835416667;0,798958333;0,948958333;3;;;;;;;
28;9;2015;0,742708333;0,841666667;0,835416667;0,798958333;0,948958333;0,927083333;5;;;;;;;
29;9;2015;0,841666667;0,835416667;0,798958333;0,948958333;0,927083333;0,946875;1;;;;;;;
30;9;2015;0,835416667;0,798958333;0,948958333;0,927083333;0,946875;1,036458333;4;;;;;;;
1;10;2015;0,798958333;0,948958333;0,927083333;0,946875;1,036458333;0,973958333;3;;;;;;;
2;10;2015;0,948958333;0,927083333;0,946875;1,036458333;0,973958333;1,038541667;9;;;;;;;
3;10;2015;0,927083333;0,946875;1,036458333;0,973958333;1,038541667;1,070833333;4;;;;;;;
4;10;2015;0,946875;1,036458333;0,973958333;1,038541667;1,070833333;1,061458333;2;;;;;;;
5;10;2015;1,036458333;0,973958333;1,038541667;1,070833333;1,061458333;0,865625;4;;;;;;;
6;10;2015;0,973958333;1,038541667;1,070833333;1,061458333;0,865625;1,069791667;4;;;;;;;
