DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
1;1;2016;5,423611111;6,341666667;5,588888889;4,822222222;4,355555556;7,531944444;3;;;;;;;;
2;1;2016;6,341666667;5,588888889;4,822222222;4,355555556;7,531944444;4,95915493;5;;;;;;;;
3;1;2016;5,588888889;4,822222222;4,355555556;7,531944444;4,95915493;4,533333333;3;;;0;1;2;3;4;5
4;1;2016;4,822222222;4,355555556;7,531944444;4,95915493;4,533333333;4,115277778;1;;;-0,220243353;-0,204413082;-0,250974331;-0,24081218;-0,198337045;-0,201702864
5;1;2016;4,355555556;7,531944444;4,95915493;4,533333333;4,115277778;4,005555556;6;;;;;;;;
6;1;2016;7,531944444;4,95915493;4,533333333;4,115277778;4,005555556;3,691176471;4;;;;;;;;
7;1;2016;4,95915493;4,533333333;4,115277778;4,005555556;3,691176471;4,918055556;4;;;;;;;;
8;1;2016;4,533333333;4,115277778;4,005555556;3,691176471;4,918055556;10,26944444;3;;;;;;;;
9;1;2016;4,115277778;4,005555556;3,691176471;4,918055556;10,26944444;5,051388889;4;;;;;;;;
10;1;2016;4,005555556;3,691176471;4,918055556;10,26944444;5,051388889;12,83472222;7;;;;;;;;
11;1;2016;3,691176471;4,918055556;10,26944444;5,051388889;12,83472222;14,59722222;3;;;;;;;;
12;1;2016;4,918055556;10,26944444;5,051388889;12,83472222;14,59722222;41,26666667;3;;;;;;;;
13;1;2016;10,26944444;5,051388889;12,83472222;14,59722222;41,26666667;13,14027778;8;;;;;;;;
14;1;2016;5,051388889;12,83472222;14,59722222;41,26666667;13,14027778;6,871830986;2;;;;;;;;
15;1;2016;12,83472222;14,59722222;41,26666667;13,14027778;6,871830986;6,313888889;2;;;;;;;;
16;1;2016;14,59722222;41,26666667;13,14027778;6,871830986;6,313888889;6,606944444;5;;;;;;;;
17;1;2016;41,26666667;13,14027778;6,871830986;6,313888889;6,606944444;6,018055556;4;;;;;;;;
18;1;2016;13,14027778;6,871830986;6,313888889;6,606944444;6,018055556;9,630555556;3;;;;;;;;
19;1;2016;6,871830986;6,313888889;6,606944444;6,018055556;9,630555556;6,747222222;1;;;;;;;;
20;1;2016;6,313888889;6,606944444;6,018055556;9,630555556;6,747222222;9,608333333;9;;;;;;;;
21;1;2016;6,606944444;6,018055556;9,630555556;6,747222222;9,608333333;9,326388889;2;;;;;;;;
22;1;2016;6,018055556;9,630555556;6,747222222;9,608333333;9,326388889;4,725;1;;;;;;;;
23;1;2016;9,630555556;6,747222222;9,608333333;9,326388889;4,725;4,151388889;5;;;;;;;;
24;1;2016;6,747222222;9,608333333;9,326388889;4,725;4,151388889;6,223529412;7;;;;;;;;
25;1;2016;9,608333333;9,326388889;4,725;4,151388889;6,223529412;4,879166667;9;;;;;;;;
26;1;2016;9,326388889;4,725;4,151388889;6,223529412;4,879166667;7,666666667;14;;;;;;;;
27;1;2016;4,725;4,151388889;6,223529412;4,879166667;7,666666667;4,372916667;14;;;;;;;;
28;1;2016;4,151388889;6,223529412;4,879166667;7,666666667;4,372916667;5,047916667;6;;;;;;;;
29;1;2016;6,223529412;4,879166667;7,666666667;4,372916667;5,047916667;6,624444444;12;;;;;;;;
30;1;2016;4,879166667;7,666666667;4,372916667;5,047916667;6,624444444;21,30238095;11;;;;;;;;
31;1;2016;7,666666667;4,372916667;5,047916667;6,624444444;21,30238095;11,21549296;9;;;;;;;;
1;2;2016;4,372916667;5,047916667;6,624444444;21,30238095;11,21549296;6,247222222;4;;;;;;;;
2;2;2016;5,047916667;6,624444444;21,30238095;11,21549296;6,247222222;8,245833333;2;;;;;;;;
3;2;2016;6,624444444;21,30238095;11,21549296;6,247222222;8,245833333;11,40204082;2;;;;;;;;
4;2;2016;21,30238095;11,21549296;6,247222222;8,245833333;11,40204082;9,272916667;5;;;;;;;;
5;2;2016;11,21549296;6,247222222;8,245833333;11,40204082;9,272916667;29,07916667;1;;;;;;;;
6;2;2016;6,247222222;8,245833333;11,40204082;9,272916667;29,07916667;16,21041667;5;;;;;;;;
7;2;2016;8,245833333;11,40204082;9,272916667;29,07916667;16,21041667;21,54375;6;;;;;;;;
8;2;2016;11,40204082;9,272916667;29,07916667;16,21041667;21,54375;13,56041667;4;;;;;;;;
9;2;2016;9,272916667;29,07916667;16,21041667;21,54375;13,56041667;16,17916667;2;;;;;;;;
10;2;2016;29,07916667;16,21041667;21,54375;13,56041667;16,17916667;13,52083333;6;;;;;;;;
11;2;2016;16,21041667;21,54375;13,56041667;16,17916667;13,52083333;18,32291667;7;;;;;;;;
12;2;2016;21,54375;13,56041667;16,17916667;13,52083333;18,32291667;17,17083333;2;;;;;;;;
13;2;2016;13,56041667;16,17916667;13,52083333;18,32291667;17,17083333;14,25208333;2;;;;;;;;
14;2;2016;16,17916667;13,52083333;18,32291667;17,17083333;14,25208333;17,30208333;3;;;;;;;;
15;2;2016;13,52083333;18,32291667;17,17083333;14,25208333;17,30208333;31,31041667;4;;;;;;;;
16;2;2016;18,32291667;17,17083333;14,25208333;17,30208333;31,31041667;28,796;7;;;;;;;;
17;2;2016;17,17083333;14,25208333;17,30208333;31,31041667;28,796;11,92765957;3;;;;;;;;
18;2;2016;14,25208333;17,30208333;31,31041667;28,796;11,92765957;13,82708333;4;;;;;;;;
19;2;2016;17,30208333;31,31041667;28,796;11,92765957;13,82708333;17,24166667;2;;;;;;;;
20;2;2016;31,31041667;28,796;11,92765957;13,82708333;17,24166667;28,22291667;4;;;;;;;;
21;2;2016;28,796;11,92765957;13,82708333;17,24166667;28,22291667;21,14166667;2;;;;;;;;
22;2;2016;11,92765957;13,82708333;17,24166667;28,22291667;21,14166667;20,82083333;6;;;;;;;;
23;2;2016;13,82708333;17,24166667;28,22291667;21,14166667;20,82083333;11,77916667;1;;;;;;;;
24;2;2016;17,24166667;28,22291667;21,14166667;20,82083333;11,77916667;22,68333333;2;;;;;;;;
25;2;2016;28,22291667;21,14166667;20,82083333;11,77916667;22,68333333;7,808333333;6;;;;;;;;
26;2;2016;21,14166667;20,82083333;11,77916667;22,68333333;7,808333333;24,49583333;4;;;;;;;;
27;2;2016;20,82083333;11,77916667;22,68333333;7,808333333;24,49583333;48,42291667;2;;;;;;;;
28;2;2016;11,77916667;22,68333333;7,808333333;24,49583333;48,42291667;15,66666667;5;;;;;;;;
29;2;2016;22,68333333;7,808333333;24,49583333;48,42291667;15,66666667;23,28333333;2;;;;;;;;
1;3;2016;7,808333333;24,49583333;48,42291667;15,66666667;23,28333333;9,44375;2;;;;;;;;
2;3;2016;24,49583333;48,42291667;15,66666667;23,28333333;9,44375;21,05625;6;;;;;;;;
3;3;2016;48,42291667;15,66666667;23,28333333;9,44375;21,05625;37,3625;3;;;;;;;;
4;3;2016;15,66666667;23,28333333;9,44375;21,05625;37,3625;35,75694444;6;;;;;;;;
5;3;2016;23,28333333;9,44375;21,05625;37,3625;35,75694444;29,67222222;5;;;;;;;;
6;3;2016;9,44375;21,05625;37,3625;35,75694444;29,67222222;34,98055556;3;;;;;;;;
7;3;2016;21,05625;37,3625;35,75694444;29,67222222;34,98055556;39,70416667;5;;;;;;;;
8;3;2016;37,3625;35,75694444;29,67222222;34,98055556;39,70416667;45,16805556;3;;;;;;;;
9;3;2016;35,75694444;29,67222222;34,98055556;39,70416667;45,16805556;38,42916667;5;;;;;;;;
10;3;2016;29,67222222;34,98055556;39,70416667;45,16805556;38,42916667;33,60138889;7;;;;;;;;
11;3;2016;34,98055556;39,70416667;45,16805556;38,42916667;33,60138889;52,05833333;10;;;;;;;;
12;3;2016;39,70416667;45,16805556;38,42916667;33,60138889;52,05833333;42,81944444;3;;;;;;;;
13;3;2016;45,16805556;38,42916667;33,60138889;52,05833333;42,81944444;29,37777778;4;;;;;;;;
14;3;2016;38,42916667;33,60138889;52,05833333;42,81944444;29,37777778;46,81944444;7;;;;;;;;
15;3;2016;33,60138889;52,05833333;42,81944444;29,37777778;46,81944444;65,75277778;3;;;;;;;;
16;3;2016;52,05833333;42,81944444;29,37777778;46,81944444;65,75277778;43,59722222;1;;;;;;;;
17;3;2016;42,81944444;29,37777778;46,81944444;65,75277778;43,59722222;42,86388889;1;;;;;;;;
18;3;2016;29,37777778;46,81944444;65,75277778;43,59722222;42,86388889;53,96527778;6;;;;;;;;
19;3;2016;46,81944444;65,75277778;43,59722222;42,86388889;53,96527778;37,49722222;4;;;;;;;;
20;3;2016;65,75277778;43,59722222;42,86388889;53,96527778;37,49722222;51,33888889;4;;;;;;;;
21;3;2016;43,59722222;42,86388889;53,96527778;37,49722222;51,33888889;50,20277778;1;;;;;;;;
22;3;2016;42,86388889;53,96527778;37,49722222;51,33888889;50,20277778;63,92916667;2;;;;;;;;
23;3;2016;53,96527778;37,49722222;51,33888889;50,20277778;63,92916667;47,63472222;6;;;;;;;;
24;3;2016;37,49722222;51,33888889;50,20277778;63,92916667;47,63472222;48,91666667;2;;;;;;;;
25;3;2016;51,33888889;50,20277778;63,92916667;47,63472222;48,91666667;32,06527778;2;;;;;;;;
26;3;2016;50,20277778;63,92916667;47,63472222;48,91666667;32,06527778;22,95138889;1;;;;;;;;
