DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
2;3;2016;1,120833333;0,807291667;1,004166667;0,847916667;0,929166667;0,983333333;6;;;;;;;;
3;3;2016;0,807291667;1,004166667;0,847916667;0,929166667;0,983333333;1,123958333;3;;;;;;;;
4;3;2016;1,004166667;0,847916667;0,929166667;0,983333333;1,123958333;0,871875;6;;;;;;;;
5;3;2016;0,847916667;0,929166667;0,983333333;1,123958333;0,871875;1,051041667;5;;;;;;;;
6;3;2016;0,929166667;0,983333333;1,123958333;0,871875;1,051041667;1,109375;3;;;;;;;;
7;3;2016;0,983333333;1,123958333;0,871875;1,051041667;1,109375;1,02739726;5;;;;;;;;
8;3;2016;1,123958333;0,871875;1,051041667;1,109375;1,02739726;0,926388889;3;;;;;;;;
9;3;2016;0,871875;1,051041667;1,109375;1,02739726;0,926388889;0,995833333;5;;;;;;;;
10;3;2016;1,051041667;1,109375;1,02739726;0,926388889;0,995833333;1,126388889;7;;;;;;;;
11;3;2016;1,109375;1,02739726;0,926388889;0,995833333;1,126388889;0,901388889;10;;;;;;;;
12;3;2016;1,02739726;0,926388889;0,995833333;1,126388889;0,901388889;0,965151515;3;;;;;;;;
13;3;2016;0,926388889;0,995833333;1,126388889;0,901388889;0,965151515;1,3125;4;;;;;;;;
14;3;2016;0,995833333;1,126388889;0,901388889;0,965151515;1,3125;1,398591549;7;;;;;;;;
15;3;2016;1,126388889;0,901388889;0,965151515;1,3125;1,398591549;1,033333333;3;;;;;;;;
16;3;2016;0,901388889;0,965151515;1,3125;1,398591549;1,033333333;1,2;1;;;;;;;;
17;3;2016;0,965151515;1,3125;1,398591549;1,033333333;1,2;1,104166667;1;;;;;;;;
18;3;2016;1,3125;1,398591549;1,033333333;1,2;1,104166667;0,8875;6;;;;;;;;
19;3;2016;1,398591549;1,033333333;1,2;1,104166667;0,8875;0,941666667;4;;;;;;;;
20;3;2016;1,033333333;1,2;1,104166667;0,8875;0,941666667;0,886111111;4;;;;;;;;
21;3;2016;1,2;1,104166667;0,8875;0,941666667;0,886111111;0,952777778;1;;;;;;;;
22;3;2016;1,104166667;0,8875;0,941666667;0,886111111;0,952777778;0,858333333;2;;;;;;;;
23;3;2016;0,8875;0,941666667;0,886111111;0,952777778;0,858333333;0,886111111;6;;;;;;;;
24;3;2016;0,941666667;0,886111111;0,952777778;0,858333333;0,886111111;0,913888889;2;;;;;;;;
25;3;2016;0,886111111;0,952777778;0,858333333;0,886111111;0,913888889;1,019444444;2;;;;;;;;
26;3;2016;0,952777778;0,858333333;0,886111111;0,913888889;1,019444444;1,013888889;1;;;;;;;;
27;3;2016;0,858333333;0,886111111;0,913888889;1,019444444;1,013888889;0,709876543;5;;;;;;;;
28;3;2016;0,886111111;0,913888889;1,019444444;1,013888889;0,709876543;0,705208333;5;;;;;;;;
29;3;2016;0,913888889;1,019444444;1,013888889;0,709876543;0,705208333;0,721875;6;;;;;;;;
30;3;2016;1,019444444;1,013888889;0,709876543;0,705208333;0,721875;0,638541667;1;;;;;;;;
31;3;2016;1,013888889;0,709876543;0,705208333;0,721875;0,638541667;0,633333333;4;;;;;;;;
1;4;2016;0,709876543;0,705208333;0,721875;0,638541667;0,633333333;0,780208333;7;;;;;;;;
2;4;2016;0,705208333;0,721875;0,638541667;0,633333333;0,780208333;0,79375;6;;;;;;;;
3;4;2016;0,721875;0,638541667;0,633333333;0,780208333;0,79375;0,730208333;8;;;;;;;;
4;4;2016;0,638541667;0,633333333;0,780208333;0,79375;0,730208333;0,630208333;5;;;;;;;;
5;4;2016;0,633333333;0,780208333;0,79375;0,730208333;0,630208333;0,571875;5;;;;;;;;
6;4;2016;0,780208333;0,79375;0,730208333;0,630208333;0,571875;0,593975904;3;;;;;;;;
7;4;2016;0,79375;0,730208333;0,630208333;0,571875;0,593975904;0,586111111;3;;;;;;;;
8;4;2016;0,730208333;0,630208333;0,571875;0,593975904;0,586111111;0,693055556;4;;;;;;;;
9;4;2016;0,630208333;0,571875;0,593975904;0,586111111;0,693055556;0,603614458;4;;;;;;;;
10;4;2016;0,571875;0,593975904;0,586111111;0,693055556;0,603614458;0,5875;3;;;;;;;;
11;4;2016;0,593975904;0,586111111;0,693055556;0,603614458;0,5875;0,56875;6;;;;;;;;
12;4;2016;0,586111111;0,693055556;0,603614458;0,5875;0,56875;0,577083333;5;;;;;;;;
13;4;2016;0,693055556;0,603614458;0,5875;0,56875;0,577083333;0,567708333;4;;;;;;;;
14;4;2016;0,603614458;0,5875;0,56875;0,577083333;0,567708333;0,614583333;0;;;;;;;;
15;4;2016;0,5875;0,56875;0,577083333;0,567708333;0,614583333;0,710416667;2;;;;;;;;
16;4;2016;0,56875;0,577083333;0,567708333;0,614583333;0,710416667;0,6625;0;;;;;;;;
17;4;2016;0,577083333;0,567708333;0,614583333;0,710416667;0,6625;0,661458333;6;;;;;;;;
18;4;2016;0,567708333;0,614583333;0,710416667;0,6625;0,661458333;0,551041667;5;;;;;;;;
19;4;2016;0,614583333;0,710416667;0,6625;0,661458333;0,551041667;0,542708333;4;;;;;;;;
20;4;2016;0,710416667;0,6625;0,661458333;0,551041667;0,542708333;0,521875;5;;;;;;;;
21;4;2016;0,6625;0,661458333;0,551041667;0,542708333;0,521875;0,683333333;4;;;;;;;;
22;4;2016;0,661458333;0,551041667;0,542708333;0,521875;0,683333333;0,659375;4;;;;;;;;
23;4;2016;0,551041667;0,542708333;0,521875;0,683333333;0,659375;0,631914894;4;;;;;;;;
24;4;2016;0,542708333;0,521875;0,683333333;0,659375;0,631914894;0,643617021;5;;;;;;;;
25;4;2016;0,521875;0,683333333;0,659375;0,631914894;0,643617021;0,628125;2;;;;;;;;
26;4;2016;0,683333333;0,659375;0,631914894;0,643617021;0,628125;0,633333333;4;;;;;;;;
27;4;2016;0,659375;0,631914894;0,643617021;0,628125;0,633333333;0,708333333;9;;;;;;;;
28;4;2016;0,631914894;0,643617021;0,628125;0,633333333;0,708333333;0,628571429;5;;;;;;;;
29;4;2016;0,643617021;0,628125;0,633333333;0,708333333;0,628571429;0,55952381;5;;;;;;;;
30;4;2016;0,628125;0,633333333;0,708333333;0,628571429;0,55952381;0,665277778;4;;;;;;;;
1;5;2016;0,633333333;0,708333333;0,628571429;0,55952381;0,665277778;0,808333333;0;;;;;;;;
2;5;2016;0,708333333;0,628571429;0,55952381;0,665277778;0,808333333;0,736111111;1;;;;;;;;
3;5;2016;0,628571429;0,55952381;0,665277778;0,808333333;0,736111111;0,590740741;2;;;;;;;;
4;5;2016;0,55952381;0,665277778;0,808333333;0,736111111;0,590740741;0,722807018;4;;;;;;;;
5;5;2016;0,665277778;0,808333333;0,736111111;0,590740741;0,722807018;0,827777778;7;;;;;;;;
6;5;2016;0,808333333;0,736111111;0,590740741;0,722807018;0,827777778;0,719444444;3;;;;;;;;
7;5;2016;0,736111111;0,590740741;0,722807018;0,827777778;0,719444444;0,786111111;5;;;;;;;;
8;5;2016;0,590740741;0,722807018;0,827777778;0,719444444;0,786111111;0,776388889;6;;;;;;;;
9;5;2016;0,722807018;0,827777778;0,719444444;0,786111111;0,776388889;0,722222222;4;;;;;;;;
10;5;2016;0,827777778;0,719444444;0,786111111;0,776388889;0,722222222;0,597222222;4;;;;;;;;
11;5;2016;0,719444444;0,786111111;0,776388889;0,722222222;0,597222222;0,518947368;6;;;;;;;;
12;5;2016;0,786111111;0,776388889;0,722222222;0,597222222;0,518947368;0,519791667;5;;;;;;;;
13;5;2016;0,776388889;0,722222222;0,597222222;0,518947368;0,519791667;0,543157895;3;;;;;;;;
14;5;2016;0,722222222;0,597222222;0,518947368;0,519791667;0,543157895;0,583333333;7;;;;;;;;
15;5;2016;0,597222222;0,518947368;0,519791667;0,543157895;0,583333333;0,738541667;3;;;;;;;;
16;5;2016;0,518947368;0,519791667;0,543157895;0,583333333;0,738541667;0,680208333;6;;;;;;;;
17;5;2016;0,519791667;0,543157895;0,583333333;0,738541667;0,680208333;0,596875;6;;;;;;;;
18;5;2016;0,543157895;0,583333333;0,738541667;0,680208333;0,596875;0,539583333;9;;;;;;;;
19;5;2016;0,583333333;0,738541667;0,680208333;0,596875;0,539583333;0,515789474;2;;;;;;;;
20;5;2016;0,738541667;0,680208333;0,596875;0,539583333;0,515789474;0,489583333;3;;;;;;;;
21;5;2016;0,680208333;0,596875;0,539583333;0,515789474;0,489583333;0,551041667;8;;;;;;;;
22;5;2016;0,596875;0,539583333;0,515789474;0,489583333;0,551041667;0,747916667;5;;;;;;;;
23;5;2016;0,539583333;0,515789474;0,489583333;0,551041667;0,747916667;0,698958333;4;;;;;;;;
24;5;2016;0,515789474;0,489583333;0,551041667;0,747916667;0,698958333;0,615625;12;;;;;;;;
25;5;2016;0,489583333;0,551041667;0,747916667;0,698958333;0,615625;0,742105263;2;;;;;;;;
26;5;2016;0,551041667;0,747916667;0,698958333;0,615625;0,742105263;0,753125;3;;;;;;;;
27;5;2016;0,747916667;0,698958333;0,615625;0,742105263;0,753125;0,767708333;4;;;;;;;;
28;5;2016;0,698958333;0,615625;0,742105263;0,753125;0,767708333;0,603125;9;;;;;;;;
29;5;2016;0,615625;0,742105263;0,753125;0,767708333;0,603125;0,714583333;2;;;;;;;;
30;5;2016;0,742105263;0,753125;0,767708333;0,603125;0,714583333;0,636458333;0;;;;;;;;
31;5;2016;0,753125;0,767708333;0,603125;0,714583333;0,636458333;0,619791667;2;;;;;;;;
1;6;2016;0,767708333;0,603125;0,714583333;0,636458333;0,619791667;0,795833333;9;;;;;;;;
2;6;2016;0,603125;0,714583333;0,636458333;0,619791667;0,795833333;0,824096386;2;;;;;;;;
3;6;2016;0,714583333;0,636458333;0,619791667;0,795833333;0,824096386;0,761111111;6;;;;;;;;
4;6;2016;0,636458333;0,619791667;0,795833333;0,824096386;0,761111111;0,786075949;5;;;;;;;;
5;6;2016;0,619791667;0,795833333;0,824096386;0,761111111;0,786075949;0,748958333;5;;;;;;;;
6;6;2016;0,795833333;0,824096386;0,761111111;0,786075949;0,748958333;0,672916667;5;;;;;;;;
7;6;2016;0,824096386;0,761111111;0,786075949;0,748958333;0,672916667;0,5625;6;;;;;;;;
8;6;2016;0,761111111;0,786075949;0,748958333;0,672916667;0,5625;0,639583333;1;;;;;;;;
9;6;2016;0,786075949;0,748958333;0,672916667;0,5625;0,639583333;0,62;4;;;;;;;;
10;6;2016;0,748958333;0,672916667;0,5625;0,639583333;0,62;0,672916667;6;;;;;;;;
11;6;2016;0,672916667;0,5625;0,639583333;0,62;0,672916667;0,696875;5;;;;;;;;
12;6;2016;0,5625;0,639583333;0,62;0,672916667;0,696875;0,546875;5;;;;;;;;
13;6;2016;0,639583333;0,62;0,672916667;0,696875;0,546875;0,555208333;3;;;;;;;;
14;6;2016;0,62;0,672916667;0,696875;0,546875;0,555208333;0,608333333;1;;;;;;;;
15;6;2016;0,672916667;0,696875;0,546875;0,555208333;0,608333333;0,702083333;4;;;;;;;;
16;6;2016;0,696875;0,546875;0,555208333;0,608333333;0,702083333;0,697916667;3;;;;;;;;
17;6;2016;0,546875;0,555208333;0,608333333;0,702083333;0,697916667;0,810416667;5;;;;;;;;
18;6;2016;0,555208333;0,608333333;0,702083333;0,697916667;0,810416667;0,898958333;3;;;;;;;;
19;6;2016;0,608333333;0,702083333;0,697916667;0,810416667;0,898958333;0,896875;3;;;;;;;;
20;6;2016;0,702083333;0,697916667;0,810416667;0,898958333;0,896875;0,748958333;4;;;;;;;;
21;6;2016;0,697916667;0,810416667;0,898958333;0,896875;0,748958333;0,613541667;4;;;;;;;;
22;6;2016;0,810416667;0,898958333;0,896875;0,748958333;0,613541667;0,66875;6;;;;;;;;
23;6;2016;0,898958333;0,896875;0,748958333;0,613541667;0,66875;0,704166667;7;;;;;;;;
24;6;2016;0,896875;0,748958333;0,613541667;0,66875;0,704166667;0,732291667;4;;;;;;;;
25;6;2016;0,748958333;0,613541667;0,66875;0,704166667;0,732291667;0,738541667;8;;;;;;;;
26;6;2016;0,613541667;0,66875;0,704166667;0,732291667;0,738541667;0,721875;2;;;;;;;;
27;6;2016;0,66875;0,704166667;0,732291667;0,738541667;0,721875;0,717708333;4;;;;;;;;
28;6;2016;0,704166667;0,732291667;0,738541667;0,721875;0,717708333;0,779166667;6;;;;;;;;
29;6;2016;0,732291667;0,738541667;0,721875;0,717708333;0,779166667;0,738541667;1;;;;;;;;
30;6;2016;0,738541667;0,721875;0,717708333;0,779166667;0,738541667;0,832291667;4;;;;;;;;
1;7;2016;0,721875;0,717708333;0,779166667;0,738541667;0,832291667;0,810416667;5;;;;;;;;
2;7;2016;0,717708333;0,779166667;0,738541667;0,832291667;0,810416667;0,835416667;2;;;;;;;;
3;7;2016;0,779166667;0,738541667;0,832291667;0,810416667;0,835416667;0,790625;3;;;;;;;;
4;7;2016;0,738541667;0,832291667;0,810416667;0,835416667;0,790625;0,789583333;2;;;;;;;;
5;7;2016;0,832291667;0,810416667;0,835416667;0,790625;0,789583333;0,939726027;4;;;;;;;;
6;7;2016;0,810416667;0,835416667;0,790625;0,789583333;0,939726027;0,979166667;2;;;;;;;;
7;7;2016;0,835416667;0,790625;0,789583333;0,939726027;0,979166667;1,088888889;2;;;;;;;;
8;7;2016;0,790625;0,789583333;0,939726027;0,979166667;1,088888889;1,023611111;4;;;;;;;;
9;7;2016;0,789583333;0,939726027;0,979166667;1,088888889;1,023611111;0,8375;4;;;;;;;;
10;7;2016;0,939726027;0,979166667;1,088888889;1,023611111;0,8375;0,854166667;6;;;;;;;;
11;7;2016;0,979166667;1,088888889;1,023611111;0,8375;0,854166667;0,834722222;5;;;;;;;;
12;7;2016;1,088888889;1,023611111;0,8375;0,854166667;0,834722222;0,858333333;4;;;;;;;;
13;7;2016;1,023611111;0,8375;0,854166667;0,834722222;0,858333333;0,8;9;;;;;;;;
14;7;2016;0,8375;0,854166667;0,834722222;0,858333333;0,8;0,927083333;5;;;;;;;;
15;7;2016;0,854166667;0,834722222;0,858333333;0,8;0,927083333;0,762711864;11;;;;;;;;
16;7;2016;0,834722222;0,858333333;0,8;0,927083333;0,762711864;0,623611111;5;;;;;;;;
17;7;2016;0,858333333;0,8;0,927083333;0,762711864;0,623611111;0,601388889;2;;;;;;;;
18;7;2016;0,8;0,927083333;0,762711864;0,623611111;0,601388889;0,541666667;3;;;;;;;;
19;7;2016;0,927083333;0,762711864;0,623611111;0,601388889;0,541666667;0,55;2;;;;;;;;
20;7;2016;0,762711864;0,623611111;0,601388889;0,541666667;0,55;0,656944444;3;;;;;;;;
21;7;2016;0,623611111;0,601388889;0,541666667;0,55;0,656944444;0,6375;3;;;;;;;;
22;7;2016;0,601388889;0,541666667;0,55;0,656944444;0,6375;0,655555556;5;;;;;;;;
23;7;2016;0,541666667;0,55;0,656944444;0,6375;0,655555556;0,580555556;4;;;;;;;;
24;7;2016;0,55;0,656944444;0,6375;0,655555556;0,580555556;0,633333333;4;;;;;;;;
25;7;2016;0,656944444;0,6375;0,655555556;0,580555556;0,633333333;0,5375;4;;;;;;;;
26;7;2016;0,6375;0,655555556;0,580555556;0,633333333;0,5375;0,523611111;2;;;;;;;;
27;7;2016;0,655555556;0,580555556;0,633333333;0,5375;0,523611111;0,556944444;2;;;;;;;;
28;7;2016;0,580555556;0,633333333;0,5375;0,523611111;0,556944444;0,541666667;2;;;;;;;;
29;7;2016;0,633333333;0,5375;0,523611111;0,556944444;0,541666667;0,638888889;7;;;;;;;;
30;7;2016;0,5375;0,523611111;0,556944444;0,541666667;0,638888889;0,658333333;6;;;;;;;;
31;7;2016;0,523611111;0,556944444;0,541666667;0,638888889;0,658333333;0,491666667;2;;;;;;;;
1;8;2016;0,556944444;0,541666667;0,638888889;0,658333333;0,491666667;0,520833333;4;;;;;;;;
