DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
29;2;2016;93,10260417;152,0140625;95,31564246;55,21547619;107,0541667;62,10297619;2;;;;;;;;
1;3;2016;152,0140625;95,31564246;55,21547619;107,0541667;62,10297619;68,07678571;2;;;;;;;;
2;3;2016;95,31564246;55,21547619;107,0541667;62,10297619;68,07678571;79,05297619;6;;;;;;;;
3;3;2016;55,21547619;107,0541667;62,10297619;68,07678571;79,05297619;126,3136905;3;;;;;;;;
4;3;2016;107,0541667;62,10297619;68,07678571;79,05297619;126,3136905;63,41242236;6;;;;;;;;
5;3;2016;62,10297619;68,07678571;79,05297619;126,3136905;63,41242236;107,5297468;5;;;;;;;;
6;3;2016;68,07678571;79,05297619;126,3136905;63,41242236;107,5297468;108,2628205;3;;;;;;;;
7;3;2016;79,05297619;126,3136905;63,41242236;107,5297468;108,2628205;82,9172619;5;;;;;;;;
8;3;2016;126,3136905;63,41242236;107,5297468;108,2628205;82,9172619;52,2125;3;;;;;;;;
9;3;2016;63,41242236;107,5297468;108,2628205;82,9172619;52,2125;73,62261905;5;;;;;;;;
10;3;2016;107,5297468;108,2628205;82,9172619;52,2125;73,62261905;112,535119;7;;;;;;;;
11;3;2016;108,2628205;82,9172619;52,2125;73,62261905;112,535119;60,78614458;10;;;;;;;;
12;3;2016;82,9172619;52,2125;73,62261905;112,535119;60,78614458;70,50185185;3;;;;;;;;
13;3;2016;52,2125;73,62261905;112,535119;60,78614458;70,50185185;136,5833333;4;;;;;;;;
14;3;2016;73,62261905;112,535119;60,78614458;70,50185185;136,5833333;148,7994012;7;;;;;;;;
15;3;2016;112,535119;60,78614458;70,50185185;136,5833333;148,7994012;54,72619048;3;;;;;;;;
16;3;2016;60,78614458;70,50185185;136,5833333;148,7994012;54,72619048;93,21309524;1;;;;;;;;
17;3;2016;70,50185185;136,5833333;148,7994012;54,72619048;93,21309524;73,13988095;1;;;;;;;;
18;3;2016;136,5833333;148,7994012;54,72619048;93,21309524;73,13988095;54,175;6;;;;;;;;
19;3;2016;148,7994012;54,72619048;93,21309524;73,13988095;54,175;89,83214286;4;;;;;;;;
20;3;2016;54,72619048;93,21309524;73,13988095;54,175;89,83214286;61,88392857;4;;;;;;;;
21;3;2016;93,21309524;73,13988095;54,175;89,83214286;61,88392857;65,96130952;1;;;;;;;;
22;3;2016;73,13988095;54,175;89,83214286;61,88392857;65,96130952;40,66904762;2;;;;;;;;
23;3;2016;54,175;89,83214286;61,88392857;65,96130952;40,66904762;43,43690476;6;;;;;;;;
24;3;2016;89,83214286;61,88392857;65,96130952;40,66904762;43,43690476;56,7375;2;;;;;;;;
25;3;2016;61,88392857;65,96130952;40,66904762;43,43690476;56,7375;85,00758621;2;;;;;;;;
26;3;2016;65,96130952;40,66904762;43,43690476;56,7375;85,00758621;103,0136905;1;;;;;;;;
27;3;2016;40,66904762;43,43690476;56,7375;85,00758621;103,0136905;61,45416667;5;;;;;;;;
