COUNT;Valore;Valore;Valore;Valore;Valore;Valore;;;;;;;;
7;83,68152778;72,58805556;67,97746871;68,95736111;79,27319444;72,65194444;;;;;;;;
6;72,58805556;67,97746871;68,95736111;79,27319444;72,65194444;73,51291667;;;;;;;;
4;67,97746871;68,95736111;79,27319444;72,65194444;73,51291667;74,74902778;;;;;;;;
3;68,95736111;79,27319444;72,65194444;73,51291667;74,74902778;74,52416667;;;;;;;;
4;79,27319444;72,65194444;73,51291667;74,74902778;74,52416667;73,50930556;;;;;;;;
3;72,65194444;73,51291667;74,74902778;74,52416667;73,50930556;76,18041667;;;;;;;;
7;73,51291667;74,74902778;74,52416667;73,50930556;76,18041667;76,11083333;;;;;;;;
2;74,74902778;74,52416667;73,50930556;76,18041667;76,11083333;80,09263889;;;;;;;;
3;74,52416667;73,50930556;76,18041667;76,11083333;80,09263889;78,31916667;;;;;;;;
5;73,50930556;76,18041667;76,11083333;80,09263889;78,31916667;80,47041667;;;;;;;;
5;76,18041667;76,11083333;80,09263889;78,31916667;80,47041667;96,54291667;;;;;;;;
7;76,11083333;80,09263889;78,31916667;80,47041667;96,54291667;89,98152778;;;;;;;;
1;80,09263889;78,31916667;80,47041667;96,54291667;89,98152778;92,37291667;;;;;;;;
2;78,31916667;80,47041667;96,54291667;89,98152778;92,37291667;95,78986111;;;;;;;;
8;80,47041667;96,54291667;89,98152778;92,37291667;95,78986111;95,25819444;;;;;;;;
3;96,54291667;89,98152778;92,37291667;95,78986111;95,25819444;95,04680556;;;;;;;;
6;89,98152778;92,37291667;95,78986111;95,25819444;95,04680556;87,56805556;;;;;;;;
10;92,37291667;95,78986111;95,25819444;95,04680556;87,56805556;90,40472222;;;;;;;;
2;95,78986111;95,25819444;95,04680556;87,56805556;90,40472222;62,50736111;;;;;;;;
2;95,25819444;95,04680556;87,56805556;90,40472222;62,50736111;76,77583333;;;;;;;;
6;95,04680556;87,56805556;90,40472222;62,50736111;76,77583333;69,80361111;;;;;;;;
8;87,56805556;90,40472222;62,50736111;76,77583333;69,80361111;75,52708333;;;;;;;;
3;90,40472222;62,50736111;76,77583333;69,80361111;75,52708333;75,85791667;;;;;;;;
6;62,50736111;76,77583333;69,80361111;75,52708333;75,85791667;66,26152778;;;;;;;;
3;76,77583333;69,80361111;75,52708333;75,85791667;66,26152778;70,26402778;;;;;;;;
0;69,80361111;75,52708333;75,85791667;66,26152778;70,26402778;73,16105702;;;;;;;;
3;75,52708333;75,85791667;66,26152778;70,26402778;73,16105702;70,42583333;;;;;;;;
3;75,85791667;66,26152778;70,26402778;73,16105702;70,42583333;74,54714882;;;;;;;;
7;66,26152778;70,26402778;73,16105702;70,42583333;74,54714882;85,14196429;;;;;;;;
8;70,26402778;73,16105702;70,42583333;74,54714882;85,14196429;94,77552083;;;;;;;;
4;73,16105702;70,42583333;74,54714882;85,14196429;94,77552083;95,12881944;;;;;;;;
5;70,42583333;74,54714882;85,14196429;94,77552083;95,12881944;91,8140625;;;;;;;;
3;74,54714882;85,14196429;94,77552083;95,12881944;91,8140625;95,49756944;;;;;;;;
9;85,14196429;94,77552083;95,12881944;91,8140625;95,49756944;91,89305556;;;;;;;;
3;94,77552083;95,12881944;91,8140625;95,49756944;91,89305556;89,25796662;;;;;;;;
3;95,12881944;91,8140625;95,49756944;91,89305556;89,25796662;95,78583333;;;;;;;;
4;91,8140625;95,49756944;91,89305556;89,25796662;95,78583333;91,65847222;;;;;;;;
5;95,49756944;91,89305556;89,25796662;95,78583333;91,65847222;88,50847222;;;;;;;;
6;91,89305556;89,25796662;95,78583333;91,65847222;88,50847222;82,97680556;;;;;;;;
3;89,25796662;95,78583333;91,65847222;88,50847222;82,97680556;77,61916667;;;;;;;;
10;95,78583333;91,65847222;88,50847222;82,97680556;77,61916667;79,98191933;;;;;;;;
1;91,65847222;88,50847222;82,97680556;77,61916667;79,98191933;81,38984701;;;;;;;;
3;88,50847222;82,97680556;77,61916667;79,98191933;81,38984701;77,52381616;;;;;;;;
1;82,97680556;77,61916667;79,98191933;81,38984701;77,52381616;75,95333333;;;;;;;;
2;77,61916667;79,98191933;81,38984701;77,52381616;75,95333333;79,78277778;;;;;;;;
3;79,98191933;81,38984701;77,52381616;75,95333333;79,78277778;79,78430556;;;;;;;;
3;81,38984701;77,52381616;75,95333333;79,78277778;79,78430556;79,2675;;;;;;;;
7;77,52381616;75,95333333;79,78277778;79,78430556;79,2675;92,72375;;;;;;;;
5;75,95333333;79,78277778;79,78430556;79,2675;92,72375;87,44944444;;;;;;;;
4;79,78277778;79,78430556;79,2675;92,72375;87,44944444;89,08358832;;;;;;;;
3;79,78430556;79,2675;92,72375;87,44944444;89,08358832;91,21742857;;;;;;;;
3;79,2675;92,72375;87,44944444;89,08358832;91,21742857;91,70555556;;;;;;;;
6;92,72375;87,44944444;89,08358832;91,21742857;91,70555556;93,01307371;;;;;;;;
2;87,44944444;89,08358832;91,21742857;91,70555556;93,01307371;93,29833333;;;;;;;;
5;89,08358832;91,21742857;91,70555556;93,01307371;93,29833333;92,70986111;;;;;;;;
2;91,21742857;91,70555556;93,01307371;93,29833333;92,70986111;88,55444444;;;;;;;;
6;91,70555556;93,01307371;93,29833333;92,70986111;88,55444444;71,81277778;;;;;;;;
4;93,01307371;93,29833333;92,70986111;88,55444444;71,81277778;68,68484006;;;;;;;;
3;93,29833333;92,70986111;88,55444444;71,81277778;68,68484006;87,027121;;;;;;;;
8;92,70986111;88,55444444;71,81277778;68,68484006;87,027121;97,16;;;;;;;;
8;88,55444444;71,81277778;68,68484006;87,027121;97,16;95,07236111;;;;;;;;
5;71,81277778;68,68484006;87,027121;97,16;95,07236111;95,765;;;;;;;;
6;68,68484006;87,027121;97,16;95,07236111;95,765;92,82472222;;;;;;;;
3;87,027121;97,16;95,07236111;95,765;92,82472222;83,11625;;;;;;;;
5;97,16;95,07236111;95,765;92,82472222;83,11625;82,8026648;;;;;;;;
3;95,07236111;95,765;92,82472222;83,11625;82,8026648;85,16142061;;;;;;;;
1;95,765;92,82472222;83,11625;82,8026648;85,16142061;95,29527121;;;;;;;;
6;92,82472222;83,11625;82,8026648;85,16142061;95,29527121;94,85933148;;;;;;;;
4;83,11625;82,8026648;85,16142061;95,29527121;94,85933148;97,11418637;;;;;;;;
4;82,8026648;85,16142061;95,29527121;94,85933148;97,11418637;79,00930556;;;;;;;;
3;85,16142061;95,29527121;94,85933148;97,11418637;79,00930556;43,19319444;;;;;;;;
4;95,29527121;94,85933148;97,11418637;79,00930556;43,19319444;64,29722222;;;;;;;;
7;94,85933148;97,11418637;79,00930556;43,19319444;64,29722222;53,35416667;;;;;;;;
3;97,11418637;79,00930556;43,19319444;64,29722222;53,35416667;36,28458333;;;;;;;;
3;79,00930556;43,19319444;64,29722222;53,35416667;36,28458333;23,42444444;;;;;;;;
8;43,19319444;64,29722222;53,35416667;36,28458333;23,42444444;28,80555556;;;;;;;;
2;64,29722222;53,35416667;36,28458333;23,42444444;28,80555556;42,1875;;;;;;;;
2;53,35416667;36,28458333;23,42444444;28,80555556;42,1875;50,37041667;;;;;;;;
5;36,28458333;23,42444444;28,80555556;42,1875;50,37041667;57,85833333;;;;;;;;
4;23,42444444;28,80555556;42,1875;50,37041667;57,85833333;60,83791667;;;;;;;;
3;28,80555556;42,1875;50,37041667;57,85833333;60,83791667;61,87;;;;;;;;
1;42,1875;50,37041667;57,85833333;60,83791667;61,87;65,06652778;;;;;;;;
9;50,37041667;57,85833333;60,83791667;61,87;65,06652778;66,84694444;;;;;;;;
2;57,85833333;60,83791667;61,87;65,06652778;66,84694444;71,85569444;;;;;;;;
1;60,83791667;61,87;65,06652778;66,84694444;71,85569444;78,20319444;;;;;;;;
5;61,87;65,06652778;66,84694444;71,85569444;78,20319444;79,39874652;;;;;;;;
7;65,06652778;66,84694444;71,85569444;78,20319444;79,39874652;74,07;;;;;;;;
9;66,84694444;71,85569444;78,20319444;79,39874652;74,07;89,89263889;;;;;;;;
14;71,85569444;78,20319444;79,39874652;74,07;89,89263889;87,10888889;;;;;;;;
14;78,20319444;79,39874652;74,07;89,89263889;87,10888889;91,20333797;;;;;;;;
6;79,39874652;74,07;89,89263889;87,10888889;91,20333797;96,61069444;;;;;;;;
12;74,07;89,89263889;87,10888889;91,20333797;96,61069444;84,98652778;;;;;;;;
11;89,89263889;87,10888889;91,20333797;96,61069444;84,98652778;31,85819444;;;;;;;;
9;87,10888889;91,20333797;96,61069444;84,98652778;31,85819444;53,15730181;;;;;;;;
4;91,20333797;96,61069444;84,98652778;31,85819444;53,15730181;76,31708333;;;;;;;;
2;96,61069444;84,98652778;31,85819444;53,15730181;76,31708333;96,54625;;;;;;;;
2;84,98652778;31,85819444;53,15730181;76,31708333;96,54625;89,13005698;;;;;;;;
5;31,85819444;53,15730181;76,31708333;96,54625;89,13005698;92,30755245;;;;;;;;
1;53,15730181;76,31708333;96,54625;89,13005698;92,30755245;45,24833333;;;;;;;;
5;76,31708333;96,54625;89,13005698;92,30755245;45,24833333;43,11515994;;;;;;;;
6;96,54625;89,13005698;92,30755245;45,24833333;43,11515994;69,18791667;;;;;;;;
4;89,13005698;92,30755245;45,24833333;43,11515994;69,18791667;84,9775;;;;;;;;
2;92,30755245;45,24833333;43,11515994;69,18791667;84,9775;91,70138889;;;;;;;;
6;45,24833333;43,11515994;69,18791667;84,9775;91,70138889;79,98319444;;;;;;;;
7;43,11515994;69,18791667;84,9775;91,70138889;79,98319444;91,61541667;;;;;;;;
2;69,18791667;84,9775;91,70138889;79,98319444;91,61541667;93,415;;;;;;;;
2;84,9775;91,70138889;79,98319444;91,61541667;93,415;81,32236111;;;;;;;;
3;91,70138889;79,98319444;91,61541667;93,415;81,32236111;63,57291667;;;;;;;;
4;79,98319444;91,61541667;93,415;81,32236111;63,57291667;52,03833333;;;;;;;;
7;91,61541667;93,415;81,32236111;63,57291667;52,03833333;55,10569444;;;;;;;;
3;93,415;81,32236111;63,57291667;52,03833333;55,10569444;79,85861111;;;;;;;;
4;81,32236111;63,57291667;52,03833333;55,10569444;79,85861111;85,05847222;;;;;;;;
2;63,57291667;52,03833333;55,10569444;79,85861111;85,05847222;67,69131054;;;;;;;;
4;52,03833333;55,10569444;79,85861111;85,05847222;67,69131054;64,79388889;;;;;;;;
2;55,10569444;79,85861111;85,05847222;67,69131054;64,79388889;81,57152778;;;;;;;;
6;79,85861111;85,05847222;67,69131054;64,79388889;81,57152778;90,25916667;;;;;;;;
1;85,05847222;67,69131054;64,79388889;81,57152778;90,25916667;97,0137931;;;;;;;;
2;67,69131054;64,79388889;81,57152778;90,25916667;97,0137931;89,5125;;;;;;;;
6;64,79388889;81,57152778;90,25916667;97,0137931;89,5125;77,29513213;;;;;;;;
4;81,57152778;90,25916667;97,0137931;89,5125;77,29513213;71,20652778;;;;;;;;
2;90,25916667;97,0137931;89,5125;77,29513213;71,20652778;40,63986111;;;;;;;;
5;97,0137931;89,5125;77,29513213;71,20652778;40,63986111;56,05402778;;;;;;;;
2;89,5125;77,29513213;71,20652778;40,63986111;56,05402778;92,41311707;;;;;;;;
2;77,29513213;71,20652778;40,63986111;56,05402778;92,41311707;93,78115108;;;;;;;;
6;71,20652778;40,63986111;56,05402778;92,41311707;93,78115108;79,79208333;;;;;;;;
3;40,63986111;56,05402778;92,41311707;93,78115108;79,79208333;72,31180556;;;;;;;;
6;56,05402778;92,41311707;93,78115108;79,79208333;72,31180556;69,20930556;;;;;;;;
5;92,41311707;93,78115108;79,79208333;72,31180556;69,20930556;58,48805556;;;;;;;;
3;93,78115108;79,79208333;72,31180556;69,20930556;58,48805556;60,53018081;;;;;;;;
5;79,79208333;72,31180556;69,20930556;58,48805556;60,53018081;56,16216968;;;;;;;;
3;72,31180556;69,20930556;58,48805556;60,53018081;56,16216968;60,18055556;;;;;;;;
5;69,20930556;58,48805556;60,53018081;56,16216968;60,18055556;53,52458333;;;;;;;;
7;58,48805556;60,53018081;56,16216968;60,18055556;53,52458333;59,00416667;;;;;;;;
10;60,53018081;56,16216968;60,18055556;53,52458333;59,00416667;62,09805556;;;;;;;;
3;56,16216968;60,18055556;53,52458333;59,00416667;62,09805556;51,79986072;;;;;;;;
4;60,18055556;53,52458333;59,00416667;62,09805556;51,79986072;54,77402778;;;;;;;;
7;53,52458333;59,00416667;62,09805556;51,79986072;54,77402778;51,40805556;;;;;;;;
3;59,00416667;62,09805556;51,79986072;54,77402778;51,40805556;63,25125;;;;;;;;
1;62,09805556;51,79986072;54,77402778;51,40805556;63,25125;64,69388889;;;;;;;;
1;51,79986072;54,77402778;51,40805556;63,25125;64,69388889;69,47899861;;;;;;;;
6;54,77402778;51,40805556;63,25125;64,69388889;69,47899861;49,12433936;;;;;;;;
4;51,40805556;63,25125;64,69388889;69,47899861;49,12433936;45,86513889;;;;;;;;
4;63,25125;64,69388889;69,47899861;49,12433936;45,86513889;47,99458333;;;;;;;;
1;64,69388889;69,47899861;49,12433936;45,86513889;47,99458333;61,59333333;;;;;;;;
2;69,47899861;49,12433936;45,86513889;47,99458333;61,59333333;65,18361111;;;;;;;;
6;49,12433936;45,86513889;47,99458333;61,59333333;65,18361111;92,73777778;;;;;;;;
2;45,86513889;47,99458333;61,59333333;65,18361111;92,73777778;65,81597222;;;;;;;;
2;47,99458333;61,59333333;65,18361111;92,73777778;65,81597222;70,1975;;;;;;;;
1;61,59333333;65,18361111;92,73777778;65,81597222;70,1975;69,03722222;;;;;;;;
5;65,18361111;92,73777778;65,81597222;70,1975;69,03722222;77,51154381;;;;;;;;
5;92,73777778;65,81597222;70,1975;69,03722222;77,51154381;75,54019471;;;;;;;;
6;65,81597222;70,1975;69,03722222;77,51154381;75,54019471;68,58277778;;;;;;;;
1;70,1975;69,03722222;77,51154381;75,54019471;68,58277778;75,64222222;;;;;;;;
4;69,03722222;77,51154381;75,54019471;68,58277778;75,64222222;81,97552156;;;;;;;;
7;77,51154381;75,54019471;68,58277778;75,64222222;81,97552156;70,35972222;;;;;;;;
6;75,54019471;68,58277778;75,64222222;81,97552156;70,35972222;69,91527778;;;;;;;;
8;68,58277778;75,64222222;81,97552156;70,35972222;69,91527778;69,33888889;;;;;;;;
5;75,64222222;81,97552156;70,35972222;69,91527778;69,33888889;68,71166667;;;;;;;;
5;81,97552156;70,35972222;69,91527778;69,33888889;68,71166667;52,51166667;;;;;;;;
3;70,35972222;69,91527778;69,33888889;68,71166667;52,51166667;53,11402778;;;;;;;;
3;69,91527778;69,33888889;68,71166667;52,51166667;53,11402778;52,27444444;;;;;;;;
4;69,33888889;68,71166667;52,51166667;53,11402778;52,27444444;65,23541667;;;;;;;;
4;68,71166667;52,51166667;53,11402778;52,27444444;65,23541667;56,03138889;;;;;;;;
3;52,51166667;53,11402778;52,27444444;65,23541667;56,03138889;54,88609179;;;;;;;;
6;53,11402778;52,27444444;65,23541667;56,03138889;54,88609179;50,45625;;;;;;;;
5;52,27444444;65,23541667;56,03138889;54,88609179;50,45625;65,28875;;;;;;;;
4;65,23541667;56,03138889;54,88609179;50,45625;65,28875;55,2162726;;;;;;;;
0;56,03138889;54,88609179;50,45625;65,28875;55,2162726;47,76541667;;;;;;;;
2;54,88609179;50,45625;65,28875;55,2162726;47,76541667;49,96652778;;;;;;;;
0;50,45625;65,28875;55,2162726;47,76541667;49,96652778;40,92652778;;;;;;;;
6;65,28875;55,2162726;47,76541667;49,96652778;40,92652778;48,84611111;;;;;;;;
5;55,2162726;47,76541667;49,96652778;40,92652778;48,84611111;66,10569444;;;;;;;;
4;47,76541667;49,96652778;40,92652778;48,84611111;66,10569444;61,78788774;;;;;;;;
5;49,96652778;40,92652778;48,84611111;66,10569444;61,78788774;42,41244094;;;;;;;;
4;40,92652778;48,84611111;66,10569444;61,78788774;42,41244094;54,52055556;;;;;;;;
4;48,84611111;66,10569444;61,78788774;42,41244094;54,52055556;46,23736264;;;;;;;;
4;66,10569444;61,78788774;42,41244094;54,52055556;46,23736264;47,98261474;;;;;;;;
5;61,78788774;42,41244094;54,52055556;46,23736264;47,98261474;51,32277778;;;;;;;;
2;42,41244094;54,52055556;46,23736264;47,98261474;51,32277778;47,82166667;;;;;;;;
4;54,52055556;46,23736264;47,98261474;51,32277778;47,82166667;91,27304348;;;;;;;;
9;46,23736264;47,98261474;51,32277778;47,82166667;91,27304348;70,87452416;;;;;;;;
5;47,98261474;51,32277778;47,82166667;91,27304348;70,87452416;47,68593315;;;;;;;;
5;51,32277778;47,82166667;91,27304348;70,87452416;47,68593315;22,39445351;;;;;;;;
4;47,82166667;91,27304348;70,87452416;47,68593315;22,39445351;42,74645341;;;;;;;;
0;91,27304348;70,87452416;47,68593315;22,39445351;42,74645341;44,41736111;;;;;;;;
1;70,87452416;47,68593315;22,39445351;42,74645341;44,41736111;45,08296623;;;;;;;;
2;47,68593315;22,39445351;42,74645341;44,41736111;45,08296623;46,18111111;;;;;;;;
4;22,39445351;42,74645341;44,41736111;45,08296623;46,18111111;81,26147186;;;;;;;;
7;42,74645341;44,41736111;45,08296623;46,18111111;81,26147186;86,16347222;;;;;;;;
3;44,41736111;45,08296623;46,18111111;81,26147186;86,16347222;94,44895688;;;;;;;;
5;45,08296623;46,18111111;81,26147186;86,16347222;94,44895688;92,07773109;;;;;;;;
6;46,18111111;81,26147186;86,16347222;94,44895688;92,07773109;82,49652778;;;;;;;;
4;81,26147186;86,16347222;94,44895688;92,07773109;82,49652778;72,43458333;;;;;;;;
4;86,16347222;94,44895688;92,07773109;82,49652778;72,43458333;60,01636637;;;;;;;;
6;94,44895688;92,07773109;82,49652778;72,43458333;60,01636637;60,90847222;;;;;;;;
5;92,07773109;82,49652778;72,43458333;60,01636637;60,90847222;51,06927374;;;;;;;;
3;82,49652778;72,43458333;60,01636637;60,90847222;51,06927374;49,07148818;;;;;;;;
7;72,43458333;60,01636637;60,90847222;51,06927374;49,07148818;88,56;;;;;;;;
3;60,01636637;60,90847222;51,06927374;49,07148818;88,56;58,55682451;;;;;;;;
6;60,90847222;51,06927374;49,07148818;88,56;58,55682451;47,15097222;;;;;;;;
6;51,06927374;49,07148818;88,56;58,55682451;47,15097222;41,78472222;;;;;;;;
9;49,07148818;88,56;58,55682451;47,15097222;41,78472222;65,13708333;;;;;;;;
2;88,56;58,55682451;47,15097222;41,78472222;65,13708333;45,59083333;;;;;;;;
3;58,55682451;47,15097222;41,78472222;65,13708333;45,59083333;52,64666667;;;;;;;;
8;47,15097222;41,78472222;65,13708333;45,59083333;52,64666667;47,90236769;;;;;;;;
5;41,78472222;65,13708333;45,59083333;52,64666667;47,90236769;48,09319444;;;;;;;;
4;65,13708333;45,59083333;52,64666667;47,90236769;48,09319444;50,12819444;;;;;;;;
12;45,59083333;52,64666667;47,90236769;48,09319444;50,12819444;88,44019471;;;;;;;;
2;52,64666667;47,90236769;48,09319444;50,12819444;88,44019471;93,59555556;;;;;;;;
3;47,90236769;48,09319444;50,12819444;88,44019471;93,59555556;82,67625;;;;;;;;
4;48,09319444;50,12819444;88,44019471;93,59555556;82,67625;77,29860918;;;;;;;;
9;50,12819444;88,44019471;93,59555556;82,67625;77,29860918;77,34027778;;;;;;;;
2;88,44019471;93,59555556;82,67625;77,29860918;77,34027778;78,85210084;;;;;;;;
0;93,59555556;82,67625;77,29860918;77,34027778;78,85210084;82,41388889;;;;;;;;
2;82,67625;77,29860918;77,34027778;78,85210084;82,41388889;78,83138889;;;;;;;;
9;77,29860918;77,34027778;78,85210084;82,41388889;78,83138889;66,25430556;;;;;;;;
2;77,34027778;78,85210084;82,41388889;78,83138889;66,25430556;60,58222222;;;;;;;;
6;78,85210084;82,41388889;78,83138889;66,25430556;60,58222222;66,58375;;;;;;;;
5;82,41388889;78,83138889;66,25430556;60,58222222;66,58375;86,09875;;;;;;;;
5;78,83138889;66,25430556;60,58222222;66,58375;86,09875;69,40125348;;;;;;;;
5;66,25430556;60,58222222;66,58375;86,09875;69,40125348;74,22319444;;;;;;;;
6;60,58222222;66,58375;86,09875;69,40125348;74,22319444;67,65138889;;;;;;;;
1;66,58375;86,09875;69,40125348;74,22319444;67,65138889;57,34513889;;;;;;;;
4;86,09875;69,40125348;74,22319444;67,65138889;57,34513889;73,20280112;;;;;;;;
6;69,40125348;74,22319444;67,65138889;57,34513889;73,20280112;78,60041725;;;;;;;;
5;74,22319444;67,65138889;57,34513889;73,20280112;78,60041725;77,53755216;;;;;;;;
5;67,65138889;57,34513889;73,20280112;78,60041725;77,53755216;56,03337969;;;;;;;;
3;57,34513889;73,20280112;78,60041725;77,53755216;56,03337969;58,4038943;;;;;;;;
1;73,20280112;78,60041725;77,53755216;56,03337969;58,4038943;68,9075;;;;;;;;
4;78,60041725;77,53755216;56,03337969;58,4038943;68,9075;52,94958333;;;;;;;;
3;77,53755216;56,03337969;58,4038943;68,9075;52,94958333;45,66192469;;;;;;;;
5;56,03337969;58,4038943;68,9075;52,94958333;45,66192469;48,81460362;;;;;;;;
3;58,4038943;68,9075;52,94958333;45,66192469;48,81460362;50,92972222;;;;;;;;
3;68,9075;52,94958333;45,66192469;48,81460362;50,92972222;53,59125;;;;;;;;
4;52,94958333;45,66192469;48,81460362;50,92972222;53,59125;51,51986111;;;;;;;;
4;45,66192469;48,81460362;50,92972222;53,59125;51,51986111;58,65902778;;;;;;;;
6;48,81460362;50,92972222;53,59125;51,51986111;58,65902778;47,77858136;;;;;;;;
7;50,92972222;53,59125;51,51986111;58,65902778;47,77858136;49,46620306;;;;;;;;
4;53,59125;51,51986111;58,65902778;47,77858136;49,46620306;43,94958333;;;;;;;;
8;51,51986111;58,65902778;47,77858136;49,46620306;43,94958333;49,73097222;;;;;;;;
2;58,65902778;47,77858136;49,46620306;43,94958333;49,73097222;53,23272981;;;;;;;;
4;47,77858136;49,46620306;43,94958333;49,73097222;53,23272981;64,36222222;;;;;;;;
6;49,46620306;43,94958333;49,73097222;53,23272981;64,36222222;64,28111111;;;;;;;;
1;43,94958333;49,73097222;53,23272981;64,36222222;64,28111111;54,08708333;;;;;;;;
4;49,73097222;53,23272981;64,36222222;64,28111111;54,08708333;54,34442897;;;;;;;;
5;53,23272981;64,36222222;64,28111111;54,08708333;54,34442897;48,98777778;;;;;;;;
2;64,36222222;64,28111111;54,08708333;54,34442897;48,98777778;51,99243827;;;;;;;;
3;64,28111111;54,08708333;54,34442897;48,98777778;51,99243827;53,93622047;;;;;;;;
2;54,08708333;54,34442897;48,98777778;51,99243827;53,93622047;52,00806676;;;;;;;;
4;54,34442897;48,98777778;51,99243827;53,93622047;52,00806676;50,43741307;;;;;;;;
2;48,98777778;51,99243827;53,93622047;52,00806676;50,43741307;50,70683403;;;;;;;;
2;51,99243827;53,93622047;52,00806676;50,43741307;50,70683403;74,78788301;;;;;;;;
4;53,93622047;52,00806676;50,43741307;50,70683403;74,78788301;71,36097222;;;;;;;;
4;52,00806676;50,43741307;50,70683403;74,78788301;71,36097222;32,49027778;;;;;;;;
6;50,43741307;50,70683403;74,78788301;71,36097222;32,49027778;31,67869565;;;;;;;;
5;50,70683403;74,78788301;71,36097222;32,49027778;31,67869565;33,22458333;;;;;;;;
4;74,78788301;71,36097222;32,49027778;31,67869565;33,22458333;43,525;;;;;;;;
9;71,36097222;32,49027778;31,67869565;33,22458333;43,525;43,04153846;;;;;;;;
5;32,49027778;31,67869565;33,22458333;43,525;43,04153846;44,76569444;;;;;;;;
11;31,67869565;33,22458333;43,525;43,04153846;44,76569444;46,09736111;;;;;;;;
5;33,22458333;43,525;43,04153846;44,76569444;46,09736111;49,03611111;;;;;;;;
2;43,525;43,04153846;44,76569444;46,09736111;49,03611111;51,89569444;;;;;;;;
3;43,04153846;44,76569444;46,09736111;49,03611111;51,89569444;58,11875;;;;;;;;
2;44,76569444;46,09736111;49,03611111;51,89569444;58,11875;56,28888889;;;;;;;;
3;46,09736111;49,03611111;51,89569444;58,11875;56,28888889;50,71486111;;;;;;;;
3;49,03611111;51,89569444;58,11875;56,28888889;50,71486111;60,04486111;;;;;;;;
5;51,89569444;58,11875;56,28888889;50,71486111;60,04486111;61,09443672;;;;;;;;
4;58,11875;56,28888889;50,71486111;60,04486111;61,09443672;64,76333333;;;;;;;;
4;56,28888889;50,71486111;60,04486111;61,09443672;64,76333333;53,78222222;;;;;;;;
4;50,71486111;60,04486111;61,09443672;64,76333333;53,78222222;48,59513889;;;;;;;;
2;60,04486111;61,09443672;64,76333333;53,78222222;48,59513889;74,78986111;;;;;;;;
2;61,09443672;64,76333333;53,78222222;48,59513889;74,78986111;67,10917942;;;;;;;;
2;64,76333333;53,78222222;48,59513889;74,78986111;67,10917942;50,73194444;;;;;;;;
7;53,78222222;48,59513889;74,78986111;67,10917942;50,73194444;53,72125;;;;;;;;
6;48,59513889;74,78986111;67,10917942;50,73194444;53,72125;52,20694444;;;;;;;;
2;74,78986111;67,10917942;50,73194444;53,72125;52,20694444;60,24138889;;;;;;;;
4;67,10917942;50,73194444;53,72125;52,20694444;60,24138889;41,63375;;;;;;;;
4;50,73194444;53,72125;52,20694444;60,24138889;41,63375;43,83680556;;;;;;;;
3;53,72125;52,20694444;60,24138889;41,63375;43,83680556;48,28513889;;;;;;;;
3;52,20694444;60,24138889;41,63375;43,83680556;48,28513889;53,38831711;;;;;;;;
4;60,24138889;41,63375;43,83680556;48,28513889;53,38831711;67,04013889;;;;;;;;
6;41,63375;43,83680556;48,28513889;53,38831711;67,04013889;50,99902778;;;;;;;;
4;43,83680556;48,28513889;53,38831711;67,04013889;50,99902778;47,50111266;;;;;;;;
4;48,28513889;53,38831711;67,04013889;50,99902778;47,50111266;52,03083333;;;;;;;;
2;53,38831711;67,04013889;50,99902778;47,50111266;52,03083333;54,74861111;;;;;;;;
2;67,04013889;50,99902778;47,50111266;52,03083333;54,74861111;49,20583333;;;;;;;;
2;50,99902778;47,50111266;52,03083333;54,74861111;49,20583333;46,90722222;;;;;;;;
2;47,50111266;52,03083333;54,74861111;49,20583333;46,90722222;57,15194444;;;;;;;;
1;52,03083333;54,74861111;49,20583333;46,90722222;57,15194444;63,47722222;;;;;;;;
3;54,74861111;49,20583333;46,90722222;57,15194444;63,47722222;64,71791667;;;;;;;;
3;49,20583333;46,90722222;57,15194444;63,47722222;64,71791667;76,56333333;;;;;;;;
2;46,90722222;57,15194444;63,47722222;64,71791667;76,56333333;59,755;;;;;;;;
3;57,15194444;63,47722222;64,71791667;76,56333333;59,755;46,08611111;;;;;;;;
1;63,47722222;64,71791667;76,56333333;59,755;46,08611111;48,96458333;;;;;;;;
1;64,71791667;76,56333333;59,755;46,08611111;48,96458333;49,15680556;;;;;;;;
3;76,56333333;59,755;46,08611111;48,96458333;49,15680556;50,49333333;;;;;;;;
2;59,755;46,08611111;48,96458333;49,15680556;50,49333333;49,63083333;;;;;;;;
4;46,08611111;48,96458333;49,15680556;50,49333333;49,63083333;50,34194444;;;;;;;;
3;48,96458333;49,15680556;50,49333333;49,63083333;50,34194444;48,57888889;;;;;;;;
1;49,15680556;50,49333333;49,63083333;50,34194444;48,57888889;52,30305556;;;;;;;;
4;50,49333333;49,63083333;50,34194444;48,57888889;52,30305556;71,93388889;;;;;;;;
2;49,63083333;50,34194444;48,57888889;52,30305556;71,93388889;55,19597222;;;;;;;;
1;50,34194444;48,57888889;52,30305556;71,93388889;55,19597222;55,24408901;;;;;;;;
3;48,57888889;52,30305556;71,93388889;55,19597222;55,24408901;53,75916667;;;;;;;;
3;52,30305556;71,93388889;55,19597222;55,24408901;53,75916667;52,67861111;;;;;;;;
2;71,93388889;55,19597222;55,24408901;53,75916667;52,67861111;55,07847222;;;;;;;;
5;55,19597222;55,24408901;53,75916667;52,67861111;55,07847222;50,10847222;;;;;;;;
8;55,24408901;53,75916667;52,67861111;55,07847222;50,10847222;53,24027778;;;;;;;;
