COUNT;DAY;MONTH;Valore;Valore;Valore;Valore;Valore;Valore;YEAR;;;;;;;;
4;24;9;121,5739583;131,70625;76,89791667;52,3140625;61,5382199;88,36574586;2015;;;;;;;;
8;25;9;131,70625;76,89791667;52,3140625;61,5382199;88,36574586;91,77175141;2015;;;;;;;;
2;26;9;76,89791667;52,3140625;61,5382199;88,36574586;91,77175141;76,78645833;2015;;;;;;;;
3;27;9;52,3140625;61,5382199;88,36574586;91,77175141;76,78645833;111,128125;2015;;;;;;;;
5;28;9;61,5382199;88,36574586;91,77175141;76,78645833;111,128125;74,40364583;2015;;;;;;;;
1;29;9;88,36574586;91,77175141;76,78645833;111,128125;74,40364583;55,37447917;2015;;;;;;;;
4;30;9;91,77175141;76,78645833;111,128125;74,40364583;55,37447917;106,2796875;2015;;;;;;;;
3;1;10;76,78645833;111,128125;74,40364583;55,37447917;106,2796875;89,63541667;2015;;;;;;;;
9;2;10;111,128125;74,40364583;55,37447917;106,2796875;89,63541667;87,0765625;2015;;;;;;;;
4;3;10;74,40364583;55,37447917;106,2796875;89,63541667;87,0765625;104,0588542;2015;;;;;;;;
2;4;10;55,37447917;106,2796875;89,63541667;87,0765625;104,0588542;104,1213542;2015;;;;;;;;
4;5;10;106,2796875;89,63541667;87,0765625;104,0588542;104,1213542;66,703125;2015;;;;;;;;
4;6;10;89,63541667;87,0765625;104,0588542;104,1213542;66,703125;94,22604167;2015;;;;;;;;
6;7;10;87,0765625;104,0588542;104,1213542;66,703125;94,22604167;97,75677083;2015;;;;;;;;
3;8;10;104,0588542;104,1213542;66,703125;94,22604167;97,75677083;76,734375;2015;;;;;;;;
8;9;10;104,1213542;66,703125;94,22604167;97,75677083;76,734375;79,17552083;2015;;;;;;;;
6;10;10;66,703125;94,22604167;97,75677083;76,734375;79,17552083;73,58385417;2015;;;;;;;;
7;11;10;94,22604167;97,75677083;76,734375;79,17552083;73,58385417;75,55301205;2015;;;;;;;;
5;12;10;97,75677083;76,734375;79,17552083;73,58385417;75,55301205;93,85654762;2015;;;;;;;;
5;13;10;76,734375;79,17552083;73,58385417;75,55301205;93,85654762;73,02916667;2015;;;;;;;;
2;14;10;79,17552083;73,58385417;75,55301205;93,85654762;73,02916667;119,2636364;2015;;;;;;;;
2;15;10;73,58385417;75,55301205;93,85654762;73,02916667;119,2636364;139,0664516;2015;;;;;;;;
3;16;10;75,55301205;93,85654762;73,02916667;119,2636364;139,0664516;148,6316456;2015;;;;;;;;
7;17;10;93,85654762;73,02916667;119,2636364;139,0664516;148,6316456;152,2934524;2015;;;;;;;;
1;18;10;73,02916667;119,2636364;139,0664516;148,6316456;152,2934524;227,2255682;2015;;;;;;;;
4;19;10;119,2636364;139,0664516;148,6316456;152,2934524;227,2255682;218,4630208;2015;;;;;;;;
3;20;10;139,0664516;148,6316456;152,2934524;227,2255682;218,4630208;164,0489583;2015;;;;;;;;
6;21;10;148,6316456;152,2934524;227,2255682;218,4630208;164,0489583;229,9598958;2015;;;;;;;;
2;22;10;152,2934524;227,2255682;218,4630208;164,0489583;229,9598958;254,8802083;2015;;;;;;;;
2;23;10;227,2255682;218,4630208;164,0489583;229,9598958;254,8802083;134,2088542;2015;;;;;;;;
1;24;10;218,4630208;164,0489583;229,9598958;254,8802083;134,2088542;113,771875;2015;;;;;;;;
6;25;10;164,0489583;229,9598958;254,8802083;134,2088542;113,771875;224,2255208;2015;;;;;;;;
5;26;10;229,9598958;254,8802083;134,2088542;113,771875;224,2255208;173,8880208;2015;;;;;;;;
5;27;10;254,8802083;134,2088542;113,771875;224,2255208;173,8880208;149,4541667;2015;;;;;;;;
4;28;10;134,2088542;113,771875;224,2255208;173,8880208;149,4541667;186,6557292;2015;;;;;;;;
2;29;10;113,771875;224,2255208;173,8880208;149,4541667;186,6557292;273,2052083;2015;;;;;;;;
7;30;10;224,2255208;173,8880208;149,4541667;186,6557292;273,2052083;160,3494792;2015;;;;;;;;
6;31;10;173,8880208;149,4541667;186,6557292;273,2052083;160,3494792;325,4604167;2015;;;;;;;;
4;1;11;149,4541667;186,6557292;273,2052083;160,3494792;325,4604167;346,3510417;2015;;;;;;;;
3;2;11;186,6557292;273,2052083;160,3494792;325,4604167;346,3510417;380,7432292;2015;;;;;;;;
4;3;11;273,2052083;160,3494792;325,4604167;346,3510417;380,7432292;312,3151042;2015;;;;;;;;
3;4;11;160,3494792;325,4604167;346,3510417;380,7432292;312,3151042;171,1885417;2015;;;;;;;;
7;5;11;325,4604167;346,3510417;380,7432292;312,3151042;171,1885417;224,946875;2015;;;;;;;;
2;6;11;346,3510417;380,7432292;312,3151042;171,1885417;224,946875;354,2088542;2015;;;;;;;;
3;7;11;380,7432292;312,3151042;171,1885417;224,946875;354,2088542;276,9602094;2015;;;;;;;;
5;8;11;312,3151042;171,1885417;224,946875;354,2088542;276,9602094;373,8463542;2015;;;;;;;;
5;9;11;171,1885417;224,946875;354,2088542;276,9602094;373,8463542;92,98333333;2015;;;;;;;;
7;10;11;224,946875;354,2088542;276,9602094;373,8463542;92,98333333;76,79322917;2015;;;;;;;;
1;11;11;354,2088542;276,9602094;373,8463542;92,98333333;76,79322917;124,4940217;2015;;;;;;;;
2;12;11;276,9602094;373,8463542;92,98333333;76,79322917;124,4940217;160,1386905;2015;;;;;;;;
8;13;11;373,8463542;92,98333333;76,79322917;124,4940217;160,1386905;160,6434524;2015;;;;;;;;
3;14;11;92,98333333;76,79322917;124,4940217;160,1386905;160,6434524;115,4983333;2015;;;;;;;;
6;15;11;76,79322917;124,4940217;160,1386905;160,6434524;115,4983333;141,1266272;2015;;;;;;;;
10;16;11;124,4940217;160,1386905;160,6434524;115,4983333;141,1266272;105,6119048;2015;;;;;;;;
2;17;11;160,1386905;160,6434524;115,4983333;141,1266272;105,6119048;60,30558659;2015;;;;;;;;
2;18;11;160,6434524;115,4983333;141,1266272;105,6119048;60,30558659;113,0758427;2015;;;;;;;;
6;19;11;115,4983333;141,1266272;105,6119048;60,30558659;113,0758427;188,5171875;2015;;;;;;;;
8;20;11;141,1266272;105,6119048;60,30558659;113,0758427;188,5171875;206,5390625;2015;;;;;;;;
3;21;11;105,6119048;60,30558659;113,0758427;188,5171875;206,5390625;244,69375;2015;;;;;;;;
6;22;11;60,30558659;113,0758427;188,5171875;206,5390625;244,69375;356,1209424;2015;;;;;;;;
3;23;11;113,0758427;188,5171875;206,5390625;244,69375;356,1209424;274,3473958;2015;;;;;;;;
0;24;11;188,5171875;206,5390625;244,69375;356,1209424;274,3473958;226,1729167;2015;;;;;;;;
3;25;11;206,5390625;244,69375;356,1209424;274,3473958;226,1729167;270,2739583;2015;;;;;;;;
3;26;11;244,69375;356,1209424;274,3473958;226,1729167;270,2739583;236,08125;2015;;;;;;;;
7;27;11;356,1209424;274,3473958;226,1729167;270,2739583;236,08125;273,7161458;2015;;;;;;;;
8;28;11;274,3473958;226,1729167;270,2739583;236,08125;273,7161458;289,7251309;2015;;;;;;;;
4;29;11;226,1729167;270,2739583;236,08125;273,7161458;289,7251309;299,4484375;2015;;;;;;;;
5;30;11;270,2739583;236,08125;273,7161458;289,7251309;299,4484375;144,20625;2015;;;;;;;;
3;1;12;236,08125;273,7161458;289,7251309;299,4484375;144,20625;112,5140625;2015;;;;;;;;
9;2;12;273,7161458;289,7251309;299,4484375;144,20625;112,5140625;133,6088542;2015;;;;;;;;
3;3;12;289,7251309;299,4484375;144,20625;112,5140625;133,6088542;171,2953125;2015;;;;;;;;
3;4;12;299,4484375;144,20625;112,5140625;133,6088542;171,2953125;150,2630208;2015;;;;;;;;
4;5;12;144,20625;112,5140625;133,6088542;171,2953125;150,2630208;216,6370968;2015;;;;;;;;
5;6;12;112,5140625;133,6088542;171,2953125;150,2630208;216,6370968;252,5010417;2015;;;;;;;;
6;7;12;133,6088542;171,2953125;150,2630208;216,6370968;252,5010417;256,8446429;2015;;;;;;;;
3;8;12;171,2953125;150,2630208;216,6370968;252,5010417;256,8446429;193,4267857;2015;;;;;;;;
10;9;12;150,2630208;216,6370968;252,5010417;256,8446429;193,4267857;226,8511905;2015;;;;;;;;
1;10;12;216,6370968;252,5010417;256,8446429;193,4267857;226,8511905;298,4821429;2015;;;;;;;;
3;11;12;252,5010417;256,8446429;193,4267857;226,8511905;298,4821429;322,7827381;2015;;;;;;;;
1;12;12;256,8446429;193,4267857;226,8511905;298,4821429;322,7827381;394,9662577;2015;;;;;;;;
2;13;12;193,4267857;226,8511905;298,4821429;322,7827381;394,9662577;471,6803571;2015;;;;;;;;
3;14;12;226,8511905;298,4821429;322,7827381;394,9662577;471,6803571;343,9910714;2015;;;;;;;;
3;15;12;298,4821429;322,7827381;394,9662577;471,6803571;343,9910714;296,647619;2015;;;;;;;;
7;16;12;322,7827381;394,9662577;471,6803571;343,9910714;296,647619;281,077381;2015;;;;;;;;
5;17;12;394,9662577;471,6803571;343,9910714;296,647619;281,077381;243,6125;2015;;;;;;;;
4;18;12;471,6803571;343,9910714;296,647619;281,077381;243,6125;265,6613095;2015;;;;;;;;
3;19;12;343,9910714;296,647619;281,077381;243,6125;265,6613095;127,947619;2015;;;;;;;;
3;20;12;296,647619;281,077381;243,6125;265,6613095;127,947619;109,635119;2015;;;;;;;;
6;21;12;281,077381;243,6125;265,6613095;127,947619;109,635119;164,1357143;2015;;;;;;;;
2;22;12;243,6125;265,6613095;127,947619;109,635119;164,1357143;178,635119;2015;;;;;;;;
5;23;12;265,6613095;127,947619;109,635119;164,1357143;178,635119;202,9628743;2015;;;;;;;;
2;24;12;127,947619;109,635119;164,1357143;178,635119;202,9628743;300,9636905;2015;;;;;;;;
6;25;12;109,635119;164,1357143;178,635119;202,9628743;300,9636905;236,210119;2015;;;;;;;;
4;26;12;164,1357143;178,635119;202,9628743;300,9636905;236,210119;79,41488095;2015;;;;;;;;
3;27;12;178,635119;202,9628743;300,9636905;236,210119;79,41488095;120,1839286;2015;;;;;;;;
8;28;12;202,9628743;300,9636905;236,210119;79,41488095;120,1839286;95,51666667;2015;;;;;;;;
8;29;12;300,9636905;236,210119;79,41488095;120,1839286;95,51666667;81,20952381;2015;;;;;;;;
5;30;12;236,210119;79,41488095;120,1839286;95,51666667;81,20952381;81,37380952;2015;;;;;;;;
6;31;12;79,41488095;120,1839286;95,51666667;81,20952381;81,37380952;114,9904762;2015;;;;;;;;
3;1;1;120,1839286;95,51666667;81,20952381;81,37380952;114,9904762;87,40416667;2016;;;;;;;;
5;2;1;95,51666667;81,20952381;81,37380952;114,9904762;87,40416667;233,8245509;2016;;;;;;;;
3;3;1;81,20952381;81,37380952;114,9904762;87,40416667;233,8245509;190,397619;2016;;;;;;;;
1;4;1;81,37380952;114,9904762;87,40416667;233,8245509;190,397619;166,4779762;2016;;;;;;;;
6;5;1;114,9904762;87,40416667;233,8245509;190,397619;166,4779762;140,5642857;2016;;;;;;;;
4;6;1;87,40416667;233,8245509;190,397619;166,4779762;140,5642857;122,6908537;2016;;;;;;;;
4;7;1;233,8245509;190,397619;166,4779762;140,5642857;122,6908537;217,7863095;2016;;;;;;;;
3;8;1;190,397619;166,4779762;140,5642857;122,6908537;217,7863095;137,1230366;2016;;;;;;;;
4;9;1;166,4779762;140,5642857;122,6908537;217,7863095;137,1230366;173,6932292;2016;;;;;;;;
7;10;1;140,5642857;122,6908537;217,7863095;137,1230366;173,6932292;115,2890625;2016;;;;;;;;
3;11;1;122,6908537;217,7863095;137,1230366;173,6932292;115,2890625;136,0364583;2016;;;;;;;;
3;12;1;217,7863095;137,1230366;173,6932292;115,2890625;136,0364583;49,55621302;2016;;;;;;;;
8;13;1;137,1230366;173,6932292;115,2890625;136,0364583;49,55621302;167,4319372;2016;;;;;;;;
2;14;1;173,6932292;115,2890625;136,0364583;49,55621302;167,4319372;240,9255319;2016;;;;;;;;
2;15;1;115,2890625;136,0364583;49,55621302;167,4319372;240,9255319;270,7984293;2016;;;;;;;;
5;16;1;136,0364583;49,55621302;167,4319372;240,9255319;270,7984293;329,9483516;2016;;;;;;;;
4;17;1;49,55621302;167,4319372;240,9255319;270,7984293;329,9483516;336,3977654;2016;;;;;;;;
3;18;1;167,4319372;240,9255319;270,7984293;329,9483516;336,3977654;277,4666667;2016;;;;;;;;
1;19;1;240,9255319;270,7984293;329,9483516;336,3977654;277,4666667;215,860733;2016;;;;;;;;
9;20;1;270,7984293;329,9483516;336,3977654;277,4666667;215,860733;290,4463542;2016;;;;;;;;
2;21;1;329,9483516;336,3977654;277,4666667;215,860733;290,4463542;295,0880208;2016;;;;;;;;
1;22;1;336,3977654;277,4666667;215,860733;290,4463542;295,0880208;323,3291667;2016;;;;;;;;
5;23;1;277,4666667;215,860733;290,4463542;295,0880208;323,3291667;202,834375;2016;;;;;;;;
7;24;1;215,860733;290,4463542;295,0880208;323,3291667;202,834375;237,5792899;2016;;;;;;;;
9;25;1;290,4463542;295,0880208;323,3291667;202,834375;237,5792899;200,6297619;2016;;;;;;;;
14;26;1;295,0880208;323,3291667;202,834375;237,5792899;200,6297619;138,308377;2016;;;;;;;;
14;27;1;323,3291667;202,834375;237,5792899;200,6297619;138,308377;165,7953125;2016;;;;;;;;
6;28;1;202,834375;237,5792899;200,6297619;138,308377;165,7953125;127,6628743;2016;;;;;;;;
12;29;1;237,5792899;200,6297619;138,308377;165,7953125;127,6628743;147,4111111;2016;;;;;;;;
11;30;1;200,6297619;138,308377;165,7953125;127,6628743;147,4111111;103,7144737;2016;;;;;;;;
9;31;1;138,308377;165,7953125;127,6628743;147,4111111;103,7144737;124,6816993;2016;;;;;;;;
4;1;2;165,7953125;127,6628743;147,4111111;103,7144737;124,6816993;148,5708333;2016;;;;;;;;
2;2;2;127,6628743;147,4111111;103,7144737;124,6816993;148,5708333;112,0874251;2016;;;;;;;;
2;3;2;147,4111111;103,7144737;124,6816993;148,5708333;112,0874251;100,8803571;2016;;;;;;;;
5;4;2;103,7144737;124,6816993;148,5708333;112,0874251;100,8803571;175,1238095;2016;;;;;;;;
1;5;2;124,6816993;148,5708333;112,0874251;100,8803571;175,1238095;94,87083333;2016;;;;;;;;
5;6;2;148,5708333;112,0874251;100,8803571;175,1238095;94,87083333;171,24;2016;;;;;;;;
6;7;2;112,0874251;100,8803571;175,1238095;94,87083333;171,24;100,2059524;2016;;;;;;;;
4;8;2;100,8803571;175,1238095;94,87083333;171,24;100,2059524;84,03869048;2016;;;;;;;;
2;9;2;175,1238095;94,87083333;171,24;100,2059524;84,03869048;72,56190476;2016;;;;;;;;
6;10;2;94,87083333;171,24;100,2059524;84,03869048;72,56190476;108,852381;2016;;;;;;;;
7;11;2;171,24;100,2059524;84,03869048;72,56190476;108,852381;103,414881;2016;;;;;;;;
2;12;2;100,2059524;84,03869048;72,56190476;108,852381;103,414881;110,0869048;2016;;;;;;;;
2;13;2;84,03869048;72,56190476;108,852381;103,414881;110,0869048;133,2863095;2016;;;;;;;;
3;14;2;72,56190476;108,852381;103,414881;110,0869048;133,2863095;140,7594286;2016;;;;;;;;
4;15;2;108,852381;103,414881;110,0869048;133,2863095;140,7594286;85,98284024;2016;;;;;;;;
7;16;2;103,414881;110,0869048;133,2863095;140,7594286;85,98284024;77,89319372;2016;;;;;;;;
3;17;2;110,0869048;133,2863095;140,7594286;85,98284024;77,89319372;146,0154696;2016;;;;;;;;
4;18;2;133,2863095;140,7594286;85,98284024;77,89319372;146,0154696;97,83854167;2016;;;;;;;;
2;19;2;140,7594286;85,98284024;77,89319372;146,0154696;97,83854167;138,947619;2016;;;;;;;;
4;20;2;85,98284024;77,89319372;146,0154696;97,83854167;138,947619;65,24921466;2016;;;;;;;;
2;21;2;77,89319372;146,0154696;97,83854167;138,947619;65,24921466;154,4636986;2016;;;;;;;;
6;22;2;146,0154696;97,83854167;138,947619;65,24921466;154,4636986;70,70684211;2016;;;;;;;;
1;23;2;97,83854167;138,947619;65,24921466;154,4636986;70,70684211;74,62552083;2016;;;;;;;;
2;24;2;138,947619;65,24921466;154,4636986;70,70684211;74,62552083;93,10260417;2016;;;;;;;;
6;25;2;65,24921466;154,4636986;70,70684211;74,62552083;93,10260417;152,0140625;2016;;;;;;;;
4;26;2;154,4636986;70,70684211;74,62552083;93,10260417;152,0140625;95,31564246;2016;;;;;;;;
2;27;2;70,70684211;74,62552083;93,10260417;152,0140625;95,31564246;55,21547619;2016;;;;;;;;
5;28;2;74,62552083;93,10260417;152,0140625;95,31564246;55,21547619;107,0541667;2016;;;;;;;;
2;29;2;93,10260417;152,0140625;95,31564246;55,21547619;107,0541667;62,10297619;2016;;;;;;;;
2;1;3;152,0140625;95,31564246;55,21547619;107,0541667;62,10297619;68,07678571;2016;;;;;;;;
6;2;3;95,31564246;55,21547619;107,0541667;62,10297619;68,07678571;79,05297619;2016;;;;;;;;
3;3;3;55,21547619;107,0541667;62,10297619;68,07678571;79,05297619;126,3136905;2016;;;;;;;;
6;4;3;107,0541667;62,10297619;68,07678571;79,05297619;126,3136905;63,41242236;2016;;;;;;;;
5;5;3;62,10297619;68,07678571;79,05297619;126,3136905;63,41242236;107,5297468;2016;;;;;;;;
3;6;3;68,07678571;79,05297619;126,3136905;63,41242236;107,5297468;108,2628205;2016;;;;;;;;
5;7;3;79,05297619;126,3136905;63,41242236;107,5297468;108,2628205;82,9172619;2016;;;;;;;;
3;8;3;126,3136905;63,41242236;107,5297468;108,2628205;82,9172619;52,2125;2016;;;;;;;;
5;9;3;63,41242236;107,5297468;108,2628205;82,9172619;52,2125;73,62261905;2016;;;;;;;;
7;10;3;107,5297468;108,2628205;82,9172619;52,2125;73,62261905;112,535119;2016;;;;;;;;
10;11;3;108,2628205;82,9172619;52,2125;73,62261905;112,535119;60,78614458;2016;;;;;;;;
3;12;3;82,9172619;52,2125;73,62261905;112,535119;60,78614458;70,50185185;2016;;;;;;;;
4;13;3;52,2125;73,62261905;112,535119;60,78614458;70,50185185;136,5833333;2016;;;;;;;;
7;14;3;73,62261905;112,535119;60,78614458;70,50185185;136,5833333;148,7994012;2016;;;;;;;;
3;15;3;112,535119;60,78614458;70,50185185;136,5833333;148,7994012;54,72619048;2016;;;;;;;;
1;16;3;60,78614458;70,50185185;136,5833333;148,7994012;54,72619048;93,21309524;2016;;;;;;;;
1;17;3;70,50185185;136,5833333;148,7994012;54,72619048;93,21309524;73,13988095;2016;;;;;;;;
6;18;3;136,5833333;148,7994012;54,72619048;93,21309524;73,13988095;54,175;2016;;;;;;;;
4;19;3;148,7994012;54,72619048;93,21309524;73,13988095;54,175;89,83214286;2016;;;;;;;;
4;20;3;54,72619048;93,21309524;73,13988095;54,175;89,83214286;61,88392857;2016;;;;;;;;
1;21;3;93,21309524;73,13988095;54,175;89,83214286;61,88392857;65,96130952;2016;;;;;;;;
2;22;3;73,13988095;54,175;89,83214286;61,88392857;65,96130952;40,66904762;2016;;;;;;;;
6;23;3;54,175;89,83214286;61,88392857;65,96130952;40,66904762;43,43690476;2016;;;;;;;;
2;24;3;89,83214286;61,88392857;65,96130952;40,66904762;43,43690476;56,7375;2016;;;;;;;;
2;25;3;61,88392857;65,96130952;40,66904762;43,43690476;56,7375;85,00758621;2016;;;;;;;;
1;26;3;65,96130952;40,66904762;43,43690476;56,7375;85,00758621;103,0136905;2016;;;;;;;;
5;27;3;40,66904762;43,43690476;56,7375;85,00758621;103,0136905;61,45416667;2016;;;;;;;;
5;28;3;43,43690476;56,7375;85,00758621;103,0136905;61,45416667;70,65955056;2016;;;;;;;;
6;29;3;56,7375;85,00758621;103,0136905;61,45416667;70,65955056;70,00654762;2016;;;;;;;;
1;30;3;85,00758621;103,0136905;61,45416667;70,65955056;70,00654762;61,80301205;2016;;;;;;;;
4;31;3;103,0136905;61,45416667;70,65955056;70,00654762;61,80301205;65,59407895;2016;;;;;;;;
7;1;4;61,45416667;70,65955056;70,00654762;61,80301205;65,59407895;95,08795812;2016;;;;;;;;
6;2;4;70,65955056;70,00654762;61,80301205;65,59407895;95,08795812;79,73958333;2016;;;;;;;;
8;3;4;70,00654762;61,80301205;65,59407895;95,08795812;79,73958333;72,76686391;2016;;;;;;;;
5;4;4;61,80301205;65,59407895;95,08795812;79,73958333;72,76686391;44,09166667;2016;;;;;;;;
5;5;4;65,59407895;95,08795812;79,73958333;72,76686391;44,09166667;38,47853403;2016;;;;;;;;
3;6;4;95,08795812;79,73958333;72,76686391;44,09166667;38,47853403;47,61955307;2016;;;;;;;;
3;7;4;79,73958333;72,76686391;44,09166667;38,47853403;47,61955307;60,07916667;2016;;;;;;;;
4;8;4;72,76686391;44,09166667;38,47853403;47,61955307;60,07916667;77,12905028;2016;;;;;;;;
4;9;4;44,09166667;38,47853403;47,61955307;60,07916667;77,12905028;55,56508876;2016;;;;;;;;
3;10;4;38,47853403;47,61955307;60,07916667;77,12905028;55,56508876;58,14761905;2016;;;;;;;;
6;11;4;47,61955307;60,07916667;77,12905028;55,56508876;58,14761905;59,14758621;2016;;;;;;;;
5;12;4;60,07916667;77,12905028;55,56508876;58,14761905;59,14758621;51,50763889;2016;;;;;;;;
4;13;4;77,12905028;55,56508876;58,14761905;59,14758621;51,50763889;53,45582822;2016;;;;;;;;
0;14;4;55,56508876;58,14761905;59,14758621;51,50763889;53,45582822;58,28306011;2016;;;;;;;;
2;15;4;58,14761905;59,14758621;51,50763889;53,45582822;58,28306011;66,546875;2016;;;;;;;;
0;16;4;59,14758621;51,50763889;53,45582822;58,28306011;66,546875;57,73385417;2016;;;;;;;;
6;17;4;51,50763889;53,45582822;58,28306011;66,546875;57,73385417;71,23177083;2016;;;;;;;;
5;18;4;53,45582822;58,28306011;66,546875;57,73385417;71,23177083;41,26027397;2016;;;;;;;;
4;19;4;58,28306011;66,546875;57,73385417;71,23177083;41,26027397;43,03587786;2016;;;;;;;;
5;20;4;66,546875;57,73385417;71,23177083;41,26027397;43,03587786;34,13356164;2016;;;;;;;;
4;21;4;57,73385417;71,23177083;41,26027397;43,03587786;34,13356164;65,05862069;2016;;;;;;;;
4;22;4;71,23177083;41,26027397;43,03587786;34,13356164;65,05862069;60,92094241;2016;;;;;;;;
4;23;4;41,26027397;43,03587786;34,13356164;65,05862069;60,92094241;52,9921875;2016;;;;;;;;
5;24;4;43,03587786;34,13356164;65,05862069;60,92094241;52,9921875;58,04733728;2016;;;;;;;;
2;25;4;34,13356164;65,05862069;60,92094241;52,9921875;58,04733728;54,20178571;2016;;;;;;;;
4;26;4;65,05862069;60,92094241;52,9921875;58,04733728;54,20178571;40,83455497;2016;;;;;;;;
9;27;4;60,92094241;52,9921875;58,04733728;54,20178571;40,83455497;60,7703125;2016;;;;;;;;
5;28;4;52,9921875;58,04733728;54,20178571;40,83455497;60,7703125;70,44516129;2016;;;;;;;;
5;29;4;58,04733728;54,20178571;40,83455497;60,7703125;70,44516129;55,42864583;2016;;;;;;;;
4;30;4;54,20178571;40,83455497;60,7703125;70,44516129;55,42864583;59,07708333;2016;;;;;;;;
0;1;5;40,83455497;60,7703125;70,44516129;55,42864583;59,07708333;94,0994709;2016;;;;;;;;
1;2;5;60,7703125;70,44516129;55,42864583;59,07708333;94,0994709;66,48272251;2016;;;;;;;;
2;3;5;70,44516129;55,42864583;59,07708333;94,0994709;66,48272251;42,86927083;2016;;;;;;;;
4;4;5;55,42864583;59,07708333;94,0994709;66,48272251;42,86927083;63,12459893;2016;;;;;;;;
7;5;5;59,07708333;94,0994709;66,48272251;42,86927083;63,12459893;80,44895833;2016;;;;;;;;
3;6;5;94,0994709;66,48272251;42,86927083;63,12459893;80,44895833;58,63550296;2016;;;;;;;;
5;7;5;66,48272251;42,86927083;63,12459893;80,44895833;58,63550296;74,18406593;2016;;;;;;;;
6;8;5;42,86927083;63,12459893;80,44895833;58,63550296;74,18406593;81,16684783;2016;;;;;;;;
4;9;5;63,12459893;80,44895833;58,63550296;74,18406593;81,16684783;63,99895833;2016;;;;;;;;
4;10;5;80,44895833;58,63550296;74,18406593;81,16684783;63,99895833;35,53210526;2016;;;;;;;;
6;11;5;58,63550296;74,18406593;81,16684783;63,99895833;35,53210526;43,15497382;2016;;;;;;;;
5;12;5;74,18406593;81,16684783;63,99895833;35,53210526;43,15497382;52,95625;2016;;;;;;;;
3;13;5;81,16684783;63,99895833;35,53210526;43,15497382;52,95625;55,88062827;2016;;;;;;;;
7;14;5;63,99895833;35,53210526;43,15497382;52,95625;55,88062827;76,11302083;2016;;;;;;;;
3;15;5;35,53210526;43,15497382;52,95625;55,88062827;76,11302083;91,45027322;2016;;;;;;;;
6;16;5;43,15497382;52,95625;55,88062827;76,11302083;91,45027322;65,18333333;2016;;;;;;;;
6;17;5;52,95625;55,88062827;76,11302083;91,45027322;65,18333333;53,52142857;2016;;;;;;;;
9;18;5;55,88062827;76,11302083;91,45027322;65,18333333;53,52142857;57,61488095;2016;;;;;;;;
2;19;5;76,11302083;91,45027322;65,18333333;53,52142857;57,61488095;52,05238095;2016;;;;;;;;
3;20;5;91,45027322;65,18333333;53,52142857;57,61488095;52,05238095;39,15428571;2016;;;;;;;;
8;21;5;65,18333333;53,52142857;57,61488095;52,05238095;39,15428571;51,1296875;2016;;;;;;;;
5;22;5;53,52142857;57,61488095;52,05238095;39,15428571;51,1296875;77,55260417;2016;;;;;;;;
4;23;5;57,61488095;52,05238095;39,15428571;51,1296875;77,55260417;59,07173913;2016;;;;;;;;
12;24;5;52,05238095;39,15428571;51,1296875;77,55260417;59,07173913;50,73177083;2016;;;;;;;;
2;25;5;39,15428571;51,1296875;77,55260417;59,07173913;50,73177083;83,07591623;2016;;;;;;;;
3;26;5;51,1296875;77,55260417;59,07173913;50,73177083;83,07591623;86,0359375;2016;;;;;;;;
4;27;5;77,55260417;59,07173913;50,73177083;83,07591623;86,0359375;86,43089005;2016;;;;;;;;
9;28;5;59,07173913;50,73177083;83,07591623;86,0359375;86,43089005;44,98125;2016;;;;;;;;
2;29;5;50,73177083;83,07591623;86,0359375;86,43089005;44,98125;57,75968586;2016;;;;;;;;
0;30;5;83,07591623;86,0359375;86,43089005;44,98125;57,75968586;49,58489583;2016;;;;;;;;
2;31;5;86,0359375;86,43089005;44,98125;57,75968586;49,58489583;42,978125;2016;;;;;;;;
9;1;6;86,43089005;44,98125;57,75968586;49,58489583;42,978125;66,37760417;2016;;;;;;;;
2;2;6;44,98125;57,75968586;49,58489583;42,978125;66,37760417;75,2434555;2016;;;;;;;;
6;3;6;57,75968586;49,58489583;42,978125;66,37760417;75,2434555;65,21822917;2016;;;;;;;;
5;4;6;49,58489583;42,978125;66,37760417;75,2434555;65,21822917;54,49895833;2016;;;;;;;;
5;5;6;42,978125;66,37760417;75,2434555;65,21822917;54,49895833;63,23541667;2016;;;;;;;;
5;6;6;66,37760417;75,2434555;65,21822917;54,49895833;63,23541667;56,49479167;2016;;;;;;;;
6;7;6;75,2434555;65,21822917;54,49895833;63,23541667;56,49479167;42,39427083;2016;;;;;;;;
1;8;6;65,21822917;54,49895833;63,23541667;56,49479167;42,39427083;47,13988764;2016;;;;;;;;
4;9;6;54,49895833;63,23541667;56,49479167;42,39427083;47,13988764;45,23614458;2016;;;;;;;;
6;10;6;63,23541667;56,49479167;42,39427083;47,13988764;45,23614458;49,96309524;2016;;;;;;;;
5;11;6;56,49479167;42,39427083;47,13988764;45,23614458;49,96309524;59,80833333;2016;;;;;;;;
5;12;6;42,39427083;47,13988764;45,23614458;49,96309524;59,80833333;41,84074074;2016;;;;;;;;
3;13;6;47,13988764;45,23614458;49,96309524;59,80833333;41,84074074;44,9452381;2016;;;;;;;;
1;14;6;45,23614458;49,96309524;59,80833333;41,84074074;44,9452381;55,87916667;2016;;;;;;;;
4;15;6;49,96309524;59,80833333;41,84074074;44,9452381;55,87916667;75,44285714;2016;;;;;;;;
