COUNT;DAY;MONTH;Valore;Valore;Valore;Valore;Valore;Valore;YEAR;;;;;;;;
4;2;3;70,3390625;66,503125;62,20104167;45,88177083;71,3234375;59,8890625;2015;;;;;;;;
6;3;3;66,503125;62,20104167;45,88177083;71,3234375;59,8890625;65,975;2015;;;;;;;;
5;4;3;62,20104167;45,88177083;71,3234375;59,8890625;65,975;72,40729167;2015;;;;;;;;
2;5;3;45,88177083;71,3234375;59,8890625;65,975;72,40729167;84,53125;2015;;;;;;;;
3;6;3;71,3234375;59,8890625;65,975;72,40729167;84,53125;92,26875;2015;;;;;;;;
2;7;3;59,8890625;65,975;72,40729167;84,53125;92,26875;62,12447917;2015;;;;;;;;
3;8;3;65,975;72,40729167;84,53125;92,26875;62,12447917;76,653125;2015;;;;;;;;
4;9;3;72,40729167;84,53125;92,26875;62,12447917;76,653125;53,6453125;2015;;;;;;;;
5;10;3;84,53125;92,26875;62,12447917;76,653125;53,6453125;38,46979167;2015;;;;;;;;
10;11;3;92,26875;62,12447917;76,653125;53,6453125;38,46979167;61,90052083;2015;;;;;;;;
3;12;3;62,12447917;76,653125;53,6453125;38,46979167;61,90052083;78,62291667;2015;;;;;;;;
4;13;3;76,653125;53,6453125;38,46979167;61,90052083;78,62291667;71,8453125;2015;;;;;;;;
4;14;3;53,6453125;38,46979167;61,90052083;78,62291667;71,8453125;73,7890625;2015;;;;;;;;
3;15;3;38,46979167;61,90052083;78,62291667;71,8453125;73,7890625;67,94712042;2015;;;;;;;;
4;16;3;61,90052083;78,62291667;71,8453125;73,7890625;67,94712042;51,29375;2015;;;;;;;;
3;17;3;78,62291667;71,8453125;73,7890625;67,94712042;51,29375;44,56145833;2015;;;;;;;;
5;18;3;71,8453125;73,7890625;67,94712042;51,29375;44,56145833;64,79197861;2015;;;;;;;;
5;19;3;73,7890625;67,94712042;51,29375;44,56145833;64,79197861;71,325;2015;;;;;;;;
2;20;3;67,94712042;51,29375;44,56145833;64,79197861;71,325;60,17083333;2015;;;;;;;;
2;21;3;51,29375;44,56145833;64,79197861;71,325;60,17083333;50,43385417;2015;;;;;;;;
2;22;3;44,56145833;64,79197861;71,325;60,17083333;50,43385417;46,94739583;2015;;;;;;;;
11;23;3;64,79197861;71,325;60,17083333;50,43385417;46,94739583;56,26302083;2015;;;;;;;;
10;24;3;71,325;60,17083333;50,43385417;46,94739583;56,26302083;55,8859375;2015;;;;;;;;
1;25;3;60,17083333;50,43385417;46,94739583;56,26302083;55,8859375;48,22395833;2015;;;;;;;;
1;26;3;50,43385417;46,94739583;56,26302083;55,8859375;48,22395833;48,27291667;2015;;;;;;;;
1;27;3;46,94739583;56,26302083;55,8859375;48,22395833;48,27291667;30,54136126;2015;;;;;;;;
8;28;3;56,26302083;55,8859375;48,22395833;48,27291667;30,54136126;49,50729167;2015;;;;;;;;
4;29;3;55,8859375;48,22395833;48,27291667;30,54136126;49,50729167;41,90260417;2015;;;;;;;;
1;30;3;48,22395833;48,27291667;30,54136126;49,50729167;41,90260417;33,65885417;2015;;;;;;;;
7;31;3;48,27291667;30,54136126;49,50729167;41,90260417;33,65885417;24,39585799;2015;;;;;;;;
5;1;4;30,54136126;49,50729167;41,90260417;33,65885417;24,39585799;28,99947644;2015;;;;;;;;
2;2;4;49,50729167;41,90260417;33,65885417;24,39585799;28,99947644;48,4765625;2015;;;;;;;;
3;3;4;41,90260417;33,65885417;24,39585799;28,99947644;48,4765625;71,4984375;2015;;;;;;;;
3;4;4;33,65885417;24,39585799;28,99947644;48,4765625;71,4984375;73,84318182;2015;;;;;;;;
0;5;4;24,39585799;28,99947644;48,4765625;71,4984375;73,84318182;68,1577381;2015;;;;;;;;
3;6;4;28,99947644;48,4765625;71,4984375;73,84318182;68,1577381;46,85714286;2015;;;;;;;;
8;7;4;48,4765625;71,4984375;73,84318182;68,1577381;46,85714286;48,90059524;2015;;;;;;;;
3;8;4;71,4984375;73,84318182;68,1577381;46,85714286;48,90059524;71,20416667;2015;;;;;;;;
5;9;4;73,84318182;68,1577381;46,85714286;48,90059524;71,20416667;71,15121951;2015;;;;;;;;
4;10;4;68,1577381;46,85714286;48,90059524;71,20416667;71,15121951;67,99382716;2015;;;;;;;;
6;11;4;46,85714286;48,90059524;71,20416667;71,15121951;67,99382716;50,89137931;2015;;;;;;;;
3;12;4;48,90059524;71,20416667;71,15121951;67,99382716;50,89137931;57,16979167;2015;;;;;;;;
4;13;4;71,20416667;71,15121951;67,99382716;50,89137931;57,16979167;42,83315508;2015;;;;;;;;
4;14;4;71,15121951;67,99382716;50,89137931;57,16979167;42,83315508;29,30740741;2015;;;;;;;;
3;15;4;67,99382716;50,89137931;57,16979167;42,83315508;29,30740741;64,7828877;2015;;;;;;;;
4;16;4;50,89137931;57,16979167;42,83315508;29,30740741;64,7828877;75,52670157;2015;;;;;;;;
3;17;4;57,16979167;42,83315508;29,30740741;64,7828877;75,52670157;63,04065934;2015;;;;;;;;
0;18;4;42,83315508;29,30740741;64,7828877;75,52670157;63,04065934;33,5125;2015;;;;;;;;
2;19;4;29,30740741;64,7828877;75,52670157;63,04065934;33,5125;41,3754491;2015;;;;;;;;
2;20;4;64,7828877;75,52670157;63,04065934;33,5125;41,3754491;39,42206897;2015;;;;;;;;
4;21;4;75,52670157;63,04065934;33,5125;41,3754491;39,42206897;41,94513889;2015;;;;;;;;
4;22;4;63,04065934;33,5125;41,3754491;39,42206897;41,94513889;48,94513889;2015;;;;;;;;
4;23;4;33,5125;41,3754491;39,42206897;41,94513889;48,94513889;43,57013889;2015;;;;;;;;
3;24;4;41,3754491;39,42206897;41,94513889;48,94513889;43,57013889;45,97569444;2015;;;;;;;;
2;25;4;39,42206897;41,94513889;48,94513889;43,57013889;45,97569444;41,58391608;2015;;;;;;;;
4;26;4;41,94513889;48,94513889;43,57013889;45,97569444;41,58391608;46,59583333;2015;;;;;;;;
4;27;4;48,94513889;43,57013889;45,97569444;41,58391608;46,59583333;31,00416667;2015;;;;;;;;
5;28;4;43,57013889;45,97569444;41,58391608;46,59583333;31,00416667;37,11458333;2015;;;;;;;;
2;29;4;45,97569444;41,58391608;46,59583333;31,00416667;37,11458333;58,87708333;2015;;;;;;;;
4;30;4;41,58391608;46,59583333;31,00416667;37,11458333;58,87708333;52,74236111;2015;;;;;;;;
4;1;5;46,59583333;31,00416667;37,11458333;58,87708333;52,74236111;59,08819444;2015;;;;;;;;
2;2;5;31,00416667;37,11458333;58,87708333;52,74236111;59,08819444;45,16597222;2015;;;;;;;;
2;3;5;37,11458333;58,87708333;52,74236111;59,08819444;45,16597222;62,125;2015;;;;;;;;
3;4;5;58,87708333;52,74236111;59,08819444;45,16597222;62,125;48,64652778;2015;;;;;;;;
8;5;5;52,74236111;59,08819444;45,16597222;62,125;48,64652778;46,63888889;2015;;;;;;;;
6;6;5;59,08819444;45,16597222;62,125;48,64652778;46,63888889;66,85642857;2015;;;;;;;;
1;7;5;45,16597222;62,125;48,64652778;46,63888889;66,85642857;54,80909091;2015;;;;;;;;
1;8;5;62,125;48,64652778;46,63888889;66,85642857;54,80909091;46,19700599;2015;;;;;;;;
3;9;5;48,64652778;46,63888889;66,85642857;54,80909091;46,19700599;32,38444444;2015;;;;;;;;
0;10;5;46,63888889;66,85642857;54,80909091;46,19700599;32,38444444;35,5109375;2015;;;;;;;;
2;11;5;66,85642857;54,80909091;46,19700599;32,38444444;35,5109375;26,034375;2015;;;;;;;;
3;12;5;54,80909091;46,19700599;32,38444444;35,5109375;26,034375;31,8046875;2015;;;;;;;;
5;13;5;46,19700599;32,38444444;35,5109375;26,034375;31,8046875;41,94588235;2015;;;;;;;;
5;14;5;32,38444444;35,5109375;26,034375;31,8046875;41,94588235;36,64166667;2015;;;;;;;;
5;15;5;35,5109375;26,034375;31,8046875;41,94588235;36,64166667;41,61488095;2015;;;;;;;;
3;16;5;26,034375;31,8046875;41,94588235;36,64166667;41,61488095;41,45833333;2015;;;;;;;;
3;17;5;31,8046875;41,94588235;36,64166667;41,61488095;41,45833333;37,86904762;2015;;;;;;;;
0;18;5;41,94588235;36,64166667;41,61488095;41,45833333;37,86904762;38,04880952;2015;;;;;;;;
4;19;5;36,64166667;41,61488095;41,45833333;37,86904762;38,04880952;27,48690476;2015;;;;;;;;
1;20;5;41,61488095;41,45833333;37,86904762;38,04880952;27,48690476;45,3877095;2015;;;;;;;;
5;21;5;41,45833333;37,86904762;38,04880952;27,48690476;45,3877095;39,765625;2015;;;;;;;;
4;22;5;37,86904762;38,04880952;27,48690476;45,3877095;39,765625;41,55416667;2015;;;;;;;;
0;23;5;38,04880952;27,48690476;45,3877095;39,765625;41,55416667;39,96822917;2015;;;;;;;;
3;24;5;27,48690476;45,3877095;39,765625;41,55416667;39,96822917;41,88697917;2015;;;;;;;;
4;25;5;45,3877095;39,765625;41,55416667;39,96822917;41,88697917;24,82604167;2015;;;;;;;;
5;26;5;39,765625;41,55416667;39,96822917;41,88697917;24,82604167;29,33854167;2015;;;;;;;;
1;27;5;41,55416667;39,96822917;41,88697917;24,82604167;29,33854167;34,26145833;2015;;;;;;;;
4;28;5;39,96822917;41,88697917;24,82604167;29,33854167;34,26145833;30,28072917;2015;;;;;;;;
7;29;5;41,88697917;24,82604167;29,33854167;34,26145833;30,28072917;45,64450262;2015;;;;;;;;
2;30;5;24,82604167;29,33854167;34,26145833;30,28072917;45,64450262;70,6515625;2015;;;;;;;;
2;31;5;29,33854167;34,26145833;30,28072917;45,64450262;70,6515625;64,36770833;2015;;;;;;;;
2;1;6;34,26145833;30,28072917;45,64450262;70,6515625;64,36770833;47,66162791;2015;;;;;;;;
3;2;6;30,28072917;45,64450262;70,6515625;64,36770833;47,66162791;32,17440476;2015;;;;;;;;
4;3;6;45,64450262;70,6515625;64,36770833;47,66162791;32,17440476;41,06011905;2015;;;;;;;;
6;4;6;70,6515625;64,36770833;47,66162791;32,17440476;41,06011905;39,50658683;2015;;;;;;;;
5;5;6;64,36770833;47,66162791;32,17440476;41,06011905;39,50658683;40,55083799;2015;;;;;;;;
4;6;6;47,66162791;32,17440476;41,06011905;39,50658683;40,55083799;52,46806283;2015;;;;;;;;
2;7;6;32,17440476;41,06011905;39,50658683;40,55083799;52,46806283;56,2671875;2015;;;;;;;;
4;8;6;41,06011905;39,50658683;40,55083799;52,46806283;56,2671875;39,18697917;2015;;;;;;;;
2;9;6;39,50658683;40,55083799;52,46806283;56,2671875;39,18697917;36,57291667;2015;;;;;;;;
6;10;6;40,55083799;52,46806283;56,2671875;39,18697917;36,57291667;32,79010417;2015;;;;;;;;
3;11;6;52,46806283;56,2671875;39,18697917;36,57291667;32,79010417;42,96927083;2015;;;;;;;;
5;12;6;56,2671875;39,18697917;36,57291667;32,79010417;42,96927083;38,40628272;2015;;;;;;;;
3;13;6;39,18697917;36,57291667;32,79010417;42,96927083;38,40628272;43,39270833;2015;;;;;;;;
2;14;6;36,57291667;32,79010417;42,96927083;38,40628272;43,39270833;45,56145833;2015;;;;;;;;
4;15;6;32,79010417;42,96927083;38,40628272;43,39270833;45,56145833;29,0328125;2015;;;;;;;;
1;16;6;42,96927083;38,40628272;43,39270833;45,56145833;29,0328125;27,0984375;2015;;;;;;;;
6;17;6;38,40628272;43,39270833;45,56145833;29,0328125;27,0984375;41,8265625;2015;;;;;;;;
6;18;6;43,39270833;45,56145833;29,0328125;27,0984375;41,8265625;39,20677083;2015;;;;;;;;
4;19;6;45,56145833;29,0328125;27,0984375;41,8265625;39,20677083;31,09375;2015;;;;;;;;
2;20;6;29,0328125;27,0984375;41,8265625;39,20677083;31,09375;42,209375;2015;;;;;;;;
2;21;6;27,0984375;41,8265625;39,20677083;31,09375;42,209375;50,98125;2015;;;;;;;;
3;22;6;41,8265625;39,20677083;31,09375;42,209375;50,98125;43,05520833;2015;;;;;;;;
2;23;6;39,20677083;31,09375;42,209375;50,98125;43,05520833;29,19704142;2015;;;;;;;;
4;24;6;31,09375;42,209375;50,98125;43,05520833;29,19704142;42,7625;2015;;;;;;;;
1;25;6;42,209375;50,98125;43,05520833;29,19704142;42,7625;41,90508475;2015;;;;;;;;
3;26;6;50,98125;43,05520833;29,19704142;42,7625;41,90508475;47,08333333;2015;;;;;;;;
2;27;6;43,05520833;29,19704142;42,7625;41,90508475;47,08333333;46,11822917;2015;;;;;;;;
3;28;6;29,19704142;42,7625;41,90508475;47,08333333;46,11822917;46,65260417;2015;;;;;;;;
4;29;6;42,7625;41,90508475;47,08333333;46,11822917;46,65260417;35,33475936;2015;;;;;;;;
9;30;6;41,90508475;47,08333333;46,11822917;46,65260417;35,33475936;37,875;2015;;;;;;;;
5;1;7;47,08333333;46,11822917;46,65260417;35,33475936;37,875;45,79277108;2015;;;;;;;;
0;2;7;46,11822917;46,65260417;35,33475936;37,875;45,79277108;38,80555556;2015;;;;;;;;
2;3;7;46,65260417;35,33475936;37,875;45,79277108;38,80555556;27,43815789;2015;;;;;;;;
4;4;7;35,33475936;37,875;45,79277108;38,80555556;27,43815789;35,65833333;2015;;;;;;;;
2;5;7;37,875;45,79277108;38,80555556;27,43815789;35,65833333;37,64371257;2015;;;;;;;;
4;6;7;45,79277108;38,80555556;27,43815789;35,65833333;37,64371257;38,76964286;2015;;;;;;;;
6;7;7;38,80555556;27,43815789;35,65833333;37,64371257;38,76964286;29,78333333;2015;;;;;;;;
3;8;7;27,43815789;35,65833333;37,64371257;38,76964286;29,78333333;41,63452381;2015;;;;;;;;
4;9;7;35,65833333;37,64371257;38,76964286;29,78333333;41,63452381;40,49464286;2015;;;;;;;;
6;10;7;37,64371257;38,76964286;29,78333333;41,63452381;40,49464286;47,35178571;2015;;;;;;;;
2;11;7;38,76964286;29,78333333;41,63452381;40,49464286;47,35178571;42,09107143;2015;;;;;;;;
3;12;7;29,78333333;41,63452381;40,49464286;47,35178571;42,09107143;43,30595238;2015;;;;;;;;
1;13;7;41,63452381;40,49464286;47,35178571;42,09107143;43,30595238;36,803125;2015;;;;;;;;
1;14;7;40,49464286;47,35178571;42,09107143;43,30595238;36,803125;23,64375;2015;;;;;;;;
5;15;7;47,35178571;42,09107143;43,30595238;36,803125;23,64375;27,21397849;2015;;;;;;;;
2;16;7;42,09107143;43,30595238;36,803125;23,64375;27,21397849;45,26451613;2015;;;;;;;;
4;17;7;43,30595238;36,803125;23,64375;27,21397849;45,26451613;53,91755319;2015;;;;;;;;
2;18;7;36,803125;23,64375;27,21397849;45,26451613;53,91755319;32,83511905;2015;;;;;;;;
3;19;7;23,64375;27,21397849;45,26451613;53,91755319;32,83511905;38,21190476;2015;;;;;;;;
2;20;7;27,21397849;45,26451613;53,91755319;32,83511905;38,21190476;24,18013699;2015;;;;;;;;
4;21;7;45,26451613;53,91755319;32,83511905;38,21190476;24,18013699;25,55694444;2015;;;;;;;;
3;22;7;53,91755319;32,83511905;38,21190476;24,18013699;25,55694444;28,24415584;2015;;;;;;;;
2;23;7;32,83511905;38,21190476;24,18013699;25,55694444;28,24415584;30,23915663;2015;;;;;;;;
2;24;7;38,21190476;24,18013699;25,55694444;28,24415584;30,23915663;29,47380952;2015;;;;;;;;
0;25;7;24,18013699;25,55694444;28,24415584;30,23915663;29,47380952;32,75535714;2015;;;;;;;;
1;26;7;25,55694444;28,24415584;30,23915663;29,47380952;32,75535714;29,69833333;2015;;;;;;;;
4;27;7;28,24415584;30,23915663;29,47380952;32,75535714;29,69833333;36,2640625;2015;;;;;;;;
0;28;7;30,23915663;29,47380952;32,75535714;29,69833333;36,2640625;25,565625;2015;;;;;;;;
4;29;7;29,47380952;32,75535714;29,69833333;36,2640625;25,565625;44,49791667;2015;;;;;;;;
3;30;7;32,75535714;29,69833333;36,2640625;25,565625;44,49791667;46,76822917;2015;;;;;;;;
4;31;7;29,69833333;36,2640625;25,565625;44,49791667;46,76822917;47,36197917;2015;;;;;;;;
9;1;8;36,2640625;25,565625;44,49791667;46,76822917;47,36197917;53,30260417;2015;;;;;;;;
1;2;8;25,565625;44,49791667;46,76822917;47,36197917;53,30260417;53,45901639;2015;;;;;;;;
1;3;8;44,49791667;46,76822917;47,36197917;53,30260417;53,45901639;39,1797619;2015;;;;;;;;
3;4;8;46,76822917;47,36197917;53,30260417;53,45901639;39,1797619;27,78636364;2015;;;;;;;;
3;5;8;47,36197917;53,30260417;53,45901639;39,1797619;27,78636364;28,91870968;2015;;;;;;;;
2;6;8;53,30260417;53,45901639;39,1797619;27,78636364;28,91870968;38,71566265;2015;;;;;;;;
1;7;8;53,45901639;39,1797619;27,78636364;28,91870968;38,71566265;51,72738095;2015;;;;;;;;
2;8;8;39,1797619;27,78636364;28,91870968;38,71566265;51,72738095;49,60297619;2015;;;;;;;;
2;9;8;27,78636364;28,91870968;38,71566265;51,72738095;49,60297619;41,78809524;2015;;;;;;;;
1;10;8;28,91870968;38,71566265;51,72738095;49,60297619;41,78809524;24,13214286;2015;;;;;;;;
4;11;8;38,71566265;51,72738095;49,60297619;41,78809524;24,13214286;18,60714286;2015;;;;;;;;
2;12;8;51,72738095;49,60297619;41,78809524;24,13214286;18,60714286;22,26011905;2015;;;;;;;;
1;13;8;49,60297619;41,78809524;24,13214286;18,60714286;22,26011905;26,43011364;2015;;;;;;;;
0;14;8;41,78809524;24,13214286;18,60714286;22,26011905;26,43011364;24,70732984;2015;;;;;;;;
4;15;8;24,13214286;18,60714286;22,26011905;26,43011364;24,70732984;30,25104167;2015;;;;;;;;
0;16;8;18,60714286;22,26011905;26,43011364;24,70732984;30,25104167;25,03229167;2015;;;;;;;;
4;17;8;22,26011905;26,43011364;24,70732984;30,25104167;25,03229167;24,73020833;2015;;;;;;;;
1;18;8;26,43011364;24,70732984;30,25104167;25,03229167;24,73020833;28,52135417;2015;;;;;;;;
4;19;8;24,70732984;30,25104167;25,03229167;24,73020833;28,52135417;30,29427083;2015;;;;;;;;
4;20;8;30,25104167;25,03229167;24,73020833;28,52135417;30,29427083;26,6796875;2015;;;;;;;;
2;21;8;25,03229167;24,73020833;28,52135417;30,29427083;26,6796875;37,05364583;2015;;;;;;;;
3;22;8;24,73020833;28,52135417;30,29427083;26,6796875;37,05364583;48,76614583;2015;;;;;;;;
4;23;8;28,52135417;30,29427083;26,6796875;37,05364583;48,76614583;54,74791667;2015;;;;;;;;
1;24;8;30,29427083;26,6796875;37,05364583;48,76614583;54,74791667;51,44791667;2015;;;;;;;;
0;25;8;26,6796875;37,05364583;48,76614583;54,74791667;51,44791667;50,875;2015;;;;;;;;
1;26;8;37,05364583;48,76614583;54,74791667;51,44791667;50,875;56,228125;2015;;;;;;;;
2;27;8;48,76614583;54,74791667;51,44791667;50,875;56,228125;46,24947917;2015;;;;;;;;
4;28;8;54,74791667;51,44791667;50,875;56,228125;46,24947917;35,8953125;2015;;;;;;;;
2;29;8;51,44791667;50,875;56,228125;46,24947917;35,8953125;38,50052083;2015;;;;;;;;
0;30;8;50,875;56,228125;46,24947917;35,8953125;38,50052083;40,83298429;2015;;;;;;;;
5;31;8;56,228125;46,24947917;35,8953125;38,50052083;40,83298429;34,6015625;2015;;;;;;;;
2;1;9;46,24947917;35,8953125;38,50052083;40,83298429;34,6015625;37,5015625;2015;;;;;;;;
4;2;9;35,8953125;38,50052083;40,83298429;34,6015625;37,5015625;56,15625;2015;;;;;;;;
3;3;9;38,50052083;40,83298429;34,6015625;37,5015625;56,15625;51,47239583;2015;;;;;;;;
5;4;9;40,83298429;34,6015625;37,5015625;56,15625;51,47239583;53,28958333;2015;;;;;;;;
1;5;9;34,6015625;37,5015625;56,15625;51,47239583;53,28958333;47,02083333;2015;;;;;;;;
2;6;9;37,5015625;56,15625;51,47239583;53,28958333;47,02083333;46,22708333;2015;;;;;;;;
2;7;9;56,15625;51,47239583;53,28958333;47,02083333;46,22708333;55,17916667;2015;;;;;;;;
1;8;9;51,47239583;53,28958333;47,02083333;46,22708333;55,17916667;38,45572917;2015;;;;;;;;
2;9;9;53,28958333;47,02083333;46,22708333;55,17916667;38,45572917;40,8640625;2015;;;;;;;;
2;10;9;47,02083333;46,22708333;55,17916667;38,45572917;40,8640625;51,16041667;2015;;;;;;;;
5;11;9;46,22708333;55,17916667;38,45572917;40,8640625;51,16041667;65,01979167;2015;;;;;;;;
6;12;9;55,17916667;38,45572917;40,8640625;51,16041667;65,01979167;48,71937173;2015;;;;;;;;
3;13;9;38,45572917;40,8640625;51,16041667;65,01979167;48,71937173;49,80208333;2015;;;;;;;;
4;14;9;40,8640625;51,16041667;65,01979167;48,71937173;49,80208333;40,09947917;2015;;;;;;;;
3;15;9;51,16041667;65,01979167;48,71937173;49,80208333;40,09947917;40,571875;2015;;;;;;;;
3;16;9;65,01979167;48,71937173;49,80208333;40,09947917;40,571875;61,82760417;2015;;;;;;;;
6;17;9;48,71937173;49,80208333;40,09947917;40,571875;61,82760417;50,84502618;2015;;;;;;;;
3;18;9;49,80208333;40,09947917;40,571875;61,82760417;50,84502618;50,69479167;2015;;;;;;;;
3;19;9;40,09947917;40,571875;61,82760417;50,84502618;50,69479167;57,38645833;2015;;;;;;;;
4;20;9;40,571875;61,82760417;50,84502618;50,69479167;57,38645833;69,39114583;2015;;;;;;;;
5;21;9;61,82760417;50,84502618;50,69479167;57,38645833;69,39114583;51,78645833;2015;;;;;;;;
4;22;9;50,84502618;50,69479167;57,38645833;69,39114583;51,78645833;36,47083333;2015;;;;;;;;
3;23;9;50,69479167;57,38645833;69,39114583;51,78645833;36,47083333;41,03298429;2015;;;;;;;;
