DAY;MONTH;YEAR;Valore
6;7;2015;85,84999999999998
7;7;2015;93,85625
8;7;2015;79,76071428571426
9;7;2015;81,35416666666667
10;7;2015;85,9861111111111
11;7;2015;104,4541666666667
12;7;2015;124,9027777777778
13;7;2015;94,76388888888887
14;7;2015;108,54444444444448
15;7;2015;104,13999999999996
16;7;2015;102,91388888888888
17;7;2015;89,12638888888891
18;7;2015;95,39722222222224
19;7;2015;81,96250000000002
20;7;2015;88,74545454545454
21;7;2015;91,8939393939394
22;7;2015;106,16716417910446
23;7;2015;89,37368421052632
24;7;2015;105,95416666666668
25;7;2015;89,99374999999998
26;7;2015;83,65624999999997
27;7;2015;91,27083333333336
28;7;2015;85,70833333333331
29;7;2015;88,02291666666666
30;7;2015;75,58333333333333
31;7;2015;75,92459016393444
1;8;2015;60,43194444444447
2;8;2015;66,94722222222224
3;8;2015;86,47500000000002
4;8;2015;94,79166666666669
5;8;2015;96,53055555555555
6;8;2015;102,4722222222222
7;8;2015;105,12608695652176
8;8;2015;101,8222222222222
9;8;2015;94,13472222222224
10;8;2015;72,40612244897956
11;8;2015;73,71525423728812
12;8;2015;79,97638888888888
13;8;2015;98,19583333333333
14;8;2015;75,16111111111105
15;8;2015;49,65416666666666
16;8;2015;53,261111111111106
17;8;2015;61,020833333333314
18;8;2015;65,20555555555556
19;8;2015;65,83521126760564
20;8;2015;61,726388888888906
21;8;2015;73,19166666666666
22;8;2015;78,79305555555554
23;8;2015;69,90833333333333
24;8;2015;42,99583333333334
25;8;2015;47,544444444444466
26;8;2015;53,8263888888889
27;8;2015;65,24444444444444
28;8;2015;67,10833333333335
29;8;2015;82,72500000000002
30;8;2015;81,20694444444446
31;8;2015;64,94027777777778
1;9;2015;70,68124999999998
2;9;2015;63,23541666666667
3;9;2015;64,81578947368422
4;9;2015;62,66229508196722
5;9;2015;63,41041666666669
6;9;2015;61,61041666666668
7;9;2015;49,16875000000001
8;9;2015;52,51458333333332
9;9;2015;52,49791666666667
10;9;2015;60,91666666666666
