COUNT;Direzione Vento;Radiazione Globale;Temperatura;Umidita Relativa;Velocita Vento;Ammoniaca;Benzene;Monossido di Carbonio;Biossido di Azoto;Ossidi di Azoto;Ozono;PM10;PM2.5;Biossido di Zolfo
2,0;190,9673611111112;191,46423611111112;9,493055555555552;36,003070175438594;4,897685185185185;1,8;1,7666666666666668;1,4072916666666673;45,88177083333333;75,74375000000002;42,93333333333333;26,0;19,0;1,6916666666666662
3,0;166,3378472222224;186,19097222222226;8,541550925925915;30,753888888888923;1,909645061728397;3,1;1,35;1,5375000000000012;71,32343750000005;129,38125000000005;21,68888888888889;27,33333333333333;20,0;1,3625
2,0;136,36145833333342;181,35451388888885;8,433449074074067;40,516111111111115;2,058873456790128;6,1;1,9250000000000005;1,4687500000000002;59,88906249999997;91,43281249999997;35,838775510204094;47,66666666666666;39,0;0,725
3,0;140,93420138888882;182,55729166666663;8,357986111111106;48,363194444444474;1,7706018518518534;6,8;2,125;1,614583333333334;65,97500000000001;109,54270833333334;37,318750000000016;53,5;40,0;1,3374999999999997
4,0;122,01032986111096;141,13715277777771;7,795138888888882;52,94416666666666;1,8539351851851855;12,4;2,975;1,7333333333333336;72,4072916666667;123,90885416666669;33,90624999999999;81,0;60,5;1,3315789473684212
5,0;215,65329861111098;180,7423611111111;9,828587962962962;52,27624999999996;1,3417438271604911;15,7;3,4000000000000004;1,8302083333333323;84,53124999999999;163,33854166666669;24,8625;99,66666666666669;78,0;
10,0;186,34852430555543;178,60347222222222;12,683912037037055;51,38013888888892;2,0497685185185204;13,4;1,7;1,7395833333333317;92,26874999999997;183,25937499999992;34,12833333333332;46,0;34,5;3,63913043478261
3,0;139,9627604166669;195,2496527777777;10,880555555555553;42,07902777777782;2,0241512345679022;12,5;2,233333333333333;1,0677083333333337;62,12447916666661;100,1296875;41,87638888888888;53,5;39,0;1,5041666666666664
4,0;149,64678819444433;186,65243055555558;10,442361111111106;43,20208333333329;1,9727623456790109;15,3;1,5;1,2812499999999996;76,65312500000003;145,41197916666667;31,24305555555555;43,33333333333334;32,0;3,325
4,0;81,53098958333334;97,49270833333333;9,814368482039402;44,20138888888889;2,5386574074074058;15,8;1,4333333333333331;1,085416666666667;53,64531250000001;75,66562500000003;51,523611111111116;41,333333333333336;32,0;1,554166666666667
