DAY;MONTH;YEAR;Valore
28;6;2015;0,6239583333333335
29;6;2015;0,7333333333333333
30;6;2015;0,7395833333333334
1;7;2015;0,7666666666666669
2;7;2015;0,7760416666666671
3;7;2015;0,7979166666666675
4;7;2015;0,7500000000000006
5;7;2015;0,7916666666666669
6;7;2015;0,9145833333333332
7;7;2015;0,8812500000000002
8;7;2015;0,7552083333333338
9;7;2015;0,7520833333333332
10;7;2015;0,7147368421052632
11;7;2015;0,7479166666666672
12;7;2015;0,7500000000000008
13;7;2015;0,8114583333333342
14;7;2015;0,819791666666667
15;7;2015;0,8864583333333337
16;7;2015;0,8906250000000008
17;7;2015;0,8062500000000011
18;7;2015;0,7750000000000009
19;7;2015;0,7104166666666679
20;7;2015;0,7885416666666677
21;7;2015;0,8770833333333337
22;7;2015;0,9125
23;7;2015;0,7510416666666674
24;7;2015;0,8020833333333343
25;7;2015;0,6513513513513512
26;7;2015;0,5888888888888891
27;7;2015;0,7243902439024396
28;7;2015;0,7989361702127667
29;7;2015;0,7687500000000004
30;7;2015;0,8125000000000006
31;7;2015;0,7747368421052638
1;8;2015;0,7979166666666672
2;8;2015;0,7364583333333341
3;8;2015;0,8593750000000009
4;8;2015;0,8520833333333339
5;8;2015;0,8708333333333341
6;8;2015;0,8927083333333335
7;8;2015;0,8734042553191494
8;8;2015;0,7791666666666665
9;8;2015;0,7083333333333339
10;8;2015;0,8197916666666679
11;8;2015;0,8781250000000007
12;8;2015;0,9312500000000014
13;8;2015;0,8333333333333344
14;8;2015;0,8604166666666679
15;8;2015;0,7583333333333336
16;8;2015;0,6729166666666674
17;8;2015;0,6864583333333337
18;8;2015;0,7239583333333339
19;8;2015;0,7500000000000004
20;8;2015;0,7781250000000003
21;8;2015;0,8062500000000005
22;8;2015;0,7593750000000004
23;8;2015;0,7854166666666674
24;8;2015;0,8625000000000002
25;8;2015;0,8260416666666672
26;8;2015;0,8604166666666669
27;8;2015;0,9364583333333336
28;8;2015;0,934375
29;8;2015;0,9614583333333334
30;8;2015;0,9739583333333336
31;8;2015;0,8958333333333336
1;9;2015;0,8875000000000006
2;9;2015;0,8427083333333342
3;9;2015;0,8406250000000006
4;9;2015;0,8291666666666675
5;9;2015;0,8156250000000008
6;9;2015;0,7166666666666676
7;9;2015;0,8614583333333335
8;9;2015;0,8468750000000004
9;9;2015;0,8468750000000002
10;9;2015;0,8270833333333342
11;9;2015;0,8333333333333338
12;9;2015;0,8833333333333334
13;9;2015;0,8427083333333331
14;9;2015;0,9864583333333335
15;9;2015;1,1145833333333337
16;9;2015;1,2343749999999998
17;9;2015;1,2031249999999998
18;9;2015;1,1010416666666671
19;9;2015;0,880208333333333
20;9;2015;0,822916666666667
21;9;2015;1,0437500000000004
22;9;2015;0,9343749999999996
23;9;2015;0,8781249999999999
24;9;2015;0,9656250000000004
25;9;2015;0,9999999999999996
26;9;2015;0,8083333333333335
27;9;2015;0,7333333333333334
28;9;2015;0,7427083333333334
29;9;2015;0,8416666666666669
30;9;2015;0,8354166666666668
1;10;2015;0,7989583333333332
2;10;2015;0,9489583333333332
3;10;2015;0,9270833333333336
4;10;2015;0,9468750000000004
5;10;2015;1,0364583333333333
6;10;2015;0,9739583333333336
7;10;2015;1,038541666666667
8;10;2015;1,070833333333333
9;10;2015;1,061458333333333
10;10;2015;0,8656249999999995
11;10;2015;1,0697916666666667
12;10;2015;1,0864583333333333
13;10;2015;1,0104166666666667
14;10;2015;1,0291666666666663
15;10;2015;1,0166666666666664
16;10;2015;0,9802083333333336
17;10;2015;1,1052083333333331
18;10;2015;1,1625000000000003
19;10;2015;1,4562499999999998
20;10;2015;1,523958333333333
21;10;2015;1,5302083333333325
22;10;2015;1,5708333333333329
23;10;2015;1,8791666666666664
24;10;2015;1,7979166666666664
25;10;2015;1,7031249999999998
26;10;2015;1,980208333333333
27;10;2015;1,8395833333333331
28;10;2015;1,084375
29;10;2015;0,9687499999999996
30;10;2015;1,5781249999999998
31;10;2015;1,3895833333333332
1;11;2015;1,263541666666666
2;11;2015;1,3447916666666668
3;11;2015;1,510416666666666
4;11;2015;1,3031250000000003
5;11;2015;1,8874999999999995
6;11;2015;1,9375
7;11;2015;2,03125
8;11;2015;2,015625
9;11;2015;1,4385416666666673
10;11;2015;1,670833333333334
11;11;2015;1,9749999999999992
12;11;2015;1,6923076923076938
13;11;2015;2,1135135135135137
14;11;2015;1,2375000000000005
15;11;2015;1,205555555555556
16;11;2015;1,2412499999999995
17;11;2015;1,084375
18;11;2015;1,189583333333333
19;11;2015;1,1187500000000004
20;11;2015;1,2708333333333333
21;11;2015;1,1375
22;11;2015;0,8656250000000002
23;11;2015;1,0937499999999996
24;11;2015;1,390625
25;11;2015;1,2052083333333334
26;11;2015;1,4854166666666666
27;11;2015;1,8494736842105264
28;11;2015;1,6000000000000003
29;11;2015;1,6145833333333333
30;11;2015;1,825
1;12;2015;1,6781249999999996
2;12;2015;1,8052083333333335
3;12;2015;1,9010416666666663
4;12;2015;1,9072916666666664
5;12;2015;1,4666666666666668
6;12;2015;1,4229166666666666
7;12;2015;1,5239583333333326
8;12;2015;1,8458333333333337
9;12;2015;1,6645833333333335
10;12;2015;1,815625
11;12;2015;1,8312499999999992
12;12;2015;1,9578947368421056
13;12;2015;1,925000000000001
14;12;2015;1,951041666666668
15;12;2015;2,175
16;12;2015;2,2208333333333345
17;12;2015;2,4218750000000004
18;12;2015;2,614583333333333
19;12;2015;2,441666666666666
20;12;2015;2,399999999999999
21;12;2015;2,3687499999999995
22;12;2015;2,1718750000000004
23;12;2015;2,2479166666666663
24;12;2015;1,7624999999999993
25;12;2015;1,708333333333332
26;12;2015;1,9531250000000016
27;12;2015;1,9239583333333337
28;12;2015;1,9322916666666652
29;12;2015;2,4312500000000004
30;12;2015;2,3041666666666663
31;12;2015;1,541666666666667
