DAY;MONTH;YEAR;Valore
6;7;2015;45,792771084337346
7;7;2015;38,80555555555558
8;7;2015;27,43815789473684
9;7;2015;35,658333333333346
10;7;2015;37,64371257485031
11;7;2015;38,769642857142884
12;7;2015;29,783333333333324
13;7;2015;41,63452380952381
14;7;2015;40,49464285714286
15;7;2015;47,35178571428575
16;7;2015;42,09107142857143
17;7;2015;43,305952380952355
18;7;2015;36,803125
19;7;2015;23,64375
20;7;2015;27,21397849462366
21;7;2015;45,26451612903228
22;7;2015;53,91755319148941
23;7;2015;32,83511904761906
24;7;2015;38,21190476190475
25;7;2015;24,180136986301363
26;7;2015;25,55694444444444
27;7;2015;28,244155844155838
28;7;2015;30,239156626506013
29;7;2015;29,473809523809532
30;7;2015;32,75535714285714
31;7;2015;29,698333333333316
1;8;2015;36,26406250000001
2;8;2015;25,565624999999994
3;8;2015;44,49791666666665
4;8;2015;46,76822916666668
5;8;2015;47,36197916666666
6;8;2015;53,30260416666666
7;8;2015;53,45901639344261
8;8;2015;39,17976190476189
9;8;2015;27,78636363636363
10;8;2015;28,918709677419372
11;8;2015;38,7156626506024
12;8;2015;51,72738095238096
13;8;2015;49,60297619047618
14;8;2015;41,78809523809524
15;8;2015;24,13214285714286
16;8;2015;18,60714285714285
17;8;2015;22,260119047619053
18;8;2015;26,43011363636364
19;8;2015;24,70732984293193
20;8;2015;30,251041666666666
21;8;2015;25,032291666666683
22;8;2015;24,730208333333334
23;8;2015;28,52135416666668
24;8;2015;30,29427083333332
25;8;2015;26,67968750000001
26;8;2015;37,05364583333334
27;8;2015;48,766145833333304
28;8;2015;54,74791666666669
29;8;2015;51,44791666666671
30;8;2015;50,87500000000001
31;8;2015;56,228124999999984
1;9;2015;46,24947916666667
2;9;2015;35,89531249999999
3;9;2015;38,50052083333333
4;9;2015;40,83298429319372
5;9;2015;34,60156249999998
6;9;2015;37,50156250000001
7;9;2015;56,15625
8;9;2015;51,47239583333332
9;9;2015;53,28958333333336
10;9;2015;47,02083333333332
11;9;2015;46,22708333333336
12;9;2015;55,179166666666696
13;9;2015;38,45572916666666
14;9;2015;40,864062499999974
15;9;2015;51,160416666666634
16;9;2015;65,01979166666668
17;9;2015;48,71937172774865
18;9;2015;49,80208333333332
19;9;2015;40,099479166666654
20;9;2015;40,57187500000001
21;9;2015;61,82760416666665
22;9;2015;50,845026178010464
23;9;2015;50,69479166666668
24;9;2015;57,38645833333332
25;9;2015;69,39114583333334
26;9;2015;51,78645833333334
27;9;2015;36,47083333333331
28;9;2015;41,032984293193714
29;9;2015;54,0022099447514
30;9;2015;53,34915254237289
1;10;2015;49,90000000000003
2;10;2015;59,89843749999997
3;10;2015;45,47552083333335
4;10;2015;37,41041666666665
5;10;2015;55,55468750000003
6;10;2015;58,95833333333334
7;10;2015;50,04895833333333
8;10;2015;55,76770833333331
9;10;2015;55,32812500000002
10;10;2015;41,8234375
11;10;2015;51,340625
12;10;2015;54,98125000000001
13;10;2015;46,4494791666667
14;10;2015;41,73802083333332
15;10;2015;44,69166666666664
16;10;2015;46,1951807228916
17;10;2015;52,632738095238096
18;10;2015;49,46011904761907
19;10;2015;57,40275862068967
20;10;2015;63,579999999999984
21;10;2015;63,812658227848104
22;10;2015;65,93749999999997
23;10;2015;80,46590909090908
24;10;2015;73,56718750000003
25;10;2015;68,85885416666665
26;10;2015;71,78750000000002
27;10;2015;70,34479166666665
28;10;2015;59,99427083333333
29;10;2015;46,06354166666668
30;10;2015;66,0010416666667
31;10;2015;62,8484375
1;11;2015;62,24999999999998
2;11;2015;73,78958333333334
3;11;2015;76,96302083333335
4;11;2015;61,41197916666669
5;11;2015;85,49739583333333
6;11;2015;89,5916666666667
7;11;2015;90,90208333333337
8;11;2015;89,17812500000002
9;11;2015;62,92708333333329
10;11;2015;76,08958333333331
11;11;2015;86,78281250000002
12;11;2015;80,55602094240834
13;11;2015;92,45736842105266
14;11;2015;49,55416666666665
15;11;2015;48,45416666666669
16;11;2015;52,52663043478263
17;11;2015;57,27380952380951
18;11;2015;57,46666666666666
19;11;2015;49,755952380952394
20;11;2015;55,94166666666669
21;11;2015;46,36785714285713
22;11;2015;39,799999999999976
23;11;2015;61,53630952380953
24;11;2015;67,62500000000001
25;11;2015;67,22083333333333
26;11;2015;68,95476190476194
27;11;2015;88,59940119760479
28;11;2015;78,2398809523809
29;11;2015;76,71964285714284
30;11;2015;82,3404761904762
1;12;2015;75,64659685863873
2;12;2015;81,58124999999997
3;12;2015;76,29270833333331
4;12;2015;78,2182291666667
5;12;2015;57,19166666666666
6;12;2015;53,321874999999984
7;12;2015;51,70052083333332
8;12;2015;58,645833333333314
9;12;2015;56,17239583333333
10;12;2015;60,76310160427808
11;12;2015;62,85208333333333
12;12;2015;65,27738095238094
13;12;2015;62,25476190476193
14;12;2015;66,06904761904764
15;12;2015;76,11964285714286
16;12;2015;90,089880952381
17;12;2015;95,40993788819875
18;12;2015;100,08170731707315
19;12;2015;85,46488095238094
20;12;2015;77,67559523809527
21;12;2015;71,2333333333333
22;12;2015;61,058928571428545
23;12;2015;61,90119047619047
24;12;2015;50,7
25;12;2015;48,425595238095255
26;12;2015;48,352976190476205
27;12;2015;50,52261904761907
28;12;2015;56,89760479041912
29;12;2015;65,17023809523813
30;12;2015;66,0285714285714
31;12;2015;47,31666666666667
