Valore
240,73626086956543
266,2953993055554
159,35928819444425
182,47656250000009
209,78736933797913
150,79329268292688
212,73967013888875
246,85243055555554
225,2245644599305
213,8425217391305
189,0338541666663
248,17170138888878
131,41406249999994
240,33078260869587
102,33428819444434
110,39582608695663
192,00410122164038
237,44184027777794
217,6783854166664
161,01892361111106
166,92126736111115
229,4137152777776
220,22612847222217
224,83342013888873
226,73854166666678
211,8149305555555
189,36727430555558
192,2413194444444
127,09739583333337
239,39869791666666
121,59453124999997
263,2425087108016
225,1243923611113
111,6519965277778
224,36996527777788
164,79574652777785
201,34696180555574
191,2236979166665
206,84791666666655
174,19722222222245
119,59826388888892
197,26805555555543
108,78611111111103
177,52656249999984
74,62361111111113
166,44105902777807
226,16258680555524
168,14913043478282
112,15060763888879
188,24253472222225
201,31808695652177
96,71718464351014
196,92986111111134
208,49168173598565
159,0157118055556
184,59461805555563
146,12343750000008
210,6897569444444
156,7348090277779
230,72465156794408
216,58498263888893
151,9532118055557
174,72552083333343
190,96736111111116
166,3378472222224
136,36145833333342
140,9342013888888
122,01032986111096
215,653298611111
186,34852430555546
139,9627604166669
149,6467881944443
81,53098958333334
96,62309027777786
163,19730902777772
271,8835069444446
148,26041666666677
141,1428819444443
121,41501736111091
109,37469565217391
176,932204861111
146,502951388889
105,53628472222226
214,51414930555566
198,7877391304347
284,0234374999993
177,2244791666668
120,72352430555549
244,55937500000002
234,0085069444445
276,88139130434723
231,04435763888887
112,65486111111123
99,89320557491286
119,71306620209062
188,60651041666668
193,3978298611107
187,58107638888885
137,3913913043479
140,968576388889
242,09748263888892
161,66258680555563
235,4014756944442
165,43610366398576
139,76364444444442
246,9839783978401
201,70598958333326
169,26875000000004
118,32711267605613
191,1872207327974
173,8629694323145
191,74392361111097
246,05677083333305
177,83220486111128
133,06249999999997
179,47161458333346
84,47083333333333
266,63217391304363
107,09166666666664
171,3346354166666
134,83165217391314
221,46796874999987
177,41362847222217
165,35303819444448
125,56883680555562
164,451736111111
147,9244791666667
131,5668695652173
237,8826388888891
181,49357638888893
163,94401041666663
145,8923611111112
199,67291666666696
233,68072916666668
152,02170138888874
224,1642361111111
160,04565217391314
105,2492173913043
216,6636521739133
225,4185763888886
197,52621527777777
209,55772569444488
135,23206713780922
234,9975609756097
200,46189236111087
152,82521739130445
168,8477430555555
147,67265625000013
166,801996527778
244,5038260869567
158,5308159722222
144,03165217391302
212,9432291666668
214,7467013888887
162,14469565217377
143,8768229166666
124,10130208333345
181,81215277777767
150,10607638888908
215,2735243055554
185,6734375000002
158,35779569892466
190,80347222222215
209,9901639344263
123,48637152777786
183,69347826086963
210,41180555555582
166,55772569444449
134,30225694444437
155,5973958333335
140,67013888888894
150,89913194444455
123,834548611111
201,29669565217392
118,75034722222222
129,00251736111125
145,91831597222216
161,7118923611109
146,37369791666677
100,45669565217385
105,48945993031359
118,73399999999995
151,80965217391295
125,31979166666676
151,34999999999988
139,55407986111115
196,00808695652154
155,0555169417897
237,83697916666662
122,19401041666664
123,2878472222221
170,1979166666666
173,76608695652158
223,01571180555567
142,65260416666683
121,94201388888892
155,95763888888897
229,48090277777794
191,77838541666665
216,84861111111138
227,80989583333323
202,74817708333313
161,32517361111118
226,3147697654216
144,62196180555557
178,2714782608696
148,45190972222224
209,65321180555523
156,0806086956521
247,277391304348
107,58854166666676
90,06310763888888
161,08408695652184
191,69123263888866
151,40156249999995
192,98932291666668
125,39453125000013
155,12365217391306
157,7657986111111
140,27057291666642
183,06076388888863
239,19574652777757
218,04080560420323
226,66389860139813
197,33937007874016
229,77533156498686
205,30113240418132
217,09062500000016
238,36332453825844
187,60761154855635
153,8073426573427
200,05100087032216
116,4904720279718
105,34089316987738
97,97368881118881
120,8267716535433
194,5218914185641
182,73052173913058
215,31994680851057
227,04090505767513
190,3734908136484
219,8178010471206
207,4939260563381
199,600347826087
221,19667250437823
211,30384951881032
206,63402777777773
202,79479166666678
156,94366319444458
122,60902777777763
104,64852173913043
100,73029513888896
93,2316840277778
118,23984374999993
207,27456597222235
156,6971354166666
126,72144097222248
157,22278260869567
190,72812500000012
146,3918402777777
192,66467013888897
234,26553819444467
216,7443576388894
128,48365217391316
98,55954861111113
166,42638888888882
181,47317708333335
154,47960069444437
99,05112847222216
88,29956521739125
92,58350694444441
158,61710069444453
146,29826388888884
180,1242608695654
189,7279513888888
106,89531250000002
183,07612847222222
184,3322916666668
164,2854166666666
193,5044309296267
137,67144097222237
115,56371527777775
196,22239583333305
180,4381944444443
165,99668989547047
103,13481675392663
123,63741319444424
99,35347222222232
155,25633680555552
146,8106770833332
163,47161458333332
218,38246527777827
134,43984375000002
168,34921874999998
153,32482638888885
131,08723958333317
217,19774305555526
199,92760416666687
209,5297743055554
209,469791666667
147,420138888889
189,73628472222225
184,1394097222224
141,21310763888889
175,24278260869562
192,1473958333334
222,84756944444433
242,53888888888903
229,43663194444449
239,69904513888903
227,4242187499996
230,95894097222222
260,53506944444473
214,0315104166665
228,80868055555558
235,361545138889
204,04444444444465
137,70850694444434
253,0635416666663
122,74791666666663
202,81805555555536
176,08706597222215
216,6812500000001
240,3092013888888
179,91692708333346
205,75486111111124
132,16137152777776
166,87934027777777
173,12708333333333
214,6329861111111
165,8977430555555
210,6031250000002
201,82852173913057
235,10477430555542
192,2900869565215
176,42156521739133
215,1122395833333
196,46814236111092
188,0122395833332
205,38385416666674
166,9627604166666
247,3533854166663
215,64288194444438
240,18055555555566
242,88819444444437
164,02769097222205
185,17065972222244
157,6575652173911
201,50782608695647
190,87386759581864
223,70642361111112
230,7107638888889
