DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
3;3;2017;9,2875;38,84583333;40,14042553;16,83541667;47,22916667;36,99166667;9;;;;;;;;
4;3;2017;38,84583333;40,14042553;16,83541667;47,22916667;36,99166667;23,36041667;6;;;;;;;;
5;3;2017;40,14042553;16,83541667;47,22916667;36,99166667;23,36041667;37,37083333;6;;;;;;;;
6;3;2017;16,83541667;47,22916667;36,99166667;23,36041667;37,37083333;50,59375;4;;;;;;;;
7;3;2017;47,22916667;36,99166667;23,36041667;37,37083333;50,59375;54,17291667;7;;;;;;;;
8;3;2017;36,99166667;23,36041667;37,37083333;50,59375;54,17291667;51,20833333;3;;;;;;;;
9;3;2017;23,36041667;37,37083333;50,59375;54,17291667;51,20833333;31,38125;6;;;;;;;;
10;3;2017;37,37083333;50,59375;54,17291667;51,20833333;31,38125;34,08541667;6;;;;;;;;
11;3;2017;50,59375;54,17291667;51,20833333;31,38125;34,08541667;35,76458333;6;;;;;;;;
12;3;2017;54,17291667;51,20833333;31,38125;34,08541667;35,76458333;49,42291667;4;;;;;;;;
13;3;2017;51,20833333;31,38125;34,08541667;35,76458333;49,42291667;73,3125;4;;;;;;;;
14;3;2017;31,38125;34,08541667;35,76458333;49,42291667;73,3125;58,38541667;5;;;;;;;;
15;3;2017;34,08541667;35,76458333;49,42291667;73,3125;58,38541667;48,98333333;3;;;;;;;;
16;3;2017;35,76458333;49,42291667;73,3125;58,38541667;48,98333333;28,07291667;3;;;;;;;;
17;3;2017;49,42291667;73,3125;58,38541667;48,98333333;28,07291667;33,5875;8;;;;;;;;
18;3;2017;73,3125;58,38541667;48,98333333;28,07291667;33,5875;28,98958333;4;;;;;;;;
19;3;2017;58,38541667;48,98333333;28,07291667;33,5875;28,98958333;13,88541667;5;;;;;;;;
20;3;2017;48,98333333;28,07291667;33,5875;28,98958333;13,88541667;32,38125;7;;;;;;;;
21;3;2017;28,07291667;33,5875;28,98958333;13,88541667;32,38125;68,625;3;;;;;;;;
22;3;2017;33,5875;28,98958333;13,88541667;32,38125;68,625;52,51666667;4;;;;;;;;
23;3;2017;28,98958333;13,88541667;32,38125;68,625;52,51666667;29,75416667;2;;;;;;;;
24;3;2017;13,88541667;32,38125;68,625;52,51666667;29,75416667;27,09565217;2;;;;;;;;
25;3;2017;32,38125;68,625;52,51666667;29,75416667;27,09565217;31,78125;7;;;;;;;;
26;3;2017;68,625;52,51666667;29,75416667;27,09565217;31,78125;44,34347826;5;;;;;;;;
27;3;2017;52,51666667;29,75416667;27,09565217;31,78125;44,34347826;71,11666667;4;;;;;;;;
28;3;2017;29,75416667;27,09565217;31,78125;44,34347826;71,11666667;61,17291667;5;;;;;;;;
29;3;2017;27,09565217;31,78125;44,34347826;71,11666667;61,17291667;47,72916667;10;;;;;;;;
30;3;2017;31,78125;44,34347826;71,11666667;61,17291667;47,72916667;44,63541667;5;;;;;;;;
31;3;2017;44,34347826;71,11666667;61,17291667;47,72916667;44,63541667;67,08333333;7;;;;;;;;
1;4;2017;71,11666667;61,17291667;47,72916667;44,63541667;67,08333333;43,58541667;2;;;;;;;;
2;4;2017;61,17291667;47,72916667;44,63541667;67,08333333;43,58541667;44,75625;1;;;;;;;;
3;4;2017;47,72916667;44,63541667;67,08333333;43,58541667;44,75625;44,74375;8;;;;;;;;
4;4;2017;44,63541667;67,08333333;43,58541667;44,75625;44,74375;67,17083333;7;;;;;;;;
5;4;2017;67,08333333;43,58541667;44,75625;44,74375;67,17083333;63,3125;5;;;;;;;;
6;4;2017;43,58541667;44,75625;44,74375;67,17083333;63,3125;72,51458333;6;;;;;;;;
7;4;2017;44,75625;44,74375;67,17083333;63,3125;72,51458333;64,4375;10;;;;;;;;
8;4;2017;44,74375;67,17083333;63,3125;72,51458333;64,4375;77,42291667;8;;;;;;;;
9;4;2017;67,17083333;63,3125;72,51458333;64,4375;77,42291667;77,87916667;4;;;;;;;;
10;4;2017;63,3125;72,51458333;64,4375;77,42291667;77,87916667;82,28958333;3;;;;;;;;
11;4;2017;72,51458333;64,4375;77,42291667;77,87916667;82,28958333;66,27083333;6;;;;;;;;
12;4;2017;64,4375;77,42291667;77,87916667;82,28958333;66,27083333;74,34375;6;;;;;;;;
13;4;2017;77,42291667;77,87916667;82,28958333;66,27083333;74,34375;63,03958333;2;;;;;;;;
14;4;2017;77,87916667;82,28958333;66,27083333;74,34375;63,03958333;72,45208333;1;;;;;;;;
15;4;2017;82,28958333;66,27083333;74,34375;63,03958333;72,45208333;61,5375;1;;;;;;;;
16;4;2017;66,27083333;74,34375;63,03958333;72,45208333;61,5375;67,5106383;2;;;;;;;;
17;4;2017;74,34375;63,03958333;72,45208333;61,5375;67,5106383;79,50833333;4;;;;;;;;
18;4;2017;63,03958333;72,45208333;61,5375;67,5106383;79,50833333;90,51666667;2;;;;;;;;
19;4;2017;72,45208333;61,5375;67,5106383;79,50833333;90,51666667;79,74583333;5;;;;;;;;
20;4;2017;61,5375;67,5106383;79,50833333;90,51666667;79,74583333;65,45416667;8;;;;;;;;
21;4;2017;67,5106383;79,50833333;90,51666667;79,74583333;65,45416667;44,58541667;5;;;;;;;;
22;4;2017;79,50833333;90,51666667;79,74583333;65,45416667;44,58541667;27,69583333;2;;;;;;;;
